Textbox15,Textbox13
Patrocínios Predominantes: Privada / Pública Federal / Pública Estadual / Pública Municipal / Instituidor,"Valores em R$ 1,00"

DATA_COMP,NU_MATRICULA_EFPC,SG_EFPC,NUM_CONTA,NM_CONTA,VL_SALDO_INICIAL,CS_NATUREZA_LANCAMENTO,VL_DEBITO,VL_CREDITO,VL_SALDO_FINAL,CS_NATUREZA_SALDO_FINAL
02/2025,2991,ACEPREV,1020200000000,GESTÃO ADMINISTRATIVA,"3.263.246,93",DV,"777.516,90","781.874,62","3.258.889,21",DV
02/2025,2991,ACEPREV,1020201000000,CONTAS A RECEBER,"358.543,87",DV,"358.460,94","352.063,48","364.941,33",DV
02/2025,2991,ACEPREV,1020201010000,CONTRIBUIÇÕES PARA CUSTEIO DO MÊS,"332.705,30",DV,"332.545,39","332.705,30","332.545,39",DV
02/2025,2991,ACEPREV,1020201010100,PATROCINADOR(ES),"297.671,58",DV,"320.369,05","332.705,30","285.335,33",DV
02/2025,2991,ACEPREV,1020201010400,AUTOPATROCINADOS,"13.553,51",DV,"5.097,52","0,00","18.651,03",DV
02/2025,2991,ACEPREV,1020201010500,PARTICIPANTES EM BPD,"21.480,21",DV,"7.078,82","0,00","28.559,03",DV
02/2025,2991,ACEPREV,1020201040000,RESPONSABILIDADE DE EMPREGADOS,"10.910,71",DV,"10.925,10","4.430,32","17.405,49",DV
02/2025,2991,ACEPREV,1020201050000,RESPONSABILIDADE DE TERCEIROS,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,1020201990000,OUTROS RECURSOS A RECEBER - ADMINISTRATIVA,"14.927,86",DV,"14.990,45","14.927,86","14.990,45",DV
02/2025,2991,ACEPREV,1020201990100,OUTROS RECURSOS A RECEBER,"14.927,86",DV,"14.990,45","14.927,86","14.990,45",DV
02/2025,2991,ACEPREV,1020202000000,DESPESAS ANTECIPADAS,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,1020204000000,DEPÓSITOS JUDICIAIS / RECURSAIS,"2.555.830,82",DV,"0,00","0,00","2.555.830,82",DV
02/2025,2991,ACEPREV,1020206000000,CUSTEIO ADMINISTRATIVO DOS INVESTIMENTOS,"318.524,73",DV,"299.763,62","318.524,73","299.763,62",DV
02/2025,2991,ACEPREV,1020299000000,OUTROS REALIZÁVEIS - ADMINISTRATIVA,"30.347,51",DV,"119.292,34","111.286,41","38.353,44",DV
02/2025,2991,ACEPREV,1020299010000,OUTROS REALIZÁVEIS,"30.347,51",DV,"119.292,34","111.286,41","38.353,44",DV
02/2025,2991,ACEPREV,1020300000000,INVESTIMENTOS,"5.208.932,95",DV,"1.639.367,14","1.846.000,00","5.002.300,09",DV
02/2025,2991,ACEPREV,1020302000000,ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,1020302010000,TÍTULOS EMITIDOS POR INSTITUIÇÃO FINANCEIRA,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,1020302010200,CERTIFICADO DE DEPÓSITO BANCÁRIO - CDB,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,1020302019800,OUTROS TÍTULOS,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,1020302060000,DEBÊNTURES,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,1020302060100,DEBÊNTURES DE EMPRESAS S.A. ABERTA,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,1020304000000,FUNDOS DE INVESTIMENTOS,"5.208.932,95",DV,"1.639.367,14","1.846.000,00","5.002.300,09",DV
02/2025,2991,ACEPREV,1020304010000,FUNDO DE RENDA FIXA,"5.208.932,95",DV,"1.639.367,14","1.846.000,00","5.002.300,09",DV
02/2025,2991,ACEPREV,1020304030000,FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIO - FIDC ,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,1020304030100,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADO - FIDC - COTA SENIOR,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,1020304070000,FUNDO MULTIMERCADO ,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,1030000000000,IMOBILIZADO E INTANGÍVEL,"51.475,68",DV,"0,00","2.047,54","49.428,14",DV
02/2025,2991,ACEPREV,1030100000000,IMOBILIZADO,"51.475,68",DV,"0,00","2.047,54","49.428,14",DV
02/2025,2991,ACEPREV,1030101000000,OPERACIONAL CORPÓREO,"51.475,68",DV,"0,00","2.047,54","49.428,14",DV
02/2025,2991,ACEPREV,1030101010000,BENS MÓVEIS,"51.475,68",DV,"0,00","2.047,54","49.428,14",DV
02/2025,2991,ACEPREV,1030200000000,INTANGÍVEL,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,1030201000000,"GASTOS COM IMPLANTAÇÃO, REORGANIZAÇÃO E DESENVOLVIMENTO","0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,1030202000000,FOMENTO,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,2000000000000,PASSIVO,"8.542.389,83",CR,"2.901.418,94","2.685.535,61","8.326.506,50",CR
02/2025,2991,ACEPREV,2010000000000,EXIGÍVEL OPERACIONAL,"1.236.463,37",CR,"2.549.872,53","2.146.347,72","832.938,56",CR
02/2025,2991,ACEPREV,2010100000000,GESTÃO PREVIDENCIAL,"0,00",CR,"0,00","0,00","0,00",CR
02/2025,2991,ACEPREV,2010199000000,OUTRAS EXIGIBILIDADES,"0,00",CR,"0,00","0,00","0,00",CR
02/2025,2991,ACEPREV,2010200000000,GESTÃO ADMINISTRATIVA,"1.235.760,36",CR,"1.882.654,83","1.479.130,02","832.235,55",CR
02/2025,2991,ACEPREV,2010201000000,CONTAS A PAGAR,"1.035.771,88",CR,"1.638.866,52","1.155.187,80","552.093,16",CR
02/2025,2991,ACEPREV,2010202000000,RETENÇÕES A RECOLHER,"166.906,63",CR,"177.018,12","251.558,30","241.446,81",CR
02/2025,2991,ACEPREV,2010204000000,TRIBUTOS A RECOLHER,"32.368,12",CR,"66.138,86","71.862,46","38.091,72",CR
02/2025,2991,ACEPREV,2010299000000,OUTRAS EXIGIBILIDADES,"713,73",CR,"631,33","521,46","603,86",CR
02/2025,2991,ACEPREV,2010300000000,INVESTIMENTOS,"703,01",CR,"667.217,70","667.217,70","703,01",CR
02/2025,2991,ACEPREV,2010304000000,FUNDOS DE INVESTIMENTO,"0,00",CR,"664.000,00","664.000,00","0,00",CR
02/2025,2991,ACEPREV,2010399000000,OUTRAS EXIGIBILIDADES,"703,01",CR,"3.217,70","3.217,70","703,01",CR
02/2025,2991,ACEPREV,2020000000000,EXIGÍVEL CONTINGENCIAL,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
02/2025,2991,ACEPREV,2020100000000,GESTÃO PREVIDENCIAL,"0,00",CR,"0,00","0,00","0,00",CR
02/2025,2991,ACEPREV,2020101000000,PROVISÃO,"0,00",CR,"0,00","0,00","0,00",CR
02/2025,2991,ACEPREV,2020200000000,GESTÃO ADMINISTRATIVA,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
02/2025,2991,ACEPREV,2020201000000,PROVISÃO,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
02/2025,2991,ACEPREV,2030000000000,PATRIMÔNIO SOCIAL,"4.750.095,64",CR,"351.546,41","539.187,89","4.937.737,12",CR
02/2025,2991,ACEPREV,2030200000000,FUNDOS,"4.750.095,64",CR,"351.546,41","539.187,89","4.937.737,12",CR
02/2025,2991,ACEPREV,2030202000000,FUNDOS ADMINISTRATIVOS,"4.750.095,64",CR,"351.546,41","539.187,89","4.937.737,12",CR
02/2025,2991,ACEPREV,2030202010000,PLANO DE GESTÃO ADMINISTRATIVA,"3.971.548,58",CR,"351.171,82","531.132,23","4.151.508,99",CR
02/2025,2991,ACEPREV,2030202030000,FUNDO ADMINISTRATIVO COMPARTILHADO,"778.547,06",CR,"374,59","8.055,66","786.228,13",CR
02/2025,2991,ACEPREV,4000000000000,GESTÃO ADMINISTRATIVA,"0,00",DV,"1.190.546,62","1.190.546,62","0,00",DV
02/2025,2991,ACEPREV,4010000000000,RECEITAS,"665.837,39",CR,"0,00","787.754,53","1.453.591,92",CR
02/2025,2991,ACEPREV,4010100000000,GESTÃO PREVIDENCIAL,"332.705,30",CR,"0,00","332.545,39","665.250,69",CR
02/2025,2991,ACEPREV,4010101000000,CORRENTES,"332.705,30",CR,"0,00","332.545,39","665.250,69",CR
02/2025,2991,ACEPREV,4010101010000,PATROCINADOR(ES),"320.369,05",CR,"0,00","320.369,05","640.738,10",CR
02/2025,2991,ACEPREV,4010101010100,CONTRIBUIÇÃO PARA CUSTEIO,"320.369,05",CR,"0,00","320.369,05","640.738,10",CR
02/2025,2991,ACEPREV,4010101040000,AUTOPATROCINADOS,"4.915,41",CR,"0,00","5.097,52","10.012,93",CR
02/2025,2991,ACEPREV,4010101050000,PARTICIPANTES EM BPD,"7.420,84",CR,"0,00","7.078,82","14.499,66",CR
02/2025,2991,ACEPREV,4010200000000,INVESTIMENTOS,"333.132,09",CR,"0,00","314.754,07","647.886,16",CR
02/2025,2991,ACEPREV,4010201000000,CUSTEIO ADMINISTRATIVO,"318.524,73",CR,"0,00","299.763,62","618.288,35",CR
02/2025,2991,ACEPREV,4010202000000,TAXA DE ADMINISTRAÇÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,"14.607,36",CR,"0,00","14.990,45","29.597,81",CR
02/2025,2991,ACEPREV,4019900000000,OUTRAS RECEITAS,"0,00",CR,"0,00","140.455,07","140.455,07",CR
02/2025,2991,ACEPREV,4020000000000,DESPESAS,"-680.251,18",DV,"653.406,27","4.143,78","-1.329.513,67",DV
02/2025,2991,ACEPREV,4020100000000,ADMINISTRAÇÃO DOS PLANOS PREVIDENCIAIS,"-680.251,18",DV,"653.406,27","4.143,78","-1.329.513,67",DV
02/2025,2991,ACEPREV,4020101000000,PESSOAL E ENCARGOS,"-432.962,07",DV,"444.428,17","3.890,73","-873.499,51",DV
02/2025,2991,ACEPREV,4020101010000,CONSELHEIROS,"-12.005,00",DV,"5.016,13","116,13","-16.905,00",DV
02/2025,2991,ACEPREV,4020101010100,CONSELHO DELIBERATIVO,"-12.005,00",DV,"5.016,13","116,13","-16.905,00",DV
02/2025,2991,ACEPREV,4020101010200,CONSELHO FISCAL,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,4020101020000,DIRIGENTES,"-212.884,14",DV,"224.691,20","1.788,82","-435.786,52",DV
02/2025,2991,ACEPREV,4020101030000,PESSOAL PRÓPRIO,"-197.294,20",DV,"206.703,49","1.901,41","-402.096,28",DV
02/2025,2991,ACEPREV,4020101050000,ESTAGIÁRIOS/JOVENS APRENDIZES,"-10.778,73",DV,"8.017,35","84,37","-18.711,71",DV
02/2025,2991,ACEPREV,4020101060000,MÃO-DE-OBRA TEMPORÁRIA,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,4020102000000,TREINAMENTOS/CONGRESSOS E SEMINÁRIOS,"-23.691,66",DV,"8.472,30","0,00","-32.163,96",DV
02/2025,2991,ACEPREV,4020103000000,VIAGENS E ESTADIAS,"-2.148,94",DV,"13.384,22","0,00","-15.533,16",DV
02/2025,2991,ACEPREV,4020104000000,SERVIÇOS DE TERCEIROS,"-99.385,90",DV,"115.753,00","253,05","-214.885,85",DV
02/2025,2991,ACEPREV,4020104010000,SERVIÇOS ATUARIAIS,"-29.470,37",DV,"29.470,37","0,00","-58.940,74",DV
02/2025,2991,ACEPREV,4020104020000,SERVIÇOS CONTÁBEIS,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,4020104030000,SERVIÇOS JURÍDICOS,"-1.543,50",DV,"12.100,44","81,29","-13.562,65",DV
02/2025,2991,ACEPREV,4020104040000,RECURSOS HUMANOS,"-11.358,59",DV,"10.654,84","0,00","-22.013,43",DV
02/2025,2991,ACEPREV,4020104050000,TECNOLOGIA DA INFORMAÇÃO,"-42.569,07",DV,"49.030,84","119,62","-91.480,29",DV
02/2025,2991,ACEPREV,4020104060000,GESTÃO/PLANEJAMENTO ESTRATÉGICO,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,4020104070000,AUDITORIA CONTÁBIL,"-6.500,00",DV,"6.500,00","0,00","-13.000,00",DV
02/2025,2991,ACEPREV,4020104080000,AUDITORIA ATUARIAL/BENEFÍCIOS,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,4020104090000,SERVIÇOS E CONSULTORIAS DE INVESTIMENTOS,"-7.944,37",DV,"7.996,51","52,14","-15.888,74",DV
02/2025,2991,ACEPREV,4020104100000,SERVIÇOS DE CONSERVAÇÃO E MANUTENÇÃO,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,4020104990000,OUTROS,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,4020105000000,DESPESAS GERAIS,"-44.782,92",DV,"30.528,01","0,00","-75.310,93",DV
02/2025,2991,ACEPREV,4020106000000,DEPRECIAÇÕES E AMORTIZAÇÕES,"-2.259,63",DV,"2.047,54","0,00","-4.307,17",DV
02/2025,2991,ACEPREV,4020107000000,TRIBUTOS,"-75.020,06",DV,"38.793,03","0,00","-113.813,09",DV
02/2025,2991,ACEPREV,4050000000000,FLUXO DOS INVESTIMENTOS,"45.332,98",CR,"0,00","49.149,44","94.482,42",CR
02/2025,2991,ACEPREV,4050100000000,FLUXO POSITIVO DOS INVESTIMENTOS,"45.332,98",CR,"0,00","49.149,44","94.482,42",CR
02/2025,2991,ACEPREV,4070000000000,CONSTITUIÇÃO/REVERSÃO DE FUNDOS,"-30.919,19",DV,"537.140,35","349.498,87","-218.560,67",DV
02/2025,2991,ACEPREV,5000000000000,FLUXO DOS INVESTIMENTOS,"0,00",DV,"64.660,82","64.660,82","0,00",DV
02/2025,2991,ACEPREV,5010000000000,RENDAS/VARIAÇÕES POSITIVAS,"48.592,37",CR,"12.293,68","64.660,82","100.959,51",CR
02/2025,2991,ACEPREV,5010400000000,FUNDOS DE INVESTIMENTOS,"48.592,37",CR,"12.293,68","64.660,82","100.959,51",CR
02/2025,2991,ACEPREV,5010401000000,FUNDO DE RENDA FIXA,"48.592,37",CR,"12.293,68","64.660,82","100.959,51",CR
02/2025,2991,ACEPREV,5019800000000,OUTRAS RENDAS/VARIAÇÕES POSITIVAS,"0,00",CR,"0,00","0,00","0,00",CR
02/2025,2991,ACEPREV,5020000000000,DEDUÇÕES/VARIAÇÕES NEGATIVAS,"-3.259,39",DV,"3.217,70","0,00","-6.477,09",DV
02/2025,2991,ACEPREV,5020400000000,FUNDOS DE INVESTIMENTOS,"-3.259,39",DV,"3.217,70","0,00","-6.477,09",DV
02/2025,2991,ACEPREV,5020401000000,FUNDO DE RENDA FIXA,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2991,ACEPREV,5020499000000,DESPESAS DIRETAS,"-3.259,39",DV,"3.217,70","0,00","-6.477,09",DV
02/2025,2991,ACEPREV,5080000000000,APURAÇÃO DO FLUXO DOS INVESTIMENTOS,"-45.332,98",DV,"49.149,44","0,00","-94.482,42",DV
02/2025,2991,ACEPREV,8000000000000,ENCERRAMENTO DO EXERCÍCIO,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1000000000000,ATIVO,"92.665,06",DV,"179.110,91","179.404,77","92.371,20",DV
02/2025,2138,AEROS,1010000000000,DISPONÍVEL,"532,81",DV,"96.823,86","96.635,16","721,51",DV
02/2025,2138,AEROS,1010100000000,IMEDIATO,"532,81",DV,"96.823,86","96.635,16","721,51",DV
02/2025,2138,AEROS,1010200000000,VINCULADO,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020000000000,REALIZÁVEL,"86.936,76",DV,"82.287,05","82.750,63","86.473,18",DV
02/2025,2138,AEROS,1020200000000,GESTÃO ADMINISTRATIVA,"86.936,76",DV,"82.287,05","82.750,63","86.473,18",DV
02/2025,2138,AEROS,1020201000000,CONTAS A RECEBER,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020201010000,CONTRIBUIÇÕES PARA CUSTEIO DO MÊS,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020201020000,CONTRIBUIÇÕES PARA CUSTEIO EM ATRASO,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020201030000,CONTRIBUIÇÕES PARA CUSTEIO CONTRATADAS,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020201990000,OUTROS RECURSOS A RECEBER - ADMINISTRATIVA,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020202000000,DESPESAS ANTECIPADAS,"8.949,62",DV,"8.064,61","12.167,44","4.846,79",DV
02/2025,2138,AEROS,1020205000000,TRIBUTOS A COMPENSAR,"60,00",DV,"0,00","0,00","60,00",DV
02/2025,2138,AEROS,1020206000000,CUSTEIO ADMINISTRATIVO DOS INVESTIMENTOS,"77.927,14",DV,"74.222,44","70.583,19","81.566,39",DV
02/2025,2138,AEROS,1020299000000,OUTROS REALIZÁVEIS - ADMINISTRATIVA,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020300000000,INVESTIMENTOS,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020301000000,TÍTULOS PÚBLICOS,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020301010000,TÍTULOS PÚBLICOS FEDERAIS,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020301010100,TESOURO IPCA / NOTA DO TESOURO NACIONAL - NTN,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020302000000,ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020302010000,TÍTULOS EMITIDOS POR INSTITUIÇÃO FINANCEIRA,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020302020000,CRÉDITO BANCÁRIO ,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020302050000,TÍTULOS DO AGRONEGÓCIO,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020302060000,DEBÊNTURES,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020302080000,CERTIFICADO DE OPERAÇÕES ESTRUTURADAS - COE ,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020302990000,(-) PERDAS ESTIMADAS - ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"0,00",CR,"0,00","0,00","0,00",CR
02/2025,2138,AEROS,1020303000000,RENDA VARIÁVEL,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020303060000,BRAZILIAN DEPOSITARY RECEIPTS - BDR,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020304000000,FUNDOS DE INVESTIMENTOS,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020304020000,FUNDO DE ÍNDICE REFERÊNCIA(ETF),"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020304030000,FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIO - FIDC ,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020304060000,FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - FIP ,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020304110000,FUNDO DE INVESTIMENTO NO EXTERIOR,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020304110300,FUNDO DE INVESTIMENTO - SUFIXO INVESTIMENTO NO EXTERIOR,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020305000000,DERIVATIVOS,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020305040000,OPÇÕES - AÇÕES,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020306000000,INVESTIMENTOS NO EXTERIOR,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020307000000,INVESTIMENTOS EM IMÓVEIS,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020307040000,ALUGUÉIS E RENDA,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020307040400,RENDAS DE PARTICIPAÇÕES,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020307990000,(-) PERDAS ESTIMADAS - INVESTIMENTOS EM IMÓVEIS,"0,00",CR,"0,00","0,00","0,00",CR
02/2025,2138,AEROS,1020308000000,OPERAÇÕES COM PARTICIPANTES,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020308010000,EMPRÉSTIMOS A PARTICIPANTES,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020308020000,FINANCIAMENTOS IMOBILIÁRIOS,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020399000000,OUTROS REALIZÁVEIS - INVESTIMENTOS,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1020399010000,OUTROS REALIZÁVEIS,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1030000000000,IMOBILIZADO E INTANGÍVEL,"5.195,49",DV,"0,00","18,98","5.176,51",DV
02/2025,2138,AEROS,1030100000000,IMOBILIZADO,"5.195,49",DV,"0,00","18,98","5.176,51",DV
02/2025,2138,AEROS,1030101000000,OPERACIONAL CORPÓREO,"5.195,49",DV,"0,00","18,98","5.176,51",DV
02/2025,2138,AEROS,1030101010000,BENS MÓVEIS,"5.195,49",DV,"0,00","18,98","5.176,51",DV
02/2025,2138,AEROS,1030200000000,INTANGÍVEL,"0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,1030201000000,"GASTOS COM IMPLANTAÇÃO, REORGANIZAÇÃO E DESENVOLVIMENTO","0,00",DV,"0,00","0,00","0,00",DV
02/2025,2138,AEROS,2000000000000,PASSIVO,"92.665,06",CR,"76.596,78","76.302,92","92.371,20",CR
02/2025,2138,AEROS,2010000000000,EXIGÍVEL OPERACIONAL,"72.665,06",CR,"76.596,78","76.302,92","72.371,20",CR
02/2025,2138,AEROS,2010200000000,GESTÃO ADMINISTRATIVA,"72.665,06",CR,"76.596,78","76.302,92","72.371,20",CR
02/2025,2138,AEROS,2010201000000,CONTAS A PAGAR,"44.103,66",CR,"60.374,89","62.773,78","46.502,55",CR
02/2025,2138,AEROS,2010202000000,RETENÇÕES A RECOLHER,"12.400,71",CR,"7.838,64","8.537,68","13.099,75",CR
02/2025,2138,AEROS,2010204000000,TRIBUTOS A RECOLHER,"16.160,69",CR,"8.383,25","4.991,46","12.768,90",CR
02/2025,2138,AEROS,2010300000000,INVESTIMENTOS,"0,00",CR,"0,00","0,00","0,00",CR
02/2025,2138,AEROS,2010307000000,INVESTIMENTOS EM IMÓVEIS,"0,00",CR,"0,00","0,00","0,00",CR
02/2025,2138,AEROS,2010309000000,RELACIONADOS COM O DISPONÍVEL ,"0,00",CR,"0,00","0,00","0,00",CR
02/2025,2138,AEROS,2010310000000,TAXA DE ADMINISTRAÇÃO A REPASSAR,"0,00",CR,"0,00","0,00","0,00",CR
02/2025,2138,AEROS,2010399000000,OUTRAS EXIGIBILIDADES,"0,00",CR,"0,00","0,00","0,00",CR
02/2025,2138,AEROS,2020000000000,EXIGÍVEL CONTINGENCIAL,"0,00",CR,"0,00","0,00","0,00",CR
02/2025,2138,AEROS,2020200000000,GESTÃO ADMINISTRATIVA,"0,00",CR,"0,00","0,00","0,00",CR
02/2025,2138,AEROS,2020300000000,INVESTIMENTOS,"0,00",CR,"0,00","0,00","0,00",CR
02/2025,2138,AEROS,2020301000000,PROVISÃO,"0,00",CR,"0,00","0,00","0,00",CR
02/2025,2138,AEROS,2030000000000,PATRIMÔNIO SOCIAL,"20.000,00",CR,"0,00","0,00","20.000,00",CR
02/2025,2138,AEROS,2030200000000,FUNDOS,"20.000,00",CR,"0,00","0,00","20.000,00",CR
02/2025,2138,AEROS,2030202000000,FUNDOS ADMINISTRATIVOS,"20.000,00",CR,"0,00","0,00","20.000,00",CR
02/2025,2138,AEROS,2030202010000,PLANO DE GESTÃO ADMINISTRATIVA,"20.000,00",CR,"0,00","0,00","20.000,00",CR
02/2025,2138,AEROS,4000000000000,GESTÃO ADMINISTRATIVA,"0,00",DV,"75.957,97","75.957,97","0,00",DV
02/2025,2138,AEROS,4010000000000,RECEITAS,"79.245,87",CR,"0,00","75.957,97","155.203,84",CR
02/2025,2138,AEROS,4010100000000,GESTÃO PREVIDENCIAL,"0,00",CR,"0,00","0,00","0,00",CR
02/2025,2138,AEROS,4010101000000,CORRENTES,"0,00",CR,"0,00","0,00","0,00",CR
02/2025,2138,AEROS,4010101010000,PATROCINADOR(ES),"0,00",CR,"0,00","0,00","0,00",CR
02/2025,2138,AEROS,4010200000000,INVESTIMENTOS,"79.245,87",CR,"0,00","74.222,44","153.468,31",CR
02/2025,2138,AEROS,4010201000000,CUSTEIO ADMINISTRATIVO,"79.245,87",CR,"0,00","74.222,44","153.468,31",CR
02/2025,2138,AEROS,4010400000000,DIRETAS,"0,00",CR,"0,00","0,00","0,00",CR
