Textbox15,Textbox13
Patrocínios Predominantes: Privada / Pública Federal / Pública Estadual / Pública Municipal / Instituidor,"Valores em R$ 1,00"

DATA_COMP,NU_MATRICULA_EFPC,SG_EFPC,NUM_CONTA,NM_CONTA,VL_SALDO_INICIAL,CS_NATUREZA_LANCAMENTO,VL_DEBITO,VL_CREDITO,VL_SALDO_FINAL,CS_NATUREZA_SALDO_FINAL
02/2026,2991,ACEPREV,4010101050000,PARTICIPANTES EM BPD,"7.531,53",CR,"0,00","7.969,46","15.500,99",CR
02/2026,2991,ACEPREV,4010200000000,INVESTIMENTOS,"369.228,25",CR,"0,00","317.882,66","687.110,91",CR
02/2026,2991,ACEPREV,4010201000000,CUSTEIO ADMINISTRATIVO,"351.705,96",CR,"0,00","300.272,55","651.978,51",CR
02/2026,2991,ACEPREV,4010202000000,TAXA DE ADMINISTRAÇÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,"17.522,29",CR,"0,00","17.610,11","35.132,40",CR
02/2026,2991,ACEPREV,4019900000000,OUTRAS RECEITAS,"0,00",CR,"0,00","0,00","0,00",CR
02/2026,2991,ACEPREV,4020000000000,DESPESAS,"-750.323,94",DV,"1.089.793,30","154,48","-1.839.962,76",DV
02/2026,2991,ACEPREV,4020100000000,ADMINISTRAÇÃO DOS PLANOS PREVIDENCIAIS,"-750.323,94",DV,"1.089.793,30","154,48","-1.839.962,76",DV
02/2026,2991,ACEPREV,4020101000000,PESSOAL E ENCARGOS,"-465.916,76",DV,"871.774,45","154,48","-1.337.536,73",DV
02/2026,2991,ACEPREV,4020101010000,CONSELHEIROS,"0,00",DV,"0,00","0,00","0,00",DV
02/2026,2991,ACEPREV,4020101010100,CONSELHO DELIBERATIVO,"0,00",DV,"0,00","0,00","0,00",DV
02/2026,2991,ACEPREV,4020101010101,REMUNERAÇÃO FIXA,"0,00",DV,"0,00","0,00","0,00",DV
02/2026,2991,ACEPREV,4020101010200,CONSELHO FISCAL,"0,00",DV,"0,00","0,00","0,00",DV
02/2026,2991,ACEPREV,4020101010201,REMUNERAÇÃO FIXA,"0,00",DV,"0,00","0,00","0,00",DV
02/2026,2991,ACEPREV,4020101020000,DIRIGENTES,"-203.275,30",DV,"544.023,75","0,00","-747.299,05",DV
02/2026,2991,ACEPREV,4020101020100,REMUNERAÇÃO FIXA,"-171.818,94",DV,"166.817,16","0,00","-338.636,10",DV
02/2026,2991,ACEPREV,4020101020200,REMUNERAÇÃO VARIÁVEL,"-31.456,36",DV,"377.206,59","0,00","-408.662,95",DV
02/2026,2991,ACEPREV,4020101030000,PESSOAL PRÓPRIO,"-251.053,90",DV,"316.081,99","16,98","-567.118,91",DV
02/2026,2991,ACEPREV,4020101030100,REMUNERAÇÃO FIXA,"-232.830,98",DV,"194.861,62","16,98","-427.675,62",DV
02/2026,2991,ACEPREV,4020101030200,REMUNERAÇÃO VARIÁVEL,"-18.222,92",DV,"121.220,37","0,00","-139.443,29",DV
02/2026,2991,ACEPREV,4020101050000,ESTAGIÁRIOS/JOVENS APRENDIZES,"-11.587,56",DV,"11.668,71","137,50","-23.118,77",DV
02/2026,2991,ACEPREV,4020101060000,MÃO-DE-OBRA TEMPORÁRIA,"0,00",DV,"0,00","0,00","0,00",DV
02/2026,2991,ACEPREV,4020102000000,TREINAMENTOS/CONGRESSOS E SEMINÁRIOS,"-5.571,01",DV,"27.950,63","0,00","-33.521,64",DV
02/2026,2991,ACEPREV,4020103000000,VIAGENS E ESTADIAS,"-560,13",DV,"725,23","0,00","-1.285,36",DV
02/2026,2991,ACEPREV,4020104000000,SERVIÇOS DE TERCEIROS,"-152.058,85",DV,"121.475,07","0,00","-273.533,92",DV
02/2026,2991,ACEPREV,4020104010000,SERVIÇOS ATUARIAIS,"-28.681,96",DV,"28.681,96","0,00","-57.363,92",DV
02/2026,2991,ACEPREV,4020104020000,SERVIÇOS CONTÁBEIS,"0,00",DV,"0,00","0,00","0,00",DV
02/2026,2991,ACEPREV,4020104030000,SERVIÇOS JURÍDICOS,"-19.763,20",DV,"19.763,20","0,00","-39.526,40",DV
02/2026,2991,ACEPREV,4020104040000,RECURSOS HUMANOS,"-11.436,98",DV,"9.488,43","0,00","-20.925,41",DV
02/2026,2991,ACEPREV,4020104050000,TECNOLOGIA DA INFORMAÇÃO,"-58.996,76",DV,"47.240,26","0,00","-106.237,02",DV
02/2026,2991,ACEPREV,4020104060000,GESTÃO/PLANEJAMENTO ESTRATÉGICO,"0,00",DV,"0,00","0,00","0,00",DV
02/2026,2991,ACEPREV,4020104070000,AUDITORIA CONTÁBIL,"-6.838,00",DV,"6.838,00","0,00","-13.676,00",DV
02/2026,2991,ACEPREV,4020104080000,AUDITORIA ATUARIAL/BENEFÍCIOS,"-16.100,00",DV,"0,00","0,00","-16.100,00",DV
02/2026,2991,ACEPREV,4020104090000,SERVIÇOS E CONSULTORIAS DE INVESTIMENTOS,"-8.388,23",DV,"8.388,23","0,00","-16.776,46",DV
02/2026,2991,ACEPREV,4020104100000,SERVIÇOS DE CONSERVAÇÃO E MANUTENÇÃO,"-147,04",DV,"365,00","0,00","-512,04",DV
02/2026,2991,ACEPREV,4020104140000,COMUNICAÇÃO,"-1.706,68",DV,"709,99","0,00","-2.416,67",DV
02/2026,2991,ACEPREV,4020104990000,OUTROS,"0,00",DV,"0,00","0,00","0,00",DV
02/2026,2991,ACEPREV,4020105000000,DESPESAS GERAIS,"-43.478,18",DV,"31.792,63","0,00","-75.270,81",DV
02/2026,2991,ACEPREV,4020106000000,DEPRECIAÇÕES E AMORTIZAÇÕES,"-2.013,38",DV,"2.013,38","0,00","-4.026,76",DV
02/2026,2991,ACEPREV,4020107000000,TRIBUTOS,"-80.725,63",DV,"34.061,91","0,00","-114.787,54",DV
02/2026,2991,ACEPREV,4050000000000,FLUXO DOS INVESTIMENTOS,"69.177,97",CR,"0,00","57.646,07","126.824,04",CR
02/2026,2991,ACEPREV,4050100000000,FLUXO POSITIVO DOS INVESTIMENTOS,"69.177,97",CR,"0,00","57.646,07","126.824,04",CR
02/2026,2991,ACEPREV,4070000000000,CONSTITUIÇÃO/REVERSÃO DE FUNDOS,"-42.233,04",DV,"430.929,40","789.366,27","316.203,83",CR
02/2026,2991,ACEPREV,5000000000000,FLUXO DOS INVESTIMENTOS,"0,00",DV,"74.977,19","74.977,19","0,00",DV
02/2026,2991,ACEPREV,5010000000000,RENDAS/VARIAÇÕES POSITIVAS,"72.583,78",CR,"13.877,32","74.977,19","133.683,65",CR
02/2026,2991,ACEPREV,5010400000000,COTAS DE CLASSES DE FUNDOS DE INVESTIMENTO,"72.583,78",CR,"13.877,32","74.977,19","133.683,65",CR
02/2026,2991,ACEPREV,5010401000000,COTAS DE CLASSES DE FUNDO DE RENDA FIXA,"72.583,78",CR,"13.877,32","74.977,19","133.683,65",CR
02/2026,2991,ACEPREV,5019800000000,OUTRAS RENDAS/VARIAÇÕES POSITIVAS,"0,00",CR,"0,00","0,00","0,00",CR
02/2026,2991,ACEPREV,5020000000000,DEDUÇÕES/VARIAÇÕES NEGATIVAS,"-3.405,81",DV,"3.453,80","0,00","-6.859,61",DV
02/2026,2991,ACEPREV,5020400000000,COTAS DE CLASSES DE FUNDOS DE INVESTIMENTO,"-3.405,81",DV,"3.453,80","0,00","-6.859,61",DV
02/2026,2991,ACEPREV,5020401000000,COTAS DE CLASSES DE FUNDO DE RENDA FIXA,"0,00",DV,"0,00","0,00","0,00",DV
02/2026,2991,ACEPREV,5020499000000,DESPESAS DIRETAS,"-3.405,81",DV,"3.453,80","0,00","-6.859,61",DV
02/2026,2991,ACEPREV,5080000000000,APURAÇÃO DO FLUXO DOS INVESTIMENTOS,"-69.177,97",DV,"57.646,07","0,00","-126.824,04",DV
02/2026,2991,ACEPREV,8000000000000,ENCERRAMENTO DO EXERCÍCIO,"0,00",DV,"0,00","0,00","0,00",DV
02/2026,2138,AEROS,1000000000000,ATIVO,"95.773,16",DV,"212.227,62","205.236,44","102.764,34",DV
02/2026,2138,AEROS,1010000000000,DISPONÍVEL,"1.145,39",DV,"95.917,82","96.927,46","135,75",DV
02/2026,2138,AEROS,1010100000000,IMEDIATO,"1.145,39",DV,"95.917,82","96.927,46","135,75",DV
02/2026,2138,AEROS,1010200000000,VINCULADO,"0,00",DV,"0,00","0,00","0,00",DV
02/2026,2138,AEROS,1020000000000,REALIZÁVEL,"89.660,04",DV,"116.309,80","108.290,00","97.679,84",DV
02/2026,2138,AEROS,1020100000000,GESTÃO PREVIDENCIAL,"0,00",DV,"0,00","0,00","0,00",DV
02/2026,2138,AEROS,1020101000000,RECURSOS A RECEBER,"0,00",DV,"0,00","0,00","0,00",DV
02/2026,2138,AEROS,1020101010000,CONTRIBUIÇÕES DO MÊS,"0,00",DV,"0,00","0,00","0,00",DV
02/2026,2138,AEROS,1020101020000,CONTRIBUIÇÕES EM ATRASO,"0,00",DV,"0,00","0,00","0,00",DV
