Textbox15,Textbox13
Patrocínios Predominantes: Privada / Pública Federal / Pública Estadual / Pública Municipal / Instituidor,"Valores em R$ 1,00"

DATA_COMP,NU_MATRICULA_EFPC,SG_EFPC,NUM_CONTA,NM_CONTA,VL_SALDO_INICIAL,CS_NATUREZA_LANCAMENTO,VL_DEBITO,VL_CREDITO,VL_SALDO_FINAL,CS_NATUREZA_SALDO_FINAL
04/2025,2991,ACEPREV,1000000000000,ATIVO,"8.420.303,58",DV,"4.887.521,01","4.792.966,44","8.514.858,15",DV
04/2025,2991,ACEPREV,1010000000000,DISPONÍVEL,"17.049,29",DV,"2.702.583,19","2.700.907,48","18.725,00",DV
04/2025,2991,ACEPREV,1010100000000,IMEDIATO,"17.049,29",DV,"1.985.615,47","1.983.939,76","18.725,00",DV
04/2025,2991,ACEPREV,1010200000000,VINCULADO,"0,00",DV,"716.967,72","716.967,72","0,00",DV
04/2025,2991,ACEPREV,1020000000000,REALIZÁVEL,"8.355.874,49",DV,"2.184.937,82","2.090.045,58","8.450.766,73",DV
04/2025,2991,ACEPREV,1020100000000,GESTÃO PREVIDENCIAL,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1020101000000,RECURSOS A RECEBER,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1020101010000,CONTRIBUIÇÕES DO MÊS,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1020101010100,PATROCINADOR(ES),"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1020101010300,PARTICIPANTES,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1020199000000,OUTROS REALIZÁVEIS - PREVIDENCIAL,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1020199010000,OUTROS REALIZÁVEIS,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1020200000000,GESTÃO ADMINISTRATIVA,"3.273.491,34",DV,"823.754,04","784.045,58","3.313.199,80",DV
04/2025,2991,ACEPREV,1020201000000,CONTAS A RECEBER,"384.816,13",DV,"384.027,55","363.112,59","405.731,09",DV
04/2025,2991,ACEPREV,1020201010000,CONTRIBUIÇÕES PARA CUSTEIO DO MÊS,"353.058,55",DV,"351.835,25","332.545,39","372.348,41",DV
04/2025,2991,ACEPREV,1020201010100,PATROCINADOR(ES),"293.546,40",DV,"340.756,46","332.545,39","301.757,47",DV
04/2025,2991,ACEPREV,1020201010400,AUTOPATROCINADOS,"23.817,16",DV,"4.088,35","0,00","27.905,51",DV
04/2025,2991,ACEPREV,1020201010500,PARTICIPANTES EM BPD,"35.694,99",DV,"6.990,44","0,00","42.685,43",DV
04/2025,2991,ACEPREV,1020201040000,RESPONSABILIDADE DE EMPREGADOS,"16.399,34",DV,"16.391,88","15.377,11","17.414,11",DV
04/2025,2991,ACEPREV,1020201050000,RESPONSABILIDADE DE TERCEIROS,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1020201990000,OUTROS RECURSOS A RECEBER - ADMINISTRATIVA,"15.358,24",DV,"15.800,42","15.190,09","15.968,57",DV
04/2025,2991,ACEPREV,1020201990100,OUTROS RECURSOS A RECEBER,"15.358,24",DV,"15.800,42","15.190,09","15.968,57",DV
04/2025,2991,ACEPREV,1020202000000,DESPESAS ANTECIPADAS,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1020204000000,DEPÓSITOS JUDICIAIS / RECURSAIS,"2.555.830,82",DV,"0,00","0,00","2.555.830,82",DV
04/2025,2991,ACEPREV,1020206000000,CUSTEIO ADMINISTRATIVO DOS INVESTIMENTOS,"300.677,10",DV,"325.548,52","299.763,62","326.462,00",DV
04/2025,2991,ACEPREV,1020299000000,OUTROS REALIZÁVEIS - ADMINISTRATIVA,"32.167,29",DV,"114.177,97","121.169,37","25.175,89",DV
04/2025,2991,ACEPREV,1020299010000,OUTROS REALIZÁVEIS,"32.167,29",DV,"114.177,97","121.169,37","25.175,89",DV
04/2025,2991,ACEPREV,1020300000000,INVESTIMENTOS,"5.082.383,15",DV,"1.361.183,78","1.306.000,00","5.137.566,93",DV
04/2025,2991,ACEPREV,1020302000000,ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1020302010000,TÍTULOS EMITIDOS POR INSTITUIÇÃO FINANCEIRA,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1020302010200,CERTIFICADO DE DEPÓSITO BANCÁRIO - CDB,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1020302019800,OUTROS TÍTULOS,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1020302060000,DEBÊNTURES,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1020302060100,DEBÊNTURES DE EMPRESAS S.A. ABERTA,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1020304000000,FUNDOS DE INVESTIMENTOS,"5.082.383,15",DV,"1.361.183,78","1.306.000,00","5.137.566,93",DV
04/2025,2991,ACEPREV,1020304010000,FUNDO DE RENDA FIXA,"5.082.383,15",DV,"1.361.183,78","1.306.000,00","5.137.566,93",DV
04/2025,2991,ACEPREV,1020304030000,FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIO - FIDC ,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1020304030100,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADO - FIDC - COTA SENIOR,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1020304070000,FUNDO MULTIMERCADO ,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1030000000000,IMOBILIZADO E INTANGÍVEL,"47.379,80",DV,"0,00","2.013,38","45.366,42",DV
04/2025,2991,ACEPREV,1030100000000,IMOBILIZADO,"47.379,80",DV,"0,00","2.013,38","45.366,42",DV
04/2025,2991,ACEPREV,1030101000000,OPERACIONAL CORPÓREO,"47.379,80",DV,"0,00","2.013,38","45.366,42",DV
04/2025,2991,ACEPREV,1030101010000,BENS MÓVEIS,"47.379,80",DV,"0,00","2.013,38","45.366,42",DV
04/2025,2991,ACEPREV,1030200000000,INTANGÍVEL,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1030201000000,"GASTOS COM IMPLANTAÇÃO, REORGANIZAÇÃO E DESENVOLVIMENTO","0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,1030202000000,FOMENTO,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,2000000000000,PASSIVO,"8.420.303,58",CR,"2.003.157,91","2.097.712,48","8.514.858,15",CR
04/2025,2991,ACEPREV,2010000000000,EXIGÍVEL OPERACIONAL,"853.941,12",CR,"1.601.816,93","1.677.313,19","929.437,38",CR
04/2025,2991,ACEPREV,2010100000000,GESTÃO PREVIDENCIAL,"0,00",CR,"0,00","0,00","0,00",CR
04/2025,2991,ACEPREV,2010199000000,OUTRAS EXIGIBILIDADES,"0,00",CR,"0,00","0,00","0,00",CR
04/2025,2991,ACEPREV,2010200000000,GESTÃO ADMINISTRATIVA,"853.238,11",CR,"944.583,03","1.020.079,29","928.734,37",CR
04/2025,2991,ACEPREV,2010201000000,CONTAS A PAGAR,"659.048,65",CR,"711.920,41","780.847,18","727.975,42",CR
04/2025,2991,ACEPREV,2010202000000,RETENÇÕES A RECOLHER,"161.274,40",CR,"165.453,90","170.780,25","166.600,75",CR
04/2025,2991,ACEPREV,2010204000000,TRIBUTOS A RECOLHER,"32.417,06",CR,"66.487,62","67.808,67","33.738,11",CR
04/2025,2991,ACEPREV,2010299000000,OUTRAS EXIGIBILIDADES,"498,00",CR,"721,10","643,19","420,09",CR
04/2025,2991,ACEPREV,2010300000000,INVESTIMENTOS,"703,01",CR,"657.233,90","657.233,90","703,01",CR
04/2025,2991,ACEPREV,2010304000000,FUNDOS DE INVESTIMENTO,"0,00",CR,"654.000,00","654.000,00","0,00",CR
04/2025,2991,ACEPREV,2010399000000,OUTRAS EXIGIBILIDADES,"703,01",CR,"3.233,90","3.233,90","703,01",CR
04/2025,2991,ACEPREV,2020000000000,EXIGÍVEL CONTINGENCIAL,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
04/2025,2991,ACEPREV,2020100000000,GESTÃO PREVIDENCIAL,"0,00",CR,"0,00","0,00","0,00",CR
04/2025,2991,ACEPREV,2020101000000,PROVISÃO,"0,00",CR,"0,00","0,00","0,00",CR
04/2025,2991,ACEPREV,2020200000000,GESTÃO ADMINISTRATIVA,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
04/2025,2991,ACEPREV,2020201000000,PROVISÃO,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
04/2025,2991,ACEPREV,2030000000000,PATRIMÔNIO SOCIAL,"5.010.531,64",CR,"401.340,98","420.399,29","5.029.589,95",CR
04/2025,2991,ACEPREV,2030200000000,FUNDOS,"5.010.531,64",CR,"401.340,98","420.399,29","5.029.589,95",CR
04/2025,2991,ACEPREV,2030202000000,FUNDOS ADMINISTRATIVOS,"5.010.531,64",CR,"401.340,98","420.399,29","5.029.589,95",CR
04/2025,2991,ACEPREV,2030202010000,PLANO DE GESTÃO ADMINISTRATIVA,"4.217.345,89",CR,"400.965,93","412.333,74","4.228.713,70",CR
04/2025,2991,ACEPREV,2030202030000,FUNDO ADMINISTRATIVO COMPARTILHADO,"793.185,75",CR,"375,05","8.065,55","800.876,25",CR
04/2025,2991,ACEPREV,4000000000000,GESTÃO ADMINISTRATIVA,"0,00",DV,"1.155.361,98","1.155.361,98","0,00",DV
04/2025,2991,ACEPREV,4010000000000,RECEITAS,"2.122.685,81",CR,"0,00","692.984,55","2.815.670,36",CR
04/2025,2991,ACEPREV,4010100000000,GESTÃO PREVIDENCIAL,"1.018.309,24",CR,"0,00","351.835,25","1.370.144,49",CR
04/2025,2991,ACEPREV,4010101000000,CORRENTES,"1.018.309,24",CR,"0,00","351.835,25","1.370.144,49",CR
04/2025,2991,ACEPREV,4010101010000,PATROCINADOR(ES),"981.494,56",CR,"0,00","340.756,46","1.322.251,02",CR
04/2025,2991,ACEPREV,4010101010100,CONTRIBUIÇÃO PARA CUSTEIO,"981.494,56",CR,"0,00","340.756,46","1.322.251,02",CR
04/2025,2991,ACEPREV,4010101040000,AUTOPATROCINADOS,"15.179,06",CR,"0,00","4.088,35","19.267,41",CR
04/2025,2991,ACEPREV,4010101050000,PARTICIPANTES EM BPD,"21.635,62",CR,"0,00","6.990,44","28.626,06",CR
04/2025,2991,ACEPREV,4010200000000,INVESTIMENTOS,"963.921,50",CR,"0,00","341.149,30","1.305.070,80",CR
04/2025,2991,ACEPREV,4010201000000,CUSTEIO ADMINISTRATIVO,"918.965,45",CR,"0,00","325.548,52","1.244.513,97",CR
04/2025,2991,ACEPREV,4010202000000,TAXA DE ADMINISTRAÇÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,"44.956,05",CR,"0,00","15.600,78","60.556,83",CR
04/2025,2991,ACEPREV,4019900000000,OUTRAS RECEITAS,"140.455,07",CR,"0,00","0,00","140.455,07",CR
04/2025,2991,ACEPREV,4020000000000,DESPESAS,"-1.971.639,82",DV,"736.976,07","12.099,95","-2.696.515,94",DV
04/2025,2991,ACEPREV,4020100000000,ADMINISTRAÇÃO DOS PLANOS PREVIDENCIAIS,"-1.971.639,82",DV,"736.976,07","12.099,95","-2.696.515,94",DV
04/2025,2991,ACEPREV,4020101000000,PESSOAL E ENCARGOS,"-1.299.927,95",DV,"420.757,42","9.275,52","-1.711.409,85",DV
04/2025,2991,ACEPREV,4020101010000,CONSELHEIROS,"-21.805,00",DV,"9.700,00","0,00","-31.505,00",DV
04/2025,2991,ACEPREV,4020101010100,CONSELHO DELIBERATIVO,"-21.805,00",DV,"4.900,00","0,00","-26.705,00",DV
04/2025,2991,ACEPREV,4020101010200,CONSELHO FISCAL,"0,00",DV,"4.800,00","0,00","-4.800,00",DV
04/2025,2991,ACEPREV,4020101020000,DIRIGENTES,"-648.300,05",DV,"214.215,26","0,00","-862.515,31",DV
04/2025,2991,ACEPREV,4020101030000,PESSOAL PRÓPRIO,"-603.844,87",DV,"190.953,34","9.275,52","-785.522,69",DV
04/2025,2991,ACEPREV,4020101050000,ESTAGIÁRIOS/JOVENS APRENDIZES,"-25.978,03",DV,"5.888,82","0,00","-31.866,85",DV
04/2025,2991,ACEPREV,4020101060000,MÃO-DE-OBRA TEMPORÁRIA,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,4020102000000,TREINAMENTOS/CONGRESSOS E SEMINÁRIOS,"-36.703,96",DV,"23.093,08","0,00","-59.797,04",DV
04/2025,2991,ACEPREV,4020103000000,VIAGENS E ESTADIAS,"-17.362,93",DV,"1.650,03","0,00","-19.012,96",DV
04/2025,2991,ACEPREV,4020104000000,SERVIÇOS DE TERCEIROS,"-355.404,23",DV,"195.431,11","1.878,43","-548.956,91",DV
04/2025,2991,ACEPREV,4020104010000,SERVIÇOS ATUARIAIS,"-88.411,11",DV,"29.470,37","0,00","-117.881,48",DV
04/2025,2991,ACEPREV,4020104020000,SERVIÇOS CONTÁBEIS,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,4020104030000,SERVIÇOS JURÍDICOS,"-25.677,84",DV,"39.400,45","0,00","-65.078,29",DV
04/2025,2991,ACEPREV,4020104040000,RECURSOS HUMANOS,"-59.616,67",DV,"10.864,36","0,00","-70.481,03",DV
04/2025,2991,ACEPREV,4020104050000,TECNOLOGIA DA INFORMAÇÃO,"-134.502,71",DV,"100.906,25","1.878,43","-233.530,53",DV
04/2025,2991,ACEPREV,4020104060000,GESTÃO/PLANEJAMENTO ESTRATÉGICO,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,4020104070000,AUDITORIA CONTÁBIL,"-19.500,00",DV,"6.500,00","0,00","-26.000,00",DV
04/2025,2991,ACEPREV,4020104080000,AUDITORIA ATUARIAL/BENEFÍCIOS,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,4020104090000,SERVIÇOS E CONSULTORIAS DE INVESTIMENTOS,"-23.833,11",DV,"7.995,60","0,00","-31.828,71",DV
04/2025,2991,ACEPREV,4020104100000,SERVIÇOS DE CONSERVAÇÃO E MANUTENÇÃO,"-3.862,79",DV,"294,08","0,00","-4.156,87",DV
04/2025,2991,ACEPREV,4020104990000,OUTROS,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,4020105000000,DESPESAS GERAIS,"-108.830,77",DV,"59.466,19","946,00","-167.350,96",DV
04/2025,2991,ACEPREV,4020106000000,DEPRECIAÇÕES E AMORTIZAÇÕES,"-6.355,51",DV,"2.013,38","0,00","-8.368,89",DV
04/2025,2991,ACEPREV,4020107000000,TRIBUTOS,"-147.054,47",DV,"34.564,86","0,00","-181.619,33",DV
04/2025,2991,ACEPREV,4050000000000,FLUXO DOS INVESTIMENTOS,"140.309,20",CR,"0,00","50.949,88","191.259,08",CR
04/2025,2991,ACEPREV,4050100000000,FLUXO POSITIVO DOS INVESTIMENTOS,"140.309,20",CR,"0,00","50.949,88","191.259,08",CR
04/2025,2991,ACEPREV,4070000000000,CONSTITUIÇÃO/REVERSÃO DE FUNDOS,"-291.355,19",DV,"418.385,91","399.327,60","-310.413,50",DV
04/2025,2991,ACEPREV,5000000000000,FLUXO DOS INVESTIMENTOS,"0,00",DV,"66.649,95","66.649,95","0,00",DV
04/2025,2991,ACEPREV,5010000000000,RENDAS/VARIAÇÕES POSITIVAS,"150.042,57",CR,"12.466,17","66.649,95","204.226,35",CR
04/2025,2991,ACEPREV,5010400000000,FUNDOS DE INVESTIMENTOS,"150.042,57",CR,"12.466,17","66.649,95","204.226,35",CR
04/2025,2991,ACEPREV,5010401000000,FUNDO DE RENDA FIXA,"150.042,57",CR,"12.466,17","66.649,95","204.226,35",CR
04/2025,2991,ACEPREV,5019800000000,OUTRAS RENDAS/VARIAÇÕES POSITIVAS,"0,00",CR,"0,00","0,00","0,00",CR
04/2025,2991,ACEPREV,5020000000000,DEDUÇÕES/VARIAÇÕES NEGATIVAS,"-9.733,37",DV,"3.233,90","0,00","-12.967,27",DV
04/2025,2991,ACEPREV,5020400000000,FUNDOS DE INVESTIMENTOS,"-9.733,37",DV,"3.233,90","0,00","-12.967,27",DV
04/2025,2991,ACEPREV,5020401000000,FUNDO DE RENDA FIXA,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2991,ACEPREV,5020499000000,DESPESAS DIRETAS,"-9.733,37",DV,"3.233,90","0,00","-12.967,27",DV
04/2025,2991,ACEPREV,5080000000000,APURAÇÃO DO FLUXO DOS INVESTIMENTOS,"-140.309,20",DV,"50.949,88","0,00","-191.259,08",DV
04/2025,2991,ACEPREV,8000000000000,ENCERRAMENTO DO EXERCÍCIO,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2138,AEROS,1000000000000,ATIVO,"95.602,64",DV,"173.192,66","169.968,91","98.826,39",DV
04/2025,2138,AEROS,1010000000000,DISPONÍVEL,"1.470,31",DV,"82.361,72","82.152,52","1.679,51",DV
04/2025,2138,AEROS,1010100000000,IMEDIATO,"1.470,31",DV,"82.361,72","82.152,52","1.679,51",DV
04/2025,2138,AEROS,1010200000000,VINCULADO,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2138,AEROS,1020000000000,REALIZÁVEL,"88.974,80",DV,"90.830,94","87.797,41","92.008,33",DV
04/2025,2138,AEROS,1020200000000,GESTÃO ADMINISTRATIVA,"88.974,80",DV,"90.830,94","87.797,41","92.008,33",DV
04/2025,2138,AEROS,1020201000000,CONTAS A RECEBER,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2138,AEROS,1020201010000,CONTRIBUIÇÕES PARA CUSTEIO DO MÊS,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2138,AEROS,1020201020000,CONTRIBUIÇÕES PARA CUSTEIO EM ATRASO,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2138,AEROS,1020201030000,CONTRIBUIÇÕES PARA CUSTEIO CONTRATADAS,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2138,AEROS,1020201990000,OUTROS RECURSOS A RECEBER - ADMINISTRATIVA,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2138,AEROS,1020202000000,DESPESAS ANTECIPADAS,"4.340,18",DV,"16.131,17","6.835,69","13.635,66",DV
04/2025,2138,AEROS,1020205000000,TRIBUTOS A COMPENSAR,"60,00",DV,"0,00","0,00","60,00",DV
04/2025,2138,AEROS,1020206000000,CUSTEIO ADMINISTRATIVO DOS INVESTIMENTOS,"84.574,62",DV,"74.699,77","80.961,72","78.312,67",DV
04/2025,2138,AEROS,1020299000000,OUTROS REALIZÁVEIS - ADMINISTRATIVA,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2138,AEROS,1020300000000,INVESTIMENTOS,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2138,AEROS,1020301000000,TÍTULOS PÚBLICOS,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2138,AEROS,1020301010000,TÍTULOS PÚBLICOS FEDERAIS,"0,00",DV,"0,00","0,00","0,00",DV
04/2025,2138,AEROS,1020301010100,TESOURO IPCA / NOTA DO TESOURO NACIONAL - NTN,"0,00",DV,"0,00","0,00","0,00",DV
