Textbox15,Textbox13
Patrocínios Predominantes: Privada / Pública Federal / Pública Estadual / Pública Municipal / Instituidor,"Valores em R$ 1,00"

DATA_COMP,NU_MATRICULA_EFPC,SG_EFPC,NUM_CONTA,NM_CONTA,VL_SALDO_INICIAL,CS_NATUREZA_LANCAMENTO,VL_DEBITO,VL_CREDITO,VL_SALDO_FINAL,CS_NATUREZA_SALDO_FINAL
09/2025,2991,ACEPREV,2010100000000,GESTÃO PREVIDENCIAL,"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2991,ACEPREV,2010199000000,OUTRAS EXIGIBILIDADES,"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2991,ACEPREV,2010200000000,GESTÃO ADMINISTRATIVA,"1.088.552,42",CR,"893.239,49","1.028.068,77","1.223.381,70",CR
09/2025,2991,ACEPREV,2010201000000,CONTAS A PAGAR,"893.921,51",CR,"617.885,04","749.918,85","1.025.955,32",CR
09/2025,2991,ACEPREV,2010202000000,RETENÇÕES A RECOLHER,"160.926,28",CR,"163.458,18","164.622,85","162.090,95",CR
09/2025,2991,ACEPREV,2010204000000,TRIBUTOS A RECOLHER,"33.317,72",CR,"111.591,76","112.898,99","34.624,95",CR
09/2025,2991,ACEPREV,2010299000000,OUTRAS EXIGIBILIDADES,"386,91",CR,"304,51","628,08","710,48",CR
09/2025,2991,ACEPREV,2010300000000,INVESTIMENTOS,"703,01",CR,"675.305,34","675.305,34","703,01",CR
09/2025,2991,ACEPREV,2010304000000,FUNDOS DE INVESTIMENTO,"0,00",CR,"672.000,00","672.000,00","0,00",CR
09/2025,2991,ACEPREV,2010399000000,OUTRAS EXIGIBILIDADES,"703,01",CR,"3.305,34","3.305,34","703,01",CR
09/2025,2991,ACEPREV,2020000000000,EXIGÍVEL CONTINGENCIAL,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
09/2025,2991,ACEPREV,2020100000000,GESTÃO PREVIDENCIAL,"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2991,ACEPREV,2020101000000,PROVISÃO,"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2991,ACEPREV,2020200000000,GESTÃO ADMINISTRATIVA,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
09/2025,2991,ACEPREV,2020201000000,PROVISÃO,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
09/2025,2991,ACEPREV,2030000000000,PATRIMÔNIO SOCIAL,"5.288.685,47",CR,"433.112,19","438.219,19","5.293.792,47",CR
09/2025,2991,ACEPREV,2030200000000,FUNDOS,"5.288.685,47",CR,"433.112,19","438.219,19","5.293.792,47",CR
09/2025,2991,ACEPREV,2030202000000,FUNDOS ADMINISTRATIVOS,"5.288.685,47",CR,"433.112,19","438.219,19","5.293.792,47",CR
09/2025,2991,ACEPREV,2030202010000,PLANO DE GESTÃO ADMINISTRATIVA,"5.288.685,47",CR,"433.112,19","438.219,19","5.293.792,47",CR
09/2025,2991,ACEPREV,2030202030000,FUNDO ADMINISTRATIVO COMPARTILHADO,"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2991,ACEPREV,4000000000000,GESTÃO ADMINISTRATIVA,"0,00",DV,"1.220.055,05","1.220.055,05","0,00",DV
09/2025,2991,ACEPREV,4010000000000,RECEITAS,"5.528.358,84",CR,"0,00","694.354,44","6.222.713,28",CR
09/2025,2991,ACEPREV,4010100000000,GESTÃO PREVIDENCIAL,"2.783.835,29",CR,"0,00","352.794,38","3.136.629,67",CR
09/2025,2991,ACEPREV,4010101000000,CORRENTES,"2.783.835,29",CR,"0,00","352.794,38","3.136.629,67",CR
09/2025,2991,ACEPREV,4010101010000,PATROCINADOR(ES),"2.685.276,86",CR,"0,00","340.756,46","3.026.033,32",CR
09/2025,2991,ACEPREV,4010101010100,CONTRIBUIÇÃO PARA CUSTEIO,"2.685.276,86",CR,"0,00","340.756,46","3.026.033,32",CR
09/2025,2991,ACEPREV,4010101040000,AUTOPATROCINADOS,"40.729,25",CR,"0,00","4.870,19","45.599,44",CR
09/2025,2991,ACEPREV,4010101050000,PARTICIPANTES EM BPD,"57.829,18",CR,"0,00","7.167,73","64.996,91",CR
09/2025,2991,ACEPREV,4010200000000,INVESTIMENTOS,"2.604.068,48",CR,"0,00","341.560,06","2.945.628,54",CR
09/2025,2991,ACEPREV,4010201000000,CUSTEIO ADMINISTRATIVO,"2.480.371,13",CR,"0,00","324.690,50","2.805.061,63",CR
09/2025,2991,ACEPREV,4010202000000,TAXA DE ADMINISTRAÇÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,"123.697,35",CR,"0,00","16.869,56","140.566,91",CR
09/2025,2991,ACEPREV,4019900000000,OUTRAS RECEITAS,"140.455,07",CR,"0,00","0,00","140.455,07",CR
09/2025,2991,ACEPREV,4020000000000,DESPESAS,"-5.384.892,18",DV,"783.849,24","28.059,93","-6.140.681,49",DV
09/2025,2991,ACEPREV,4020100000000,ADMINISTRAÇÃO DOS PLANOS PREVIDENCIAIS,"-5.384.892,18",DV,"783.849,24","28.059,93","-6.140.681,49",DV
09/2025,2991,ACEPREV,4020101000000,PESSOAL E ENCARGOS,"-3.428.291,03",DV,"428.519,53","1.925,81","-3.854.884,75",DV
09/2025,2991,ACEPREV,4020101010000,CONSELHEIROS,"-57.709,00",DV,"5.292,00","0,00","-63.001,00",DV
09/2025,2991,ACEPREV,4020101010100,CONSELHO DELIBERATIVO,"-42.541,00",DV,"5.292,00","0,00","-47.833,00",DV
09/2025,2991,ACEPREV,4020101010200,CONSELHO FISCAL,"-15.168,00",DV,"0,00","0,00","-15.168,00",DV
09/2025,2991,ACEPREV,4020101020000,DIRIGENTES,"-1.723.366,04",DV,"215.513,47","0,00","-1.938.879,51",DV
09/2025,2991,ACEPREV,4020101030000,PESSOAL PRÓPRIO,"-1.574.907,01",DV,"196.126,50","1.925,81","-1.769.107,70",DV
09/2025,2991,ACEPREV,4020101050000,ESTAGIÁRIOS/JOVENS APRENDIZES,"-72.308,98",DV,"11.587,56","0,00","-83.896,54",DV
09/2025,2991,ACEPREV,4020101060000,MÃO-DE-OBRA TEMPORÁRIA,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2991,ACEPREV,4020102000000,TREINAMENTOS/CONGRESSOS E SEMINÁRIOS,"-82.200,98",DV,"17.326,39","0,00","-99.527,37",DV
09/2025,2991,ACEPREV,4020103000000,VIAGENS E ESTADIAS,"-62.496,57",DV,"4.064,94","0,00","-66.561,51",DV
09/2025,2991,ACEPREV,4020104000000,SERVIÇOS DE TERCEIROS,"-1.108.781,99",DV,"219.012,55","24.201,90","-1.303.592,64",DV
09/2025,2991,ACEPREV,4020104010000,SERVIÇOS ATUARIAIS,"-241.688,71",DV,"76.561,96","0,00","-318.250,67",DV
09/2025,2991,ACEPREV,4020104020000,SERVIÇOS CONTÁBEIS,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2991,ACEPREV,4020104030000,SERVIÇOS JURÍDICOS,"-152.894,40",DV,"38.770,71","18.881,56","-172.783,55",DV
09/2025,2991,ACEPREV,4020104040000,RECURSOS HUMANOS,"-118.222,57",DV,"17.585,85","5.320,34","-130.488,08",DV
09/2025,2991,ACEPREV,4020104050000,TECNOLOGIA DA INFORMAÇÃO,"-473.675,54",DV,"47.251,22","0,00","-520.926,76",DV
09/2025,2991,ACEPREV,4020104060000,GESTÃO/PLANEJAMENTO ESTRATÉGICO,"0,00",DV,"7.793,04","0,00","-7.793,04",DV
09/2025,2991,ACEPREV,4020104070000,AUDITORIA CONTÁBIL,"-53.352,00",DV,"6.838,00","0,00","-60.190,00",DV
09/2025,2991,ACEPREV,4020104080000,AUDITORIA ATUARIAL/BENEFÍCIOS,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2991,ACEPREV,4020104090000,SERVIÇOS E CONSULTORIAS DE INVESTIMENTOS,"-64.203,74",DV,"8.388,23","0,00","-72.591,97",DV
09/2025,2991,ACEPREV,4020104100000,SERVIÇOS DE CONSERVAÇÃO E MANUTENÇÃO,"-4.745,03",DV,"2.314,04","0,00","-7.059,07",DV
09/2025,2991,ACEPREV,4020104990000,OUTROS,"0,00",DV,"13.509,50","0,00","-13.509,50",DV
09/2025,2991,ACEPREV,4020105000000,DESPESAS GERAIS,"-324.395,76",DV,"34.059,34","1.932,22","-356.522,88",DV
09/2025,2991,ACEPREV,4020106000000,DEPRECIAÇÕES E AMORTIZAÇÕES,"-16.422,41",DV,"2.013,38","0,00","-18.435,79",DV
09/2025,2991,ACEPREV,4020107000000,TRIBUTOS,"-362.303,44",DV,"78.853,11","0,00","-441.156,55",DV
09/2025,2991,ACEPREV,4050000000000,FLUXO DOS INVESTIMENTOS,"426.042,36",CR,"0,00","66.541,87","492.584,23",CR
09/2025,2991,ACEPREV,4050100000000,FLUXO POSITIVO DOS INVESTIMENTOS,"426.042,36",CR,"0,00","66.541,87","492.584,23",CR
09/2025,2991,ACEPREV,4070000000000,CONSTITUIÇÃO/REVERSÃO DE FUNDOS,"-569.509,02",DV,"436.205,81","431.098,81","-574.616,02",DV
09/2025,2991,ACEPREV,5000000000000,FLUXO DOS INVESTIMENTOS,"0,00",DV,"86.288,85","86.288,85","0,00",DV
09/2025,2991,ACEPREV,5010000000000,RENDAS/VARIAÇÕES POSITIVAS,"452.427,78",CR,"16.441,64","86.288,85","522.274,99",CR
09/2025,2991,ACEPREV,5010400000000,FUNDOS DE INVESTIMENTOS,"452.427,78",CR,"16.441,64","86.288,85","522.274,99",CR
09/2025,2991,ACEPREV,5010401000000,FUNDO DE RENDA FIXA,"452.427,78",CR,"16.441,64","86.288,85","522.274,99",CR
09/2025,2991,ACEPREV,5019800000000,OUTRAS RENDAS/VARIAÇÕES POSITIVAS,"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2991,ACEPREV,5020000000000,DEDUÇÕES/VARIAÇÕES NEGATIVAS,"-26.385,42",DV,"3.305,34","0,00","-29.690,76",DV
09/2025,2991,ACEPREV,5020400000000,FUNDOS DE INVESTIMENTOS,"-26.385,42",DV,"3.305,34","0,00","-29.690,76",DV
09/2025,2991,ACEPREV,5020401000000,FUNDO DE RENDA FIXA,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2991,ACEPREV,5020499000000,DESPESAS DIRETAS,"-26.385,42",DV,"3.305,34","0,00","-29.690,76",DV
09/2025,2991,ACEPREV,5080000000000,APURAÇÃO DO FLUXO DOS INVESTIMENTOS,"-426.042,36",DV,"66.541,87","0,00","-492.584,23",DV
09/2025,2991,ACEPREV,8000000000000,ENCERRAMENTO DO EXERCÍCIO,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1000000000000,ATIVO,"118.281,47",DV,"130.295,19","164.114,46","84.462,20",DV
09/2025,2138,AEROS,1010000000000,DISPONÍVEL,"937,96",DV,"64.785,55","65.140,80","582,71",DV
09/2025,2138,AEROS,1010100000000,IMEDIATO,"937,96",DV,"64.785,55","65.140,80","582,71",DV
09/2025,2138,AEROS,1010200000000,VINCULADO,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020000000000,REALIZÁVEL,"112.280,88",DV,"65.509,64","98.954,68","78.835,84",DV
09/2025,2138,AEROS,1020200000000,GESTÃO ADMINISTRATIVA,"112.280,88",DV,"65.509,64","98.954,68","78.835,84",DV
09/2025,2138,AEROS,1020201000000,CONTAS A RECEBER,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020201010000,CONTRIBUIÇÕES PARA CUSTEIO DO MÊS,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020201020000,CONTRIBUIÇÕES PARA CUSTEIO EM ATRASO,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020201030000,CONTRIBUIÇÕES PARA CUSTEIO CONTRATADAS,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020201990000,OUTROS RECURSOS A RECEBER - ADMINISTRATIVA,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020202000000,DESPESAS ANTECIPADAS,"29.855,67",DV,"8.813,98","35.369,13","3.300,52",DV
09/2025,2138,AEROS,1020206000000,CUSTEIO ADMINISTRATIVO DOS INVESTIMENTOS,"82.425,21",DV,"56.695,66","63.585,55","75.535,32",DV
09/2025,2138,AEROS,1020299000000,OUTROS REALIZÁVEIS - ADMINISTRATIVA,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020300000000,INVESTIMENTOS,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020301000000,TÍTULOS PÚBLICOS,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020301010000,TÍTULOS PÚBLICOS FEDERAIS,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020301010100,TESOURO IPCA / NOTA DO TESOURO NACIONAL - NTN,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020302000000,ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020302010000,TÍTULOS EMITIDOS POR INSTITUIÇÃO FINANCEIRA,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020302020000,CRÉDITO BANCÁRIO ,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020302050000,TÍTULOS DO AGRONEGÓCIO,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020302060000,DEBÊNTURES,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020302080000,CERTIFICADO DE OPERAÇÕES ESTRUTURADAS - COE ,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020302990000,(-) PERDAS ESTIMADAS - ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2138,AEROS,1020303000000,RENDA VARIÁVEL,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020303060000,BRAZILIAN DEPOSITARY RECEIPTS - BDR,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020304000000,FUNDOS DE INVESTIMENTOS,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020304020000,FUNDO DE ÍNDICE REFERÊNCIA(ETF),"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020304030000,FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIO - FIDC ,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020304060000,FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - FIP ,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020304110000,FUNDO DE INVESTIMENTO NO EXTERIOR,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020304110300,FUNDO DE INVESTIMENTO - SUFIXO INVESTIMENTO NO EXTERIOR,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020305000000,DERIVATIVOS,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020305040000,OPÇÕES - AÇÕES,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020306000000,INVESTIMENTOS NO EXTERIOR,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020307000000,INVESTIMENTOS EM IMÓVEIS,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020307040000,ALUGUÉIS E RENDA,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020307040400,RENDAS DE PARTICIPAÇÕES,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020307990000,(-) PERDAS ESTIMADAS - INVESTIMENTOS EM IMÓVEIS,"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2138,AEROS,1020308000000,OPERAÇÕES COM PARTICIPANTES,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020308010000,EMPRÉSTIMOS A PARTICIPANTES,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020308020000,FINANCIAMENTOS IMOBILIÁRIOS,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020399000000,OUTROS REALIZÁVEIS - INVESTIMENTOS,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1020399010000,OUTROS REALIZÁVEIS,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1030000000000,IMOBILIZADO E INTANGÍVEL,"5.062,63",DV,"0,00","18,98","5.043,65",DV
09/2025,2138,AEROS,1030100000000,IMOBILIZADO,"5.062,63",DV,"0,00","18,98","5.043,65",DV
09/2025,2138,AEROS,1030101000000,OPERACIONAL CORPÓREO,"5.062,63",DV,"0,00","18,98","5.043,65",DV
09/2025,2138,AEROS,1030101010000,BENS MÓVEIS,"5.062,63",DV,"0,00","18,98","5.043,65",DV
09/2025,2138,AEROS,1030200000000,INTANGÍVEL,"0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,1030201000000,"GASTOS COM IMPLANTAÇÃO, REORGANIZAÇÃO E DESENVOLVIMENTO","0,00",DV,"0,00","0,00","0,00",DV
09/2025,2138,AEROS,2000000000000,PASSIVO,"118.281,47",CR,"97.875,31","64.056,04","84.462,20",CR
09/2025,2138,AEROS,2010000000000,EXIGÍVEL OPERACIONAL,"98.281,47",CR,"97.875,31","64.056,04","64.462,20",CR
09/2025,2138,AEROS,2010200000000,GESTÃO ADMINISTRATIVA,"98.281,47",CR,"97.875,31","64.056,04","64.462,20",CR
09/2025,2138,AEROS,2010201000000,CONTAS A PAGAR,"62.992,46",CR,"74.789,13","52.184,52","40.387,85",CR
09/2025,2138,AEROS,2010202000000,RETENÇÕES A RECOLHER,"16.909,51",CR,"11.304,14","3.596,08","9.201,45",CR
09/2025,2138,AEROS,2010204000000,TRIBUTOS A RECOLHER,"18.379,50",CR,"11.782,04","8.275,44","14.872,90",CR
09/2025,2138,AEROS,2010300000000,INVESTIMENTOS,"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2138,AEROS,2010307000000,INVESTIMENTOS EM IMÓVEIS,"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2138,AEROS,2010309000000,RELACIONADOS COM O DISPONÍVEL ,"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2138,AEROS,2010310000000,TAXA DE ADMINISTRAÇÃO A REPASSAR,"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2138,AEROS,2010399000000,OUTRAS EXIGIBILIDADES,"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2138,AEROS,2020000000000,EXIGÍVEL CONTINGENCIAL,"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2138,AEROS,2020200000000,GESTÃO ADMINISTRATIVA,"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2138,AEROS,2020300000000,INVESTIMENTOS,"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2138,AEROS,2020301000000,PROVISÃO,"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2138,AEROS,2030000000000,PATRIMÔNIO SOCIAL,"20.000,00",CR,"0,00","0,00","20.000,00",CR
09/2025,2138,AEROS,2030200000000,FUNDOS,"20.000,00",CR,"0,00","0,00","20.000,00",CR
09/2025,2138,AEROS,2030202000000,FUNDOS ADMINISTRATIVOS,"20.000,00",CR,"0,00","0,00","20.000,00",CR
09/2025,2138,AEROS,2030202010000,PLANO DE GESTÃO ADMINISTRATIVA,"20.000,00",CR,"0,00","0,00","20.000,00",CR
09/2025,2138,AEROS,4000000000000,GESTÃO ADMINISTRATIVA,"0,00",DV,"56.695,66","56.695,66","0,00",DV
09/2025,2138,AEROS,4010000000000,RECEITAS,"601.322,51",CR,"0,00","56.695,66","658.018,17",CR
09/2025,2138,AEROS,4010100000000,GESTÃO PREVIDENCIAL,"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2138,AEROS,4010101000000,CORRENTES,"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2138,AEROS,4010101010000,PATROCINADOR(ES),"0,00",CR,"0,00","0,00","0,00",CR
09/2025,2138,AEROS,4010200000000,INVESTIMENTOS,"590.767,53",CR,"0,00","56.695,66","647.463,19",CR
09/2025,2138,AEROS,4010201000000,CUSTEIO ADMINISTRATIVO,"590.767,53",CR,"0,00","56.695,66","647.463,19",CR
09/2025,2138,AEROS,4010400000000,DIRETAS,"0,00",CR,"0,00","0,00","0,00",CR
