Textbox15,Textbox13
Patrocínios Predominantes: Privada / Pública Federal / Pública Estadual / Pública Municipal / Instituidor,"Valores em R$ 1,00"

DATA_COMP,NU_MATRICULA_EFPC,SG_EFPC,NUM_CONTA,NM_CONTA,VL_SALDO_INICIAL,CS_NATUREZA_LANCAMENTO,VL_DEBITO,VL_CREDITO,VL_SALDO_FINAL,CS_NATUREZA_SALDO_FINAL
03/2026,2991,ACEPREV,1020201990000,OUTROS RECURSOS A RECEBER - ADMINISTRATIVA,"17.610,11",DV,"18.123,90","17.610,11","18.123,90",DV
03/2026,2991,ACEPREV,1020201990100,OUTROS RECURSOS A RECEBER,"17.610,11",DV,"18.123,90","17.610,11","18.123,90",DV
03/2026,2991,ACEPREV,1020202000000,DESPESAS ANTECIPADAS,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,1020204000000,DEPÓSITOS JUDICIAIS / RECURSAIS,"2.555.830,82",DV,"0,00","0,00","2.555.830,82",DV
03/2026,2991,ACEPREV,1020206000000,CUSTEIO ADMINISTRATIVO DOS INVESTIMENTOS,"300.272,55",DV,"307.896,73","300.272,55","307.896,73",DV
03/2026,2991,ACEPREV,1020299000000,OUTROS REALIZÁVEIS - ADMINISTRATIVA,"44.473,85",DV,"125.124,82","134.127,77","35.470,90",DV
03/2026,2991,ACEPREV,1020299010000,OUTROS REALIZÁVEIS,"44.473,85",DV,"125.124,82","134.127,77","35.470,90",DV
03/2026,2991,ACEPREV,1020300000000,INVESTIMENTOS,"5.957.154,24",DV,"1.839.511,85","2.166.000,00","5.630.666,09",DV
03/2026,2991,ACEPREV,1020302000000,ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,1020302010000,TÍTULOS EMITIDOS POR INSTITUIÇÃO FINANCEIRA,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,1020302010200,CERTIFICADO DE DEPÓSITO BANCÁRIO - CDB,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,1020302019800,OUTROS TÍTULOS,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,1020302060000,DEBÊNTURES,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,1020302060100,DEBÊNTURES DE EMPRESAS S.A. ABERTA,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,1020304000000,COTAS DE CLASSE DE FUNDOS DE INVESTIMENTO,"5.957.154,24",DV,"1.839.511,85","2.166.000,00","5.630.666,09",DV
03/2026,2991,ACEPREV,1020304010000,COTAS DE CLASSE DE FUNDO DE RENDA FIXA,"5.957.154,24",DV,"1.839.511,85","2.166.000,00","5.630.666,09",DV
03/2026,2991,ACEPREV,1020304030000,COTAS DE CLASSE DE FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIO - FIDC,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,1020304030100,COTAS DE CLASSE FIDC - PADRONIZADO,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,1020304030101,COTAS DE CLASSES DE FIDC - PADRONIZADO - SUBCLASSE COTA SENIOR,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,1020304070000,COTAS DE CLASSES DE FUNDO MULTIMERCADO - FIM,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,1030000000000,IMOBILIZADO E INTANGÍVEL,"25.232,62",DV,"0,00","2.013,38","23.219,24",DV
03/2026,2991,ACEPREV,1030100000000,IMOBILIZADO,"25.232,62",DV,"0,00","2.013,38","23.219,24",DV
03/2026,2991,ACEPREV,1030101000000,OPERACIONAL CORPÓREO,"25.232,62",DV,"0,00","2.013,38","23.219,24",DV
03/2026,2991,ACEPREV,1030101010000,BENS MÓVEIS,"25.232,62",DV,"0,00","2.013,38","23.219,24",DV
03/2026,2991,ACEPREV,1030200000000,INTANGÍVEL,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,1030201000000,"GASTOS COM IMPLANTAÇÃO, REORGANIZAÇÃO E DESENVOLVIMENTO","0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,1030202000000,FOMENTO,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,2000000000000,PASSIVO,"9.289.452,68",CR,"2.517.874,80","2.183.505,11","8.955.082,99",CR
03/2026,2991,ACEPREV,2010000000000,EXIGÍVEL OPERACIONAL,"1.206.704,75",CR,"2.027.909,53","1.754.485,32","933.280,54",CR
03/2026,2991,ACEPREV,2010100000000,GESTÃO PREVIDENCIAL,"0,00",CR,"0,00","0,00","0,00",CR
03/2026,2991,ACEPREV,2010199000000,OUTRAS EXIGIBILIDADES,"0,00",CR,"0,00","0,00","0,00",CR
03/2026,2991,ACEPREV,2010200000000,GESTÃO ADMINISTRATIVA,"1.205.963,71",CR,"1.333.495,88","1.060.071,67","932.539,50",CR
03/2026,2991,ACEPREV,2010201000000,CONTAS A PAGAR,"782.035,55",CR,"872.014,65","743.113,57","653.134,47",CR
03/2026,2991,ACEPREV,2010202000000,RETENÇÕES A RECOLHER,"390.052,99",CR,"392.960,38","247.787,48","244.880,09",CR
03/2026,2991,ACEPREV,2010204000000,TRIBUTOS A RECOLHER,"33.273,70",CR,"68.001,78","68.651,17","33.923,09",CR
03/2026,2991,ACEPREV,2010299000000,OUTRAS EXIGIBILIDADES,"601,47",CR,"519,07","519,45","601,85",CR
03/2026,2991,ACEPREV,2010300000000,INVESTIMENTOS,"741,04",CR,"694.413,65","694.413,65","741,04",CR
03/2026,2991,ACEPREV,2010304000000,FUNDOS DE INVESTIMENTO,"0,00",CR,"691.000,00","691.000,00","0,00",CR
03/2026,2991,ACEPREV,2010399000000,OUTRAS EXIGIBILIDADES,"741,04",CR,"3.413,65","3.413,65","741,04",CR
03/2026,2991,ACEPREV,2020000000000,EXIGÍVEL CONTINGENCIAL,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
03/2026,2991,ACEPREV,2020100000000,GESTÃO PREVIDENCIAL,"0,00",CR,"0,00","0,00","0,00",CR
03/2026,2991,ACEPREV,2020101000000,PROVISÃO,"0,00",CR,"0,00","0,00","0,00",CR
03/2026,2991,ACEPREV,2020200000000,GESTÃO ADMINISTRATIVA,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
03/2026,2991,ACEPREV,2020201000000,PROVISÃO,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
03/2026,2991,ACEPREV,2030000000000,PATRIMÔNIO SOCIAL,"5.526.917,11",CR,"489.965,27","429.019,79","5.465.971,63",CR
03/2026,2991,ACEPREV,2030200000000,FUNDOS,"5.526.917,11",CR,"489.965,27","429.019,79","5.465.971,63",CR
03/2026,2991,ACEPREV,2030202000000,FUNDOS ADMINISTRATIVOS,"5.526.917,11",CR,"489.965,27","429.019,79","5.465.971,63",CR
03/2026,2991,ACEPREV,2030202010000,PLANO DE GESTÃO ADMINISTRATIVA,"5.526.917,11",CR,"489.965,27","429.019,79","5.465.971,63",CR
03/2026,2991,ACEPREV,2030202030000,FUNDO ADMINISTRATIVO COMPARTILHADO,"0,00",CR,"0,00","0,00","0,00",CR
03/2026,2991,ACEPREV,4000000000000,GESTÃO ADMINISTRATIVA,"0,00",DV,"1.238.814,02","1.238.814,02","0,00",DV
03/2026,2991,ACEPREV,4010000000000,RECEITAS,"1.396.934,89",CR,"0,00","672.804,94","2.069.739,83",CR
03/2026,2991,ACEPREV,4010100000000,GESTÃO PREVIDENCIAL,"709.823,98",CR,"0,00","343.629,37","1.053.453,35",CR
03/2026,2991,ACEPREV,4010101000000,CORRENTES,"709.823,98",CR,"0,00","343.629,37","1.053.453,35",CR
03/2026,2991,ACEPREV,4010101010000,PATROCINADOR(ES),"682.931,98",CR,"0,00","325.803,42","1.008.735,40",CR
03/2026,2991,ACEPREV,4010101010100,CONTRIBUIÇÃO PARA CUSTEIO,"682.931,98",CR,"0,00","325.803,42","1.008.735,40",CR
03/2026,2991,ACEPREV,4010101040000,AUTOPATROCINADOS,"11.391,01",CR,"0,00","10.217,76","21.608,77",CR
03/2026,2991,ACEPREV,4010101050000,PARTICIPANTES EM BPD,"15.500,99",CR,"0,00","7.608,19","23.109,18",CR
03/2026,2991,ACEPREV,4010200000000,INVESTIMENTOS,"687.110,91",CR,"0,00","326.020,63","1.013.131,54",CR
03/2026,2991,ACEPREV,4010201000000,CUSTEIO ADMINISTRATIVO,"651.978,51",CR,"0,00","307.896,73","959.875,24",CR
03/2026,2991,ACEPREV,4010202000000,TAXA DE ADMINISTRAÇÃO DE EMPRÉSTIMOS E FINANCIAMENTOS,"35.132,40",CR,"0,00","18.123,90","53.256,30",CR
03/2026,2991,ACEPREV,4019900000000,OUTRAS RECEITAS,"0,00",CR,"0,00","3.154,94","3.154,94",CR
03/2026,2991,ACEPREV,4020000000000,DESPESAS,"-1.839.962,76",DV,"811.807,61","15.958,99","-2.635.811,38",DV
03/2026,2991,ACEPREV,4020100000000,ADMINISTRAÇÃO DOS PLANOS PREVIDENCIAIS,"-1.839.962,76",DV,"811.807,61","15.958,99","-2.635.811,38",DV
03/2026,2991,ACEPREV,4020101000000,PESSOAL E ENCARGOS,"-1.337.536,73",DV,"582.680,83","728,34","-1.919.489,22",DV
03/2026,2991,ACEPREV,4020101010000,CONSELHEIROS,"0,00",DV,"5.292,00","0,00","-5.292,00",DV
03/2026,2991,ACEPREV,4020101010100,CONSELHO DELIBERATIVO,"0,00",DV,"5.292,00","0,00","-5.292,00",DV
03/2026,2991,ACEPREV,4020101010101,REMUNERAÇÃO FIXA,"0,00",DV,"5.292,00","0,00","-5.292,00",DV
03/2026,2991,ACEPREV,4020101010200,CONSELHO FISCAL,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,4020101010201,REMUNERAÇÃO FIXA,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,4020101020000,DIRIGENTES,"-747.299,05",DV,"357.654,43","0,00","-1.104.953,48",DV
03/2026,2991,ACEPREV,4020101020100,REMUNERAÇÃO FIXA,"-338.636,10",DV,"299.630,00","0,00","-638.266,10",DV
03/2026,2991,ACEPREV,4020101020200,REMUNERAÇÃO VARIÁVEL,"-408.662,95",DV,"58.024,43","0,00","-466.687,38",DV
03/2026,2991,ACEPREV,4020101030000,PESSOAL PRÓPRIO,"-567.118,91",DV,"210.231,63","22,39","-777.328,15",DV
03/2026,2991,ACEPREV,4020101030100,REMUNERAÇÃO FIXA,"-427.675,62",DV,"193.890,31","22,39","-621.543,54",DV
03/2026,2991,ACEPREV,4020101030200,REMUNERAÇÃO VARIÁVEL,"-139.443,29",DV,"16.341,32","0,00","-155.784,61",DV
03/2026,2991,ACEPREV,4020101050000,ESTAGIÁRIOS/JOVENS APRENDIZES,"-23.118,77",DV,"9.502,77","705,95","-31.915,59",DV
03/2026,2991,ACEPREV,4020101060000,MÃO-DE-OBRA TEMPORÁRIA,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,4020102000000,TREINAMENTOS/CONGRESSOS E SEMINÁRIOS,"-33.521,64",DV,"16.981,66","6.142,00","-44.361,30",DV
03/2026,2991,ACEPREV,4020103000000,VIAGENS E ESTADIAS,"-1.285,36",DV,"420,00","0,00","-1.705,36",DV
03/2026,2991,ACEPREV,4020104000000,SERVIÇOS DE TERCEIROS,"-273.533,92",DV,"142.005,99","9.088,65","-406.451,26",DV
03/2026,2991,ACEPREV,4020104010000,SERVIÇOS ATUARIAIS,"-57.363,92",DV,"28.681,96","0,00","-86.045,88",DV
03/2026,2991,ACEPREV,4020104020000,SERVIÇOS CONTÁBEIS,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,4020104030000,SERVIÇOS JURÍDICOS,"-39.526,40",DV,"19.763,20","0,00","-59.289,60",DV
03/2026,2991,ACEPREV,4020104040000,RECURSOS HUMANOS,"-20.925,41",DV,"11.364,99","0,00","-32.290,40",DV
03/2026,2991,ACEPREV,4020104050000,TECNOLOGIA DA INFORMAÇÃO,"-106.237,02",DV,"65.292,36","9.088,65","-162.440,73",DV
03/2026,2991,ACEPREV,4020104060000,GESTÃO/PLANEJAMENTO ESTRATÉGICO,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,4020104070000,AUDITORIA CONTÁBIL,"-13.676,00",DV,"6.838,00","0,00","-20.514,00",DV
03/2026,2991,ACEPREV,4020104080000,AUDITORIA ATUARIAL/BENEFÍCIOS,"-16.100,00",DV,"0,00","0,00","-16.100,00",DV
03/2026,2991,ACEPREV,4020104090000,SERVIÇOS E CONSULTORIAS DE INVESTIMENTOS,"-16.776,46",DV,"8.551,10","0,00","-25.327,56",DV
03/2026,2991,ACEPREV,4020104100000,SERVIÇOS DE CONSERVAÇÃO E MANUTENÇÃO,"-512,04",DV,"1.053,25","0,00","-1.565,29",DV
03/2026,2991,ACEPREV,4020104140000,COMUNICAÇÃO,"-2.416,67",DV,"461,13","0,00","-2.877,80",DV
03/2026,2991,ACEPREV,4020104990000,OUTROS,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,4020105000000,DESPESAS GERAIS,"-75.270,81",DV,"33.055,47","0,00","-108.326,28",DV
03/2026,2991,ACEPREV,4020106000000,DEPRECIAÇÕES E AMORTIZAÇÕES,"-4.026,76",DV,"2.013,38","0,00","-6.040,14",DV
03/2026,2991,ACEPREV,4020107000000,TRIBUTOS,"-114.787,54",DV,"34.650,28","0,00","-149.437,82",DV
03/2026,2991,ACEPREV,4050000000000,FLUXO DOS INVESTIMENTOS,"126.824,04",CR,"0,00","62.098,20","188.922,24",CR
03/2026,2991,ACEPREV,4050100000000,FLUXO POSITIVO DOS INVESTIMENTOS,"126.824,04",CR,"0,00","62.098,20","188.922,24",CR
03/2026,2991,ACEPREV,4070000000000,CONSTITUIÇÃO/REVERSÃO DE FUNDOS,"316.203,83",CR,"427.006,41","487.951,89","377.149,31",CR
03/2026,2991,ACEPREV,5000000000000,FLUXO DOS INVESTIMENTOS,"0,00",DV,"81.381,47","81.381,47","0,00",DV
03/2026,2991,ACEPREV,5010000000000,RENDAS/VARIAÇÕES POSITIVAS,"133.683,65",CR,"15.869,62","81.381,47","199.195,50",CR
03/2026,2991,ACEPREV,5010400000000,COTAS DE CLASSES DE FUNDOS DE INVESTIMENTO,"133.683,65",CR,"15.869,62","81.381,47","199.195,50",CR
03/2026,2991,ACEPREV,5010401000000,COTAS DE CLASSES DE FUNDO DE RENDA FIXA,"133.683,65",CR,"15.869,62","81.381,47","199.195,50",CR
03/2026,2991,ACEPREV,5019800000000,OUTRAS RENDAS/VARIAÇÕES POSITIVAS,"0,00",CR,"0,00","0,00","0,00",CR
03/2026,2991,ACEPREV,5020000000000,DEDUÇÕES/VARIAÇÕES NEGATIVAS,"-6.859,61",DV,"3.413,65","0,00","-10.273,26",DV
03/2026,2991,ACEPREV,5020400000000,COTAS DE CLASSES DE FUNDOS DE INVESTIMENTO,"-6.859,61",DV,"3.413,65","0,00","-10.273,26",DV
03/2026,2991,ACEPREV,5020401000000,COTAS DE CLASSES DE FUNDO DE RENDA FIXA,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2991,ACEPREV,5020499000000,DESPESAS DIRETAS,"-6.859,61",DV,"3.413,65","0,00","-10.273,26",DV
03/2026,2991,ACEPREV,5080000000000,APURAÇÃO DO FLUXO DOS INVESTIMENTOS,"-126.824,04",DV,"62.098,20","0,00","-188.922,24",DV
03/2026,2991,ACEPREV,8000000000000,ENCERRAMENTO DO EXERCÍCIO,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1000000000000,ATIVO,"102.764,34",DV,"181.531,52","178.337,04","105.958,82",DV
03/2026,2138,AEROS,1010000000000,DISPONÍVEL,"135,75",DV,"82.839,30","79.571,86","3.403,19",DV
03/2026,2138,AEROS,1010100000000,IMEDIATO,"135,75",DV,"82.839,30","79.571,86","3.403,19",DV
03/2026,2138,AEROS,1010200000000,VINCULADO,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020000000000,REALIZÁVEL,"97.679,84",DV,"98.692,22","98.746,20","97.625,86",DV
03/2026,2138,AEROS,1020100000000,GESTÃO PREVIDENCIAL,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020101000000,RECURSOS A RECEBER,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020101010000,CONTRIBUIÇÕES DO MÊS,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020101020000,CONTRIBUIÇÕES EM ATRASO,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020101030000,CONTRIBUIÇÕES SOBRE 13° SALÁRIO,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020101040000,OPERAÇÕES CONTRATADAS,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020101040200,SERVIÇO PASSADO CONTRATADO,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020101040300,DÉFICIT TÉCNICO CONTRATADO,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020101049800,OUTRAS CONTRATAÇÕES,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020101990000,OUTROS RECURSOS A RECEBER - PREVIDENCIAL,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020199000000,OUTROS REALIZÁVEIS - PREVIDENCIAL,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020200000000,GESTÃO ADMINISTRATIVA,"97.679,84",DV,"98.692,22","98.746,20","97.625,86",DV
03/2026,2138,AEROS,1020201000000,CONTAS A RECEBER,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020201010000,CONTRIBUIÇÕES PARA CUSTEIO DO MÊS,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020201020000,CONTRIBUIÇÕES PARA CUSTEIO EM ATRASO,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020201030000,CONTRIBUIÇÕES PARA CUSTEIO CONTRATADAS,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020201990000,OUTROS RECURSOS A RECEBER - ADMINISTRATIVA,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020202000000,DESPESAS ANTECIPADAS,"24.180,51",DV,"19.515,25","20.306,90","23.388,86",DV
03/2026,2138,AEROS,1020206000000,CUSTEIO ADMINISTRATIVO DOS INVESTIMENTOS,"73.499,33",DV,"79.176,97","78.439,30","74.237,00",DV
03/2026,2138,AEROS,1020299000000,OUTROS REALIZÁVEIS - ADMINISTRATIVA,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020300000000,INVESTIMENTOS,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020301000000,TÍTULOS PÚBLICOS,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020301010000,TÍTULOS PÚBLICOS FEDERAIS,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020301010100,TESOURO IPCA / NOTA DO TESOURO NACIONAL - NTN,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020302000000,ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020302010000,TÍTULOS EMITIDOS POR INSTITUIÇÃO FINANCEIRA,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020302020000,CRÉDITO BANCÁRIO,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020302050000,TÍTULOS DO AGRONEGÓCIO,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020302060000,DEBÊNTURES,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020302080000,CERTIFICADO DE OPERAÇÕES ESTRUTURADAS - COE,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020302990000,(-) PROVISÃO PARA PERDAS - ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"0,00",CR,"0,00","0,00","0,00",CR
03/2026,2138,AEROS,1020303000000,RENDA VARIÁVEL,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020303060000,BRAZILIAN DEPOSITARY RECEIPTS - BDR,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020304000000,COTAS DE CLASSE DE FUNDOS DE INVESTIMENTO,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020304020000,COTAS DE CLASSE DE FUNDO DE ÍNDICE REFERÊNCIA (ETF),"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020304030000,COTAS DE CLASSE DE FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIO - FIDC,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020304030100,COTAS DE CLASSE FIDC - PADRONIZADO,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020304030300,COTAS DE CLASSE DE FIDC - NÃO PADRONIZADO,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020304060000,COTAS DE CLASSES DE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - FIP,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020304110000,COTAS DE CLASSES DE FUNDO DE INVESTIMENTO NO EXTERIOR,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020304110300,COTAS DE CLASSES DE FUNDO DE INVESTIMENTO - INVESTIDORES QUALFICADOS - EXTERIOR > 40%,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020304130000,COTAS DE CLASSES DE FUNDO DE INVESTIMENTO DO AGRONEGÓCIO - FIAGRO,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020305000000,DERIVATIVOS,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020305040000,OPÇÕES - AÇÕES,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020306000000,INVESTIMENTOS NO EXTERIOR,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020307000000,INVESTIMENTOS EM IMÓVEIS,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020307040000,ALUGUÉIS E RENDA,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020307040400,RENDAS DE PARTICIPAÇÕES,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020307990000,(-) PROVISÃO PARA PERDAS - INVESTIMENTOS EM IMÓVEIS,"0,00",CR,"0,00","0,00","0,00",CR
03/2026,2138,AEROS,1020308000000,OPERAÇÕES COM PARTICIPANTES,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020308010000,EMPRÉSTIMOS A PARTICIPANTES,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020308020000,FINANCIAMENTOS IMOBILIÁRIOS,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020399000000,OUTROS REALIZÁVEIS - INVESTIMENTOS,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1020399010000,OUTROS REALIZÁVEIS,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1030000000000,IMOBILIZADO E INTANGÍVEL,"4.948,75",DV,"0,00","18,98","4.929,77",DV
03/2026,2138,AEROS,1030100000000,IMOBILIZADO,"4.948,75",DV,"0,00","18,98","4.929,77",DV
03/2026,2138,AEROS,1030101000000,OPERACIONAL CORPÓREO,"4.948,75",DV,"0,00","18,98","4.929,77",DV
03/2026,2138,AEROS,1030101010000,BENS MÓVEIS,"4.948,75",DV,"0,00","18,98","4.929,77",DV
03/2026,2138,AEROS,1030200000000,INTANGÍVEL,"0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,1030201000000,"GASTOS COM IMPLANTAÇÃO, REORGANIZAÇÃO E DESENVOLVIMENTO","0,00",DV,"0,00","0,00","0,00",DV
03/2026,2138,AEROS,2000000000000,PASSIVO,"102.764,34",CR,"76.018,44","79.212,92","105.958,82",CR
