Textbox15,Textbox13
Patrocínios Predominantes: Privada / Pública Federal / Pública Estadual / Pública Municipal / Instituidor,"Valores em R$ 1,00"

DATA_COMP,NU_MATRICULA_EFPC,SG_EFPC,NUM_CONTA,NM_CONTA,VL_SALDO_INICIAL,CS_NATUREZA_LANCAMENTO,VL_DEBITO,VL_CREDITO,VL_SALDO_FINAL,CS_NATUREZA_SALDO_FINAL
07/2025,2991,ACEPREV,1030101010000,BENS MÓVEIS,"41.339,66",DV,"0,00","2.013,38","39.326,28",DV
07/2025,2991,ACEPREV,1030200000000,INTANGÍVEL,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2991,ACEPREV,1030201000000,"GASTOS COM IMPLANTAÇÃO, REORGANIZAÇÃO E DESENVOLVIMENTO","0,00",DV,"0,00","0,00","0,00",DV
07/2025,2991,ACEPREV,1030202000000,FOMENTO,"0,00",DV,"0,00","0,00","0,00",DV
07/2025,2991,ACEPREV,2000000000000,PASSIVO,"8.697.402,75",CR,"1.937.677,95","2.074.014,18","8.833.738,98",CR
07/2025,2991,ACEPREV,2010000000000,EXIGÍVEL OPERACIONAL,"978.802,64",CR,"1.560.926,68","1.636.637,12","1.054.513,08",CR
07/2025,2991,ACEPREV,2010100000000,GESTÃO PREVIDENCIAL,"0,00",CR,"0,00","0,00","0,00",CR
07/2025,2991,ACEPREV,2010199000000,OUTRAS EXIGIBILIDADES,"0,00",CR,"0,00","0,00","0,00",CR
07/2025,2991,ACEPREV,2010200000000,GESTÃO ADMINISTRATIVA,"978.099,63",CR,"885.520,33","961.230,77","1.053.810,07",CR
07/2025,2991,ACEPREV,2010201000000,CONTAS A PAGAR,"786.008,28",CR,"656.332,11","728.019,46","857.695,63",CR
07/2025,2991,ACEPREV,2010202000000,RETENÇÕES A RECOLHER,"158.610,31",CR,"161.470,81","164.242,58","161.382,08",CR
07/2025,2991,ACEPREV,2010204000000,TRIBUTOS A RECOLHER,"32.697,74",CR,"67.016,51","68.448,15","34.129,38",CR
07/2025,2991,ACEPREV,2010299000000,OUTRAS EXIGIBILIDADES,"783,30",CR,"700,90","520,58","602,98",CR
07/2025,2991,ACEPREV,2010300000000,INVESTIMENTOS,"703,01",CR,"675.406,35","675.406,35","703,01",CR
07/2025,2991,ACEPREV,2010304000000,FUNDOS DE INVESTIMENTO,"0,00",CR,"672.000,00","672.000,00","0,00",CR
