Textbox16,Textbox15,Textbox13
Data da Extração: ,Patrocínios Predominantes: Privada / Pública Federal / Pública Estadual / Pública Municipal / Instituidor,"Valores em R$ 1,00"

DATA_COMP,NU_MATRICULA_EFPC,SG_EFPC,NUM_CONTA,NM_CONTA,VL_SALDO_INICIAL,CS_NATUREZA_LANCAMENTO,VL_DEBITO,VL_CREDITO,VL_SALDO_FINAL,CS_NATUREZA_SALDO_FINAL
12/2025,2991,ACEPREV,1020200000000,GESTÃO ADMINISTRATIVA,"3.319.240,70",DV,"1.793.363,16","2.535.620,63","2.576.983,23",DV
12/2025,2991,ACEPREV,1020201000000,CONTAS A RECEBER,"419.336,02",DV,"912.218,36","1.310.481,05","21.073,33",DV
12/2025,2991,ACEPREV,1020201010000,CONTRIBUIÇÕES PARA CUSTEIO DO MÊS,"354.187,59",DV,"866.548,93","1.220.736,52","0,00",DV
12/2025,2991,ACEPREV,1020201010100,PATROCINADOR(ES),"194.587,48",DV,"841.113,03","1.035.700,51","0,00",DV
12/2025,2991,ACEPREV,1020201010400,AUTOPATROCINADOS,"64.311,64",DV,"8.880,66","73.192,30","0,00",DV
12/2025,2991,ACEPREV,1020201010500,PARTICIPANTES EM BPD,"95.288,47",DV,"16.555,24","111.843,71","0,00",DV
12/2025,2991,ACEPREV,1020201040000,RESPONSABILIDADE DE EMPREGADOS,"47.569,72",DV,"28.122,23","54.618,62","21.073,33",DV
12/2025,2991,ACEPREV,1020201050000,RESPONSABILIDADE DE TERCEIROS,"0,00",DV,"0,00","0,00","0,00",DV
12/2025,2991,ACEPREV,1020201990000,OUTROS RECURSOS A RECEBER - ADMINISTRATIVA,"17.578,71",DV,"17.547,20","35.125,91","0,00",DV
12/2025,2991,ACEPREV,1020201990100,OUTROS RECURSOS A RECEBER,"17.578,71",DV,"17.547,20","35.125,91","0,00",DV
12/2025,2991,ACEPREV,1020202000000,DESPESAS ANTECIPADAS,"0,00",DV,"0,00","0,00","0,00",DV
12/2025,2991,ACEPREV,1020203000000,PARTICIPAÇÃO NO PGA,"0,00",DV,"392.143,59","392.143,59","0,00",DV
12/2025,2991,ACEPREV,1020204000000,DEPÓSITOS JUDICIAIS / RECURSAIS,"2.555.830,82",DV,"0,00","0,00","2.555.830,82",DV
12/2025,2991,ACEPREV,1020206000000,CUSTEIO ADMINISTRATIVO DOS INVESTIMENTOS,"301.773,29",DV,"362.916,46","664.689,75","0,00",DV
12/2025,2991,ACEPREV,1020299000000,OUTROS REALIZÁVEIS - ADMINISTRATIVA,"42.300,57",DV,"126.084,75","168.306,24","79,08",DV
12/2025,2991,ACEPREV,1020299010000,OUTROS REALIZÁVEIS,"42.300,57",DV,"126.084,75","168.306,24","79,08",DV
12/2025,2991,ACEPREV,1020300000000,INVESTIMENTOS,"1.858.681.725,39",DV,"43.726.030,63","39.150.604,27","1.863.257.151,75",DV
12/2025,2991,ACEPREV,1020301000000,TÍTULOS PÚBLICOS,"1.326.388.691,17",DV,"9.754.766,40","0,00","1.336.143.457,57",DV
12/2025,2991,ACEPREV,1020301010000,TÍTULOS PÚBLICOS FEDERAIS,"1.326.388.691,17",DV,"9.754.766,40","0,00","1.336.143.457,57",DV
12/2025,2991,ACEPREV,1020301010100,TESOURO IPCA / NOTA DO TESOURO NACIONAL - NTN,"1.326.388.691,17",DV,"9.754.766,40","0,00","1.336.143.457,57",DV
12/2025,2991,ACEPREV,1020301010101,TESOURO IPCA / NTN-B,"1.326.388.691,17",DV,"9.754.766,40","0,00","1.336.143.457,57",DV
12/2025,2991,ACEPREV,1020301010200,TESOURO SELIC / LETRA FINANCEIRA DO TESOURO - LFT,"0,00",DV,"0,00","0,00","0,00",DV
12/2025,2991,ACEPREV,1020301010300,TESOURO PREFIXADO / LETRA DO TESOURO NACIONAL - LTN,"0,00",DV,"0,00","0,00","0,00",DV
12/2025,2991,ACEPREV,1020302000000,ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"117.321.531,91",DV,"3.975.053,20","3.993.019,18","117.303.565,93",DV
12/2025,2991,ACEPREV,1020302010000,TÍTULOS EMITIDOS POR INSTITUIÇÃO FINANCEIRA,"82.128.655,06",DV,"556.517,58","63.044,50","82.622.128,14",DV
12/2025,2991,ACEPREV,1020302010100,LETRA FINANCEIRA - LF,"82.128.655,06",DV,"556.517,58","63.044,50","82.622.128,14",DV
12/2025,2991,ACEPREV,1020302010200,CERTIFICADO DE DEPÓSITO BANCÁRIO - CDB,"0,00",DV,"0,00","0,00","0,00",DV
12/2025,2991,ACEPREV,1020302010300,DEPÓSITO A PRAZO COM GARANTIA ESPECIAL - DPGE,"0,00",DV,"0,00","0,00","0,00",DV
12/2025,2991,ACEPREV,1020302019800,OUTROS TÍTULOS,"0,00",DV,"0,00","0,00","0,00",DV
12/2025,2991,ACEPREV,1020302060000,DEBÊNTURES,"45.448.091,49",DV,"3.418.535,62","3.929.974,68","44.936.652,43",DV
12/2025,2991,ACEPREV,1020302060100,DEBÊNTURES DE EMPRESAS S.A. ABERTA,"31.492.578,73",DV,"3.136.122,89","3.516.833,18","31.111.868,44",DV
12/2025,2991,ACEPREV,1020302060300,DEBÊNTURES DE INFRAESTRUTURA LEI N.º 12.431/2011,"12.412.883,85",DV,"159.454,16","282.312,38","12.290.025,63",DV
12/2025,2991,ACEPREV,1020302060400,DEBÊNTURES DE INFRAESTRUTURA,"1.542.628,91",DV,"122.958,57","130.829,12","1.534.758,36",DV
12/2025,2991,ACEPREV,1020302990000,(-) PERDAS ESTIMADAS - ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"-10.255.214,64",CR,"0,00","0,00","-10.255.214,64",CR
12/2025,2991,ACEPREV,1020302990600,(-) DEBÊNTURES,"-10.255.214,64",CR,"0,00","0,00","-10.255.214,64",CR
12/2025,2991,ACEPREV,1020303000000,RENDA VARIÁVEL,"2.940,70",DV,"0,00","0,00","2.940,70",DV
12/2025,2991,ACEPREV,1020303010000,AÇÕES ,"150,00",DV,"0,00","0,00","150,00",DV
12/2025,2991,ACEPREV,1020303020000,BÔNUS DE SUBSCRIÇÃO EM AÇÕES,"2.790,70",DV,"0,00","0,00","2.790,70",DV
12/2025,2991,ACEPREV,1020304000000,FUNDOS DE INVESTIMENTOS,"399.548.300,84",DV,"28.951.991,04","34.005.792,24","394.494.499,64",DV
12/2025,2991,ACEPREV,1020304010000,FUNDO DE RENDA FIXA,"112.281.371,61",DV,"21.475.086,40","30.088.000,00","103.668.458,01",DV
12/2025,2991,ACEPREV,1020304030000,FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIO - FIDC ,"2.038.278,41",DV,"286.523,22","539.249,56","1.785.552,07",DV
12/2025,2991,ACEPREV,1020304030100,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADO - FIDC - COTA SENIOR,"0,00",DV,"0,00","0,00","0,00",DV
12/2025,2991,ACEPREV,1020304030200,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADO - FIDC - COTA SUBORDINADA,"2.038.278,41",DV,"286.523,22","539.249,56","1.785.552,07",DV
12/2025,2991,ACEPREV,1020304040000,FUNDO DE AÇÕES,"58.281.690,55",DV,"0,00","62.685,13","58.219.005,42",DV
12/2025,2991,ACEPREV,1020304060000,FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - FIP ,"116.406.500,46",DV,"4.798.648,88","1.863.683,02","119.341.466,32",DV
12/2025,2991,ACEPREV,1020304060500,MULTIESTRATÉGIA,"107.980.090,39",DV,"3.811.578,11","673.689,67","111.117.978,83",DV
12/2025,2991,ACEPREV,1020304069800,OUTROS FIP,"8.426.410,07",DV,"987.070,77","1.189.993,35","8.223.487,49",DV
12/2025,2991,ACEPREV,1020304070000,FUNDO MULTIMERCADO ,"0,00",DV,"0,00","0,00","0,00",DV
12/2025,2991,ACEPREV,1020304080000,FUNDO MULTIMERCADO ESTRUTURADO,"87.311.560,63",DV,"1.911.530,95","1.285.004,55","87.938.087,03",DV
12/2025,2991,ACEPREV,1020304100000,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ,"13.414.593,04",DV,"480.201,59","15.218,79","13.879.575,84",DV
12/2025,2991,ACEPREV,1020304110000,FUNDO DE INVESTIMENTO NO EXTERIOR,"9.814.306,14",DV,"0,00","151.951,19","9.662.354,95",DV
12/2025,2991,ACEPREV,1020304110300,FUNDO DE INVESTIMENTO - SUFIXO INVESTIMENTO NO EXTERIOR,"9.814.306,14",DV,"0,00","151.951,19","9.662.354,95",DV
12/2025,2991,ACEPREV,1020304110301,FUNDO DE INVESTIMENTO - SUFIXO INVESTIMENTO NO EXTERIOR - EXCLUSIVO,"0,00",DV,"0,00","0,00","0,00",DV
12/2025,2991,ACEPREV,1020304110302,FUNDO DE INVESTIMENTO - SUFIXO INVESTIMENTO NO EXTERIOR - NÃO EXCLUSIVO,"9.814.306,14",DV,"0,00","151.951,19","9.662.354,95",DV
12/2025,2991,ACEPREV,1020307000000,INVESTIMENTOS EM IMÓVEIS,"3.611.000,00",DV,"2.000,00","127.000,00","3.486.000,00",DV
12/2025,2991,ACEPREV,1020307040000,ALUGUÉIS E RENDA,"3.611.000,00",DV,"2.000,00","127.000,00","3.486.000,00",DV
12/2025,2991,ACEPREV,1020307040200,LOCADOS A PATROCINADOR(ES),"0,00",DV,"0,00","0,00","0,00",DV
12/2025,2991,ACEPREV,1020307040300,LOCADOS A TERCEIROS,"3.611.000,00",DV,"2.000,00","127.000,00","3.486.000,00",DV
12/2025,2991,ACEPREV,1020308000000,OPERAÇÕES COM PARTICIPANTES,"11.809.260,77",DV,"1.042.219,99","1.024.792,85","11.826.687,91",DV
12/2025,2991,ACEPREV,1020308010000,EMPRÉSTIMOS A PARTICIPANTES,"11.809.260,77",DV,"1.042.219,99","1.024.792,85","11.826.687,91",DV
12/2025,2991,ACEPREV,1020308010100,EMPRÉSTIMOS,"11.809.260,77",DV,"1.042.219,99","1.024.792,85","11.826.687,91",DV
12/2025,2991,ACEPREV,1030000000000,IMOBILIZADO E INTANGÍVEL,"31.272,76",DV,"0,00","2.013,38","29.259,38",DV
12/2025,2991,ACEPREV,1030100000000,IMOBILIZADO,"31.272,76",DV,"0,00","2.013,38","29.259,38",DV
12/2025,2991,ACEPREV,1030101000000,OPERACIONAL CORPÓREO,"31.272,76",DV,"0,00","2.013,38","29.259,38",DV
12/2025,2991,ACEPREV,1030101010000,BENS MÓVEIS,"31.272,76",DV,"0,00","2.013,38","29.259,38",DV
12/2025,2991,ACEPREV,1030200000000,INTANGÍVEL,"0,00",DV,"0,00","0,00","0,00",DV
12/2025,2991,ACEPREV,1030201000000,"GASTOS COM IMPLANTAÇÃO, REORGANIZAÇÃO E DESENVOLVIMENTO","0,00",DV,"0,00","0,00","0,00",DV
12/2025,2991,ACEPREV,1030202000000,FOMENTO,"0,00",DV,"0,00","0,00","0,00",DV
12/2025,2991,ACEPREV,2000000000000,PASSIVO,"1.862.304.800,32",CR,"62.662.154,87","66.994.611,68","1.866.637.257,13",CR
12/2025,2991,ACEPREV,2010000000000,EXIGÍVEL OPERACIONAL,"2.617.597,94",CR,"26.468.032,39","26.224.595,11","2.374.160,66",CR
12/2025,2991,ACEPREV,2010100000000,GESTÃO PREVIDENCIAL,"896.946,47",CR,"15.354.773,35","15.413.917,34","956.090,46",CR
12/2025,2991,ACEPREV,2010101000000,BENEFÍCIOS A PAGAR,"4.176,23",CR,"13.743.664,32","13.748.093,48","8.605,39",CR
12/2025,2991,ACEPREV,2010102000000,RETENÇÕES A RECOLHER,"453.891,43",CR,"453.891,43","904.598,92","904.598,92",CR
12/2025,2991,ACEPREV,2010103000000,RECURSOS ANTECIPADOS,"21.535,05",CR,"0,00","0,00","21.535,05",CR
12/2025,2991,ACEPREV,2010103990000,OUTROS RECURSOS ANTECIPADOS,"21.535,05",CR,"0,00","0,00","21.535,05",CR
12/2025,2991,ACEPREV,2010199000000,OUTRAS EXIGIBILIDADES,"417.343,76",CR,"1.157.217,60","761.224,94","21.351,10",CR
12/2025,2991,ACEPREV,2010200000000,GESTÃO ADMINISTRATIVA,"1.362.845,62",CR,"1.212.145,54","1.204.902,35","1.355.602,43",CR
12/2025,2991,ACEPREV,2010201000000,CONTAS A PAGAR,"1.172.581,27",CR,"898.361,49","876.168,82","1.150.388,60",CR
12/2025,2991,ACEPREV,2010202000000,RETENÇÕES A RECOLHER,"156.622,69",CR,"244.601,99","240.036,80","152.057,50",CR
12/2025,2991,ACEPREV,2010204000000,TRIBUTOS A RECOLHER,"33.267,87",CR,"67.989,86","87.795,92","53.073,93",CR
12/2025,2991,ACEPREV,2010299000000,OUTRAS EXIGIBILIDADES,"373,79",CR,"1.192,20","900,81","82,40",CR
12/2025,2991,ACEPREV,2010300000000,INVESTIMENTOS,"357.805,85",CR,"9.901.113,50","9.605.775,42","62.467,77",CR
12/2025,2991,ACEPREV,2010301000000,TÍTULOS PÚBLICOS,"0,00",CR,"0,00","0,00","0,00",CR
12/2025,2991,ACEPREV,2010302000000,ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"0,00",CR,"0,00","0,00","0,00",CR
12/2025,2991,ACEPREV,2010304000000,FUNDOS DE INVESTIMENTO,"0,00",CR,"8.295.693,63","8.295.693,63","0,00",CR
12/2025,2991,ACEPREV,2010308000000,OPERAÇÕES COM PARTICIPANTES,"4.509,62",CR,"861.863,01","880.542,42","23.189,03",CR
12/2025,2991,ACEPREV,2010310000000,TAXA DE ADMINISTRAÇÃO A REPASSAR,"17.578,71",CR,"35.125,91","17.547,20","0,00",CR
12/2025,2991,ACEPREV,2010310020000,TAXA DE ADMINISTRAÇÃO DOS EMPRÉSTIMOS E FINANCIAMENTOS A REPASSAR,"17.578,71",CR,"35.125,91","17.547,20","0,00",CR
12/2025,2991,ACEPREV,2010399000000,OUTRAS EXIGIBILIDADES,"335.717,52",CR,"708.430,95","411.992,17","39.278,74",CR
12/2025,2991,ACEPREV,2020000000000,EXIGÍVEL CONTINGENCIAL,"7.292.663,65",CR,"0,00","95.811,66","7.388.475,31",CR
12/2025,2991,ACEPREV,2020100000000,GESTÃO PREVIDENCIAL,"4.736.832,83",CR,"0,00","95.811,66","4.832.644,49",CR
12/2025,2991,ACEPREV,2020101000000,PROVISÃO,"4.736.832,83",CR,"0,00","95.811,66","4.832.644,49",CR
12/2025,2991,ACEPREV,2020200000000,GESTÃO ADMINISTRATIVA,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
12/2025,2991,ACEPREV,2020201000000,PROVISÃO,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
12/2025,2991,ACEPREV,2030000000000,PATRIMÔNIO SOCIAL,"1.852.394.538,73",CR,"36.194.122,48","40.674.204,91","1.856.874.621,16",CR
12/2025,2991,ACEPREV,2030100000000,PATRIMÔNIO DE COBERTURA DO PLANO,"1.743.701.445,67",CR,"32.906.935,02","33.234.942,02","1.744.029.452,67",CR
12/2025,2991,ACEPREV,2030101000000,PROVISÕES MATEMÁTICAS,"1.633.996.587,51",CR,"29.295.106,95","23.678.329,59","1.628.379.810,15",CR
12/2025,2991,ACEPREV,2030101010000,BENEFÍCIOS CONCEDIDOS,"1.052.562.458,06",CR,"19.738.132,59","14.626.037,12","1.047.450.362,59",CR
12/2025,2991,ACEPREV,2030101010100,CONTRIBUIÇÃO DEFINIDA,"469.379.413,92",CR,"7.242.467,11","4.408.346,78","466.545.293,59",CR
12/2025,2991,ACEPREV,2030101010101,SALDO DE CONTAS DOS ASSISTIDOS - CONSTITUÍDO,"469.379.413,92",CR,"7.242.467,11","4.408.346,78","466.545.293,59",CR
12/2025,2991,ACEPREV,2030101010200,BENEFÍCIO DEFINIDO ESTRUTURADO EM REGIME DE CAPITALIZAÇÃO,"583.183.044,14",CR,"12.495.665,48","10.217.690,34","580.905.069,00",CR
12/2025,2991,ACEPREV,2030101010201,VALOR ATUAL DOS BENEFÍCIOS FUTUROS PROGRAMADOS - ASSISTIDOS,"463.951.973,78",CR,"10.260.452,29","5.256.754,51","458.948.276,00",CR
12/2025,2991,ACEPREV,2030101010202,VALOR ATUAL DOS BENEFÍCIOS FUTUROS NÃO PROGRAMADOS - ASSISTIDOS,"119.231.070,36",CR,"2.235.213,19","4.960.935,83","121.956.793,00",CR
12/2025,2991,ACEPREV,2030101020000,BENEFÍCIOS A CONCEDER,"581.434.129,45",CR,"9.556.974,36","9.052.292,47","580.929.447,56",CR
12/2025,2991,ACEPREV,2030101020100,CONTRIBUIÇÃO DEFINIDA,"559.193.065,62",CR,"2.161.794,33","8.800.818,31","565.832.089,60",CR
12/2025,2991,ACEPREV,2030101020101,SALDO DE CONTAS - PARCELA PATROCINADOR(ES)/ INSTITUIDOR(ES),"222.704.994,80",CR,"640.319,59","3.186.340,63","225.251.015,84",CR
12/2025,2991,ACEPREV,2030101020102,SALDO DE CONTAS - PARCELA CONSTITUÍDA PELOS PARTICIPANTES,"332.164.907,15",CR,"1.521.474,74","5.505.114,97","336.148.547,38",CR
12/2025,2991,ACEPREV,2030101020103,SALDO DE CONTAS - PARCELA PARTICIPANTES PORTADA DE EFPC,"1.696.851,32",CR,"0,00","90.522,40","1.787.373,72",CR
12/2025,2991,ACEPREV,2030101020104,SALDO DE CONTAS - PARCELA PARTICIPANTES PORTADA DE EAPC,"2.626.312,35",CR,"0,00","18.840,31","2.645.152,66",CR
12/2025,2991,ACEPREV,2030101020200,BENEFÍCIO DEFINIDO ESTRUTURADO EM REGIME DE CAPITALIZAÇÃO PROGRAMADO,"21.026.279,97",CR,"6.993.781,41","232.291,98","14.264.790,54",CR
12/2025,2991,ACEPREV,2030101020201,VALOR ATUAL DOS BENEFÍCIOS FUTUROS PROGRAMADOS ,"21.202.917,57",CR,"6.992.283,64","179.810,07","14.390.444,00",CR
12/2025,2991,ACEPREV,2030101020202,(-)VALOR ATUAL DAS CONTRIBUIÇÕES FUTURAS DOS PATROCINADORES,"-176.637,60",DV,"1.497,77","52.481,91","-125.653,46",DV
12/2025,2991,ACEPREV,2030101020300,BENEFÍCIO DEFINIDO ESTRUTURADO EM REGIME DE CAPITALIZAÇÃO NÃO PROGRAMADO,"1.214.783,86",CR,"401.398,62","19.182,18","832.567,42",CR
12/2025,2991,ACEPREV,2030101020301,VALOR ATUAL DOS BENEFÍCIOS FUTUROS NÃO PROGRAMADOS,"1.231.819,88",CR,"401.254,17","13.593,29","844.159,00",CR
12/2025,2991,ACEPREV,2030101020302,(-) VALOR ATUAL DAS CONTRIBUIÇÕES FUTURAS DOS PATROCINADORES,"-17.036,02",DV,"144,45","5.588,89","-11.591,58",DV
12/2025,2991,ACEPREV,2030102000000,EQUILÍBRIO TÉCNICO,"109.704.858,16",CR,"3.611.828,07","9.556.612,43","115.649.642,52",CR
12/2025,2991,ACEPREV,2030102010000,RESULTADOS REALIZADOS,"109.704.858,16",CR,"3.611.828,07","9.556.612,43","115.649.642,52",CR
12/2025,2991,ACEPREV,2030102010100,SUPERÁVIT TÉCNICO ACUMULADO,"109.704.858,16",CR,"3.611.828,07","9.556.612,43","115.649.642,52",CR
12/2025,2991,ACEPREV,2030102010101,RESERVA DE CONTINGÊNCIA,"104.669.198,15",CR,"905.022,94","9.509.710,77","113.273.885,98",CR
12/2025,2991,ACEPREV,2030102010102,RESERVA ESPECIAL PARA REVISÃO DE PLANO,"5.035.660,01",CR,"2.706.805,13","46.901,66","2.375.756,54",CR
12/2025,2991,ACEPREV,2030200000000,FUNDOS,"108.693.093,06",CR,"3.287.187,46","7.439.262,89","112.845.168,49",CR
12/2025,2991,ACEPREV,2030201000000,FUNDOS PREVIDENCIAIS,"102.593.905,59",CR,"2.481.770,88","6.227.444,62","106.339.579,33",CR
12/2025,2991,ACEPREV,2030201010000,REVERSÃO DE SALDO POR EXIGÊNCIA REGULAMENTAR,"29.371.184,72",CR,"2.037.277,86","1.225.035,58","28.558.942,44",CR
12/2025,2991,ACEPREV,2030201020000,REVISÃO DE PLANO,"1.416,04",CR,"82,73","4.374.816,55","4.376.149,86",CR
12/2025,2991,ACEPREV,2030201030000,OUTROS - PREVISTOS EM NOTA TÉCNICA ATUARIAL,"73.221.304,83",CR,"444.410,29","627.592,49","73.404.487,03",CR
12/2025,2991,ACEPREV,2030202000000,FUNDOS ADMINISTRATIVOS,"5.450.977,35",CR,"805.416,58","1.197.560,17","5.843.120,94",CR
12/2025,2991,ACEPREV,2030202010000,PLANO DE GESTÃO ADMINISTRATIVA,"5.450.977,35",CR,"413.272,99","805.416,58","5.843.120,94",CR
12/2025,2991,ACEPREV,2030202020000,PARTICIPACÃO NO FUNDO ADMINISTRATIVO PGA,"0,00",CR,"392.143,59","392.143,59","0,00",CR
12/2025,2991,ACEPREV,2030202030000,FUNDO ADMINISTRATIVO COMPARTILHADO,"0,00",CR,"0,00","0,00","0,00",CR
12/2025,2991,ACEPREV,2030203000000,FUNDOS PARA GARANTIA DAS OPERAÇÕES COM PARTICIPANTES,"648.210,12",CR,"0,00","14.258,10","662.468,22",CR
12/2025,2991,ACEPREV,3000000000000,GESTÃO PREVIDENCIAL,"0,00",DV,"56.229.756,25","56.229.756,25","0,00",DV
12/2025,2991,ACEPREV,3010000000000,ADIÇÕES,"29.330.030,77",CR,"2.764,70","6.549.989,04","35.877.255,11",CR
12/2025,2991,ACEPREV,3010100000000,CORRENTES,"29.077.123,64",CR,"2.764,70","6.472.633,07","35.546.992,01",CR
12/2025,2991,ACEPREV,3010101000000,PATROCINADOR(ES),"12.406.731,72",CR,"0,00","3.176.295,41","15.583.027,13",CR
12/2025,2991,ACEPREV,3010101010000,CONTRIBUIÇÕES NORMAIS,"12.406.731,72",CR,"0,00","3.176.295,41","15.583.027,13",CR
12/2025,2991,ACEPREV,3010103000000,PARTICIPANTES,"15.973.500,68",CR,"0,00","3.147.984,49","19.121.485,17",CR
12/2025,2991,ACEPREV,3010103010000,ATIVOS,"15.686.120,68",CR,"0,00","2.972.994,49","18.659.115,17",CR
12/2025,2991,ACEPREV,3010103010100,CONTRIBUIÇÕES NORMAIS,"15.686.120,68",CR,"0,00","2.972.994,49","18.659.115,17",CR
12/2025,2991,ACEPREV,3010103010101,REGULAR,"15.538.041,52",CR,"0,00","2.848.271,09","18.386.312,61",CR
12/2025,2991,ACEPREV,3010103010102,VOLUNTÁRIA,"148.079,16",CR,"0,00","124.723,40","272.802,56",CR
12/2025,2991,ACEPREV,3010103020000,ASSISTIDOS,"287.380,00",CR,"0,00","174.990,00","462.370,00",CR
12/2025,2991,ACEPREV,3010103020100,CONTRIBUIÇÕES NORMAIS,"287.380,00",CR,"0,00","174.990,00","462.370,00",CR
12/2025,2991,ACEPREV,3010104000000,AUTOPATROCINADOS,"607.965,14",CR,"2.764,70","106.749,17","711.949,61",CR
12/2025,2991,ACEPREV,3010104010000,CONTRIBUIÇÕES NORMAIS,"607.965,14",CR,"2.764,70","106.749,17","711.949,61",CR
12/2025,2991,ACEPREV,3010104010100,REGULAR,"603.465,14",CR,"2.764,70","105.249,17","705.949,61",CR
12/2025,2991,ACEPREV,3010104010200,VOLUNTÁRIA,"4.500,00",CR,"0,00","1.500,00","6.000,00",CR
12/2025,2991,ACEPREV,3010105000000,PARTICIPANTES EM BPD,"88.926,10",CR,"0,00","41.604,00","130.530,10",CR
12/2025,2991,ACEPREV,3010105010000,CONTRIBUIÇÕES NORMAIS,"88.926,10",CR,"0,00","41.604,00","130.530,10",CR
12/2025,2991,ACEPREV,3010500000000,PORTABILIDADE,"233.819,24",CR,"0,00","77.355,97","311.175,21",CR
12/2025,2991,ACEPREV,3010501000000,PREVIDÊNCIA COMPLEMENTAR FECHADA,"124.818,49",CR,"0,00","77.355,97","202.174,46",CR
12/2025,2991,ACEPREV,3010502000000,PREVIDÊNCIA COMPLEMENTAR ABERTA,"109.000,75",CR,"0,00","0,00","109.000,75",CR
12/2025,2991,ACEPREV,3019900000000,OUTRAS ADIÇÕES,"19.087,89",CR,"0,00","0,00","19.087,89",CR
12/2025,2991,ACEPREV,3020000000000,DEDUÇÕES,"-106.180.325,42",DV,"15.962.694,23","1.203,09","-122.141.816,56",DV
12/2025,2991,ACEPREV,3020100000000,BENEFÍCIOS DE PRESTAÇÃO CONTINUADA,"-87.573.264,70",DV,"13.470.752,52","1.203,09","-101.042.814,13",DV
12/2025,2991,ACEPREV,3020101000000,APOSENTADORIA PROGRAMADA,"-76.317.788,88",DV,"11.727.622,57","576,00","-88.044.835,45",DV
12/2025,2991,ACEPREV,3020102000000,INVALIDEZ,"-5.619.124,28",DV,"899.166,45","0,00","-6.518.290,73",DV
12/2025,2991,ACEPREV,3020103000000,PENSÕES,"-5.538.748,97",DV,"840.667,72","627,09","-6.378.789,60",DV
12/2025,2991,ACEPREV,3020104000000,AUXÍLIOS,"-97.602,57",DV,"3.295,78","0,00","-100.898,35",DV
12/2025,2991,ACEPREV,3020200000000,BENEFÍCIOS DE PRESTAÇÃO ÚNICA,"-104.489,32",DV,"0,00","0,00","-104.489,32",DV
