Textbox16,Textbox15,Textbox13
Data da Extração: ,Patrocínios Predominantes: Privada / Pública Federal / Pública Estadual / Pública Municipal / Instituidor,"Valores em R$ 1,00"

DATA_COMP,NU_MATRICULA_EFPC,SG_EFPC,NUM_CONTA,NM_CONTA,VL_SALDO_INICIAL,CS_NATUREZA_LANCAMENTO,VL_DEBITO,VL_CREDITO,VL_SALDO_FINAL,CS_NATUREZA_SALDO_FINAL
03/2025,2991,ACEPREV,1020302000000,ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"107.252.697,88",DV,"23.386.222,69","26.941.172,94","103.697.747,63",DV
03/2025,2991,ACEPREV,1020302010000,TÍTULOS EMITIDOS POR INSTITUIÇÃO FINANCEIRA,"58.103.305,15",DV,"789.270,55","0,00","58.892.575,70",DV
03/2025,2991,ACEPREV,1020302010100,LETRA FINANCEIRA - LF,"58.103.305,15",DV,"789.270,55","0,00","58.892.575,70",DV
03/2025,2991,ACEPREV,1020302010200,CERTIFICADO DE DEPÓSITO BANCÁRIO - CDB,"0,00",DV,"0,00","0,00","0,00",DV
03/2025,2991,ACEPREV,1020302010300,DEPÓSITO A PRAZO COM GARANTIA ESPECIAL - DPGE,"0,00",DV,"0,00","0,00","0,00",DV
03/2025,2991,ACEPREV,1020302019800,OUTROS TÍTULOS,"0,00",DV,"0,00","0,00","0,00",DV
03/2025,2991,ACEPREV,1020302060000,DEBÊNTURES,"53.669.184,88",DV,"18.077.159,99","16.685.958,30","55.060.386,57",DV
03/2025,2991,ACEPREV,1020302060100,DEBÊNTURES DE EMPRESAS S.A. ABERTA,"45.115.998,71",DV,"6.637.677,62","10.856.676,75","40.896.999,58",DV
03/2025,2991,ACEPREV,1020302060300,DEBÊNTURES DE INFRAESTRUTURA LEI N.º 12.431/2011,"6.983.934,82",DV,"11.311.178,89","5.700.978,07","12.594.135,64",DV
03/2025,2991,ACEPREV,1020302060400,DEBÊNTURES DE INFRAESTRUTURA,"1.569.251,35",DV,"128.303,48","128.303,48","1.569.251,35",DV
03/2025,2991,ACEPREV,1020302990000,(-) PERDAS ESTIMADAS - ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"-4.519.792,15",CR,"4.519.792,15","10.255.214,64","-10.255.214,64",CR
03/2025,2991,ACEPREV,1020302990600,(-) DEBÊNTURES,"-4.519.792,15",CR,"4.519.792,15","10.255.214,64","-10.255.214,64",CR
03/2025,2991,ACEPREV,1020303000000,RENDA VARIÁVEL,"150,00",DV,"2.790,70","0,00","2.940,70",DV
03/2025,2991,ACEPREV,1020303010000,AÇÕES ,"150,00",DV,"0,00","0,00","150,00",DV
03/2025,2991,ACEPREV,1020303020000,BÔNUS DE SUBSCRIÇÃO EM AÇÕES,"0,00",DV,"2.790,70","0,00","2.790,70",DV
03/2025,2991,ACEPREV,1020304000000,FUNDOS DE INVESTIMENTOS,"374.004.893,75",DV,"27.015.804,15","24.142.292,19","376.878.405,71",DV
03/2025,2991,ACEPREV,1020304010000,FUNDO DE RENDA FIXA,"118.542.830,27",DV,"20.541.429,43","20.779.413,41","118.304.846,29",DV
03/2025,2991,ACEPREV,1020304030000,FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIO - FIDC ,"5.993.026,61",DV,"877.612,71","1.582.618,70","5.288.020,62",DV
03/2025,2991,ACEPREV,1020304030100,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADO - FIDC - COTA SENIOR,"0,00",DV,"0,00","0,00","0,00",DV
03/2025,2991,ACEPREV,1020304030200,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADO - FIDC - COTA SUBORDINADA,"5.993.026,61",DV,"877.612,71","1.582.618,70","5.288.020,62",DV
03/2025,2991,ACEPREV,1020304040000,FUNDO DE AÇÕES,"27.128.953,31",DV,"893.246,22","0,00","28.022.199,53",DV
03/2025,2991,ACEPREV,1020304060000,FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - FIP ,"104.774.437,06",DV,"4.124.416,67","851.851,98","108.047.001,75",DV
03/2025,2991,ACEPREV,1020304060500,MULTIESTRATÉGIA,"101.478.653,35",DV,"4.124.416,67","707.447,93","104.895.622,09",DV
03/2025,2991,ACEPREV,1020304069800,OUTROS FIP,"3.295.783,71",DV,"0,00","144.404,05","3.151.379,66",DV
03/2025,2991,ACEPREV,1020304070000,FUNDO MULTIMERCADO ,"0,00",DV,"0,00","0,00","0,00",DV
03/2025,2991,ACEPREV,1020304080000,FUNDO MULTIMERCADO ESTRUTURADO,"95.245.886,24",DV,"386.555,68","774.927,46","94.857.514,46",DV
03/2025,2991,ACEPREV,1020304100000,FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII ,"12.298.565,64",DV,"192.543,44","14.186,84","12.476.922,24",DV
03/2025,2991,ACEPREV,1020304110000,FUNDO DE INVESTIMENTO NO EXTERIOR,"10.021.194,62",DV,"0,00","139.293,80","9.881.900,82",DV
03/2025,2991,ACEPREV,1020304110300,FUNDO DE INVESTIMENTO - SUFIXO INVESTIMENTO NO EXTERIOR,"10.021.194,62",DV,"0,00","139.293,80","9.881.900,82",DV
03/2025,2991,ACEPREV,1020304110301,FUNDO DE INVESTIMENTO - SUFIXO INVESTIMENTO NO EXTERIOR - EXCLUSIVO,"0,00",DV,"0,00","0,00","0,00",DV
03/2025,2991,ACEPREV,1020304110302,FUNDO DE INVESTIMENTO - SUFIXO INVESTIMENTO NO EXTERIOR - NÃO EXCLUSIVO,"10.021.194,62",DV,"0,00","139.293,80","9.881.900,82",DV
03/2025,2991,ACEPREV,1020307000000,INVESTIMENTOS EM IMÓVEIS,"3.611.000,00",DV,"2.000,00","2.000,00","3.611.000,00",DV
03/2025,2991,ACEPREV,1020307040000,ALUGUÉIS E RENDA,"3.611.000,00",DV,"2.000,00","2.000,00","3.611.000,00",DV
03/2025,2991,ACEPREV,1020307040200,LOCADOS A PATROCINADOR(ES),"0,00",DV,"0,00","0,00","0,00",DV
03/2025,2991,ACEPREV,1020307040300,LOCADOS A TERCEIROS,"3.611.000,00",DV,"2.000,00","2.000,00","3.611.000,00",DV
03/2025,2991,ACEPREV,1020308000000,OPERAÇÕES COM PARTICIPANTES,"10.286.316,40",DV,"812.769,21","742.973,34","10.356.112,27",DV
03/2025,2991,ACEPREV,1020308010000,EMPRÉSTIMOS A PARTICIPANTES,"10.286.316,40",DV,"812.769,21","742.973,34","10.356.112,27",DV
03/2025,2991,ACEPREV,1020308010100,EMPRÉSTIMOS,"10.286.316,40",DV,"812.769,21","742.973,34","10.356.112,27",DV
03/2025,2991,ACEPREV,1030000000000,IMOBILIZADO E INTANGÍVEL,"49.428,14",DV,"0,00","2.048,34","47.379,80",DV
03/2025,2991,ACEPREV,1030100000000,IMOBILIZADO,"49.428,14",DV,"0,00","2.048,34","47.379,80",DV
03/2025,2991,ACEPREV,1030101000000,OPERACIONAL CORPÓREO,"49.428,14",DV,"0,00","2.048,34","47.379,80",DV
03/2025,2991,ACEPREV,1030101010000,BENS MÓVEIS,"49.428,14",DV,"0,00","2.048,34","47.379,80",DV
03/2025,2991,ACEPREV,1030200000000,INTANGÍVEL,"0,00",DV,"0,00","0,00","0,00",DV
03/2025,2991,ACEPREV,1030201000000,"GASTOS COM IMPLANTAÇÃO, REORGANIZAÇÃO E DESENVOLVIMENTO","0,00",DV,"0,00","0,00","0,00",DV
03/2025,2991,ACEPREV,1030202000000,FOMENTO,"0,00",DV,"0,00","0,00","0,00",DV
03/2025,2991,ACEPREV,2000000000000,PASSIVO,"1.783.373.432,52",CR,"33.796.463,10","50.753.480,56","1.800.330.449,98",CR
03/2025,2991,ACEPREV,2010000000000,EXIGÍVEL OPERACIONAL,"2.194.201,52",CR,"19.544.826,24","19.681.192,36","2.330.567,64",CR
03/2025,2991,ACEPREV,2010100000000,GESTÃO PREVIDENCIAL,"1.001.843,77",CR,"9.679.424,81","9.792.479,88","1.114.898,84",CR
03/2025,2991,ACEPREV,2010101000000,BENEFÍCIOS A PAGAR,"23.016,69",CR,"8.725.816,76","8.725.747,92","22.947,85",CR
03/2025,2991,ACEPREV,2010102000000,RETENÇÕES A RECOLHER,"570.753,52",CR,"570.753,52","669.046,85","669.046,85",CR
03/2025,2991,ACEPREV,2010103000000,RECURSOS ANTECIPADOS,"21.535,05",CR,"0,00","0,00","21.535,05",CR
03/2025,2991,ACEPREV,2010103990000,OUTROS RECURSOS ANTECIPADOS,"21.535,05",CR,"0,00","0,00","21.535,05",CR
03/2025,2991,ACEPREV,2010199000000,OUTRAS EXIGIBILIDADES,"386.538,51",CR,"382.854,53","397.685,11","401.369,09",CR
03/2025,2991,ACEPREV,2010200000000,GESTÃO ADMINISTRATIVA,"832.235,55",CR,"878.053,77","899.056,33","853.238,11",CR
03/2025,2991,ACEPREV,2010201000000,CONTAS A PAGAR,"552.093,16",CR,"553.656,61","660.612,10","659.048,65",CR
03/2025,2991,ACEPREV,2010202000000,RETENÇÕES A RECOLHER,"241.446,81",CR,"246.043,62","165.871,21","161.274,40",CR
03/2025,2991,ACEPREV,2010204000000,TRIBUTOS A RECOLHER,"38.091,72",CR,"77.832,08","72.157,42","32.417,06",CR
03/2025,2991,ACEPREV,2010299000000,OUTRAS EXIGIBILIDADES,"603,86",CR,"521,46","415,60","498,00",CR
03/2025,2991,ACEPREV,2010300000000,INVESTIMENTOS,"360.122,20",CR,"8.987.347,66","8.989.656,15","362.430,69",CR
03/2025,2991,ACEPREV,2010301000000,TÍTULOS PÚBLICOS,"0,00",CR,"0,00","0,00","0,00",CR
03/2025,2991,ACEPREV,2010302000000,ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"0,00",CR,"0,00","0,00","0,00",CR
03/2025,2991,ACEPREV,2010304000000,FUNDOS DE INVESTIMENTO,"0,00",CR,"7.919.874,74","7.919.874,74","0,00",CR
03/2025,2991,ACEPREV,2010308000000,OPERAÇÕES COM PARTICIPANTES,"11.192,11",CR,"709.329,36","711.731,87","13.594,62",CR
03/2025,2991,ACEPREV,2010310000000,TAXA DE ADMINISTRAÇÃO A REPASSAR,"14.990,45",CR,"14.990,45","15.358,24","15.358,24",CR
03/2025,2991,ACEPREV,2010310020000,TAXA DE ADMINISTRAÇÃO DOS EMPRÉSTIMOS E FINANCIAMENTOS A REPASSAR,"14.990,45",CR,"14.990,45","15.358,24","15.358,24",CR
03/2025,2991,ACEPREV,2010399000000,OUTRAS EXIGIBILIDADES,"333.939,64",CR,"343.153,11","342.691,30","333.477,83",CR
03/2025,2991,ACEPREV,2020000000000,EXIGÍVEL CONTINGENCIAL,"7.574.236,22",CR,"78.148,94","70.142,64","7.566.229,92",CR
03/2025,2991,ACEPREV,2020100000000,GESTÃO PREVIDENCIAL,"5.018.405,40",CR,"78.148,94","70.142,64","5.010.399,10",CR
03/2025,2991,ACEPREV,2020101000000,PROVISÃO,"5.018.405,40",CR,"78.148,94","70.142,64","5.010.399,10",CR
03/2025,2991,ACEPREV,2020200000000,GESTÃO ADMINISTRATIVA,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
03/2025,2991,ACEPREV,2020201000000,PROVISÃO,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
03/2025,2991,ACEPREV,2030000000000,PATRIMÔNIO SOCIAL,"1.773.604.994,78",CR,"14.173.487,92","31.002.145,56","1.790.433.652,42",CR
03/2025,2991,ACEPREV,2030100000000,PATRIMÔNIO DE COBERTURA DO PLANO,"1.663.217.638,76",CR,"12.649.887,02","29.050.806,35","1.679.618.558,09",CR
03/2025,2991,ACEPREV,2030101000000,PROVISÕES MATEMÁTICAS,"1.561.424.455,98",CR,"12.649.887,02","27.604.649,42","1.576.379.218,38",CR
03/2025,2991,ACEPREV,2030101010000,BENEFÍCIOS CONCEDIDOS,"1.010.733.164,21",CR,"8.692.247,31","17.717.182,21","1.019.758.099,11",CR
03/2025,2991,ACEPREV,2030101010100,CONTRIBUIÇÃO DEFINIDA,"451.961.376,55",CR,"5.641.377,80","10.231.263,12","456.551.261,87",CR
