202510;81;BANESES;PLANO;27;1998001229;19;31000;Participantes Ativos;TOTALIZADOR;979;0;1;1;978;2026-06-26
202507;81;BANESES;PLANO;27;1998001229;13;21000;" Benefício Proporcional Diferido";FOLHA;1;0;0;0;1;2026-06-26
202507;81;BANESES;PLANO;27;1998001229;20;31100;" Participante - com custeio exclusivamente patronal";FOLHA;968;0;4;4;964;2026-06-26
202507;81;BANESES;PLANO;27;1998001229;19;31000;Participantes Ativos;TOTALIZADOR;990;0;4;4;986;2026-06-26
202508;81;BANESES;PLANO;27;1998001229;13;21000;" Benefício Proporcional Diferido";FOLHA;1;0;0;0;1;2026-06-26
202510;4248;VISÃO PREV;EFPC;NULL;0;4;11000;Aposentadoria - Prestação Continuada (totalizador);TOTALIZADOR;5532;18;13;13;5537;2026-06-26
202510;4248;VISÃO PREV;EFPC;NULL;0;11;16000;" Outros Benefícios de Prestação Única";FOLHA;220;36;0;0;256;2026-06-26
202510;4248;VISÃO PREV;EFPC;NULL;0;12;17000;" Outros Benefícios de Prestação Conituada";FOLHA;0;0;0;0;0;2026-06-26
202510;4248;VISÃO PREV;EFPC;NULL;0;17;24100;" Portabilidade - Plano de Benefícios Originário";FOLHA;103;0;14;14;89;2026-06-26
202511;4248;VISÃO PREV;EFPC;NULL;0;4;11000;Aposentadoria - Prestação Continuada (totalizador);TOTALIZADOR;5537;24;13;13;5548;2026-06-26
202511;4248;VISÃO PREV;EFPC;NULL;0;11;16000;" Outros Benefícios de Prestação Única";FOLHA;256;22;0;0;278;2026-06-26
202511;4248;VISÃO PREV;EFPC;NULL;0;12;17000;" Outros Benefícios de Prestação Conituada";FOLHA;0;0;0;0;0;2026-06-26
202511;4248;VISÃO PREV;EFPC;NULL;0;17;24100;" Portabilidade - Plano de Benefícios Originário";FOLHA;117;0;23;23;94;2026-06-26
202512;4248;VISÃO PREV;EFPC;NULL;0;4;11000;Aposentadoria - Prestação Continuada (totalizador);TOTALIZADOR;5548;30;21;21;5557;2026-06-26
202512;4248;VISÃO PREV;EFPC;NULL;0;11;16000;" Outros Benefícios de Prestação Única";FOLHA;278;31;0;0;309;2026-06-26
202512;4248;VISÃO PREV;EFPC;NULL;0;12;17000;" Outros Benefícios de Prestação Conituada";FOLHA;0;0;0;0;0;2026-06-26
202512;4248;VISÃO PREV;EFPC;NULL;0;17;24100;" Portabilidade - Plano de Benefícios Originário";FOLHA;140;0;19;19;121;2026-06-26
202507;4248;VISÃO PREV;EFPC;NULL;0;4;11000;Aposentadoria - Prestação Continuada (totalizador);TOTALIZADOR;5512;12;7;7;5517;2026-06-26
202507;4248;VISÃO PREV;EFPC;NULL;0;11;16000;" Outros Benefícios de Prestação Única";FOLHA;143;22;0;0;165;2026-06-26
202510;4248;VISÃO PREV;EFPC;NULL;0;7;12000;" Auxílios - Prestação Continuada";FOLHA;1;0;0;0;1;2026-06-26
202510;4248;VISÃO PREV;EFPC;NULL;0;21;31200;" Participante - com custeio patronal e do participante";FOLHA;14499;105;109;109;14495;2026-06-26
202510;4248;VISÃO PREV;EFPC;NULL;0;23;32000;" Assistidos - Aposentados";FOLHA;5532;18;13;13;5537;2026-06-26
202510;4248;VISÃO PREV;EFPC;NULL;0;24;33000;" Assistidos - Beneficiários de Pensão";FOLHA;560;3;3;3;560;2026-06-26
202510;4248;VISÃO PREV;EFPC;NULL;0;25;34000;" Designados";FOLHA;17386;36;64;64;17358;2026-06-26
202511;4248;VISÃO PREV;EFPC;NULL;0;7;12000;" Auxílios - Prestação Continuada";FOLHA;1;0;0;0;1;2026-06-26
202511;4248;VISÃO PREV;EFPC;NULL;0;21;31200;" Participante - com custeio patronal e do participante";FOLHA;14495;146;143;143;14498;2026-06-26
202511;4248;VISÃO PREV;EFPC;NULL;0;23;32000;" Assistidos - Aposentados";FOLHA;5537;24;13;13;5548;2026-06-26
202511;4248;VISÃO PREV;EFPC;NULL;0;24;33000;" Assistidos - Beneficiários de Pensão";FOLHA;560;3;4;4;559;2026-06-26
202511;4248;VISÃO PREV;EFPC;NULL;0;25;34000;" Designados";FOLHA;17358;38;68;68;17328;2026-06-26
202512;4248;VISÃO PREV;EFPC;NULL;0;7;12000;" Auxílios - Prestação Continuada";FOLHA;1;0;0;0;1;2026-06-26
202512;4248;VISÃO PREV;EFPC;NULL;0;21;31200;" Participante - com custeio patronal e do participante";FOLHA;14498;123;128;128;14493;2026-06-26
202512;4248;VISÃO PREV;EFPC;NULL;0;23;32000;" Assistidos - Aposentados";FOLHA;5548;30;21;21;5557;2026-06-26
