Textbox13
"Valores em R$ 1,00"

DATA_COMP,SG_EFPC,LEGISLACAO_ENT,NU_CNPB,Textbox17,SITUACAO,NUM_CONTA,NM_CONTA,VL_SALDO_INICIAL,CS_NATUREZA_LANCAMENTO,VL_DEBITO,VL_CREDITO,VL_SALDO_FINAL,CS_NATUREZA_SALDO_FINAL
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,2030200000000,FUNDOS,"12.304.182,10",CR,"23.081,22","140.393,72","12.421.494,60",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,2030201000000,FUNDOS PREVIDENCIAIS,"5.470.522,26",CR,"6.609,35","25.670,73","5.489.583,64",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,2030201030000,OUTROS - PREVISTOS EM NOTA TÉCNICA ATUARIAL,"5.470.522,26",CR,"6.609,35","25.670,73","5.489.583,64",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,2030202000000,FUNDOS ADMINISTRATIVOS,"6.466.087,73",CR,"0,00","109.849,91","6.575.937,64",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,2030202020000,PARTICIPACÃO NO FUNDO ADMINISTRATIVO PGA,"6.466.087,73",CR,"0,00","109.849,91","6.575.937,64",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,2030203000000,FUNDOS PARA GARANTIA DAS OPERAÇÕES COM PARTICIPANTES,"367.572,11",CR,"16.471,87","4.873,08","355.973,32",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3000000000000,GESTÃO PREVIDENCIAL,"0,00",CR,"3.870.702,79","3.870.702,79","0,00",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3010000000000,ADIÇÕES,"4.533.238,48",CR,"0,00","1.512.449,42","6.045.687,90",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3010100000000,CORRENTES,"4.503.795,53",CR,"0,00","1.512.449,42","6.016.244,95",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3010101000000,PATROCINADOR(ES),"2.095.383,01",CR,"0,00","703.299,51","2.798.682,52",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3010101010000,CONTRIBUIÇÕES NORMAIS,"710.337,30",CR,"0,00","236.192,55","946.529,85",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3010101020000,CONTRIBUIÇÕES EXTRAORDINÁRIAS,"1.385.045,71",CR,"0,00","467.106,96","1.852.152,67",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3010101020200,EQUACIONAMENTO DE DÉFICIT,"1.385.045,71",CR,"0,00","467.106,96","1.852.152,67",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3010103000000,PARTICIPANTES,"2.408.412,52",CR,"0,00","809.149,91","3.217.562,43",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3010103010000,ATIVOS,"95.364,56",CR,"0,00","29.254,53","124.619,09",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3010103010100,CONTRIBUIÇÕES NORMAIS,"95.364,56",CR,"0,00","29.254,53","124.619,09",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3010103010101,REGULAR,"95.364,56",CR,"0,00","29.254,53","124.619,09",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3010103020000,ASSISTIDOS,"2.313.047,96",CR,"0,00","779.895,38","3.092.943,34",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3010103020100,CONTRIBUIÇÕES NORMAIS,"619.647,46",CR,"0,00","208.456,66","828.104,12",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3010103020200,CONTRIBUIÇÕES EXTRAORDINÁRIAS,"1.693.400,50",CR,"0,00","571.438,72","2.264.839,22",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3010103020202,EQUACIONAMENTO DE DÉFICIT,"1.693.400,50",CR,"0,00","571.438,72","2.264.839,22",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3010700000000,ATUALIZAÇÃO DE DEPÓSITOS JUDICIAIS/ RECURSAIS,"29.442,95",CR,"0,00","0,00","29.442,95",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3020000000000,DEDUÇÕES,"-8.312.707,36",DV,"2.812.014,66","0,00","-11.124.722,02",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3020100000000,BENEFÍCIOS DE PRESTAÇÃO CONTINUADA,"-8.312.707,36",DV,"2.812.014,66","0,00","-11.124.722,02",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3020101000000,APOSENTADORIA PROGRAMADA,"-6.224.009,36",DV,"2.064.239,06","0,00","-8.288.248,42",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3020102000000,INVALIDEZ,"-174.089,44",DV,"58.020,03","0,00","-232.109,47",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3020103000000,PENSÕES,"-1.204.332,51",DV,"440.518,79","0,00","-1.644.851,30",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3020104000000,AUXÍLIOS,"-17.072,06",DV,"8.276,72","0,00","-25.348,78",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3020105000000,PROVISÕES,"-693.203,99",DV,"240.960,06","0,00","-934.164,05",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3040000000000,COBERTURA/REVERSÃO DE DESPESAS ADMINISTRATIVAS,"-418.618,95",DV,"140.580,99","0,00","-559.199,94",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3040200000000,CONTRIBUIÇÕES/REEMBOLSOS,"-418.618,95",DV,"140.580,99","0,00","-559.199,94",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3050000000000,FLUXO DOS INVESTIMENTOS,"6.148.174,52",CR,"0,00","2.201.929,82","8.350.104,34",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3050100000000,FLUXO POSITIVO DOS INVESTIMENTOS,"6.148.174,52",CR,"0,00","2.201.929,82","8.350.104,34",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3060000000000,CONSTITUIÇÃO/REVERSÃO DE PROVISÕES MATEMÁTICAS,"-916.661,91",DV,"137.262,17","0,00","-1.053.924,08",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3070000000000,CONSTITUIÇÃO/REVERSÃO DE FUNDOS PREVIDENCIAIS,"-159.607,44",DV,"19.061,38","0,00","-178.668,82",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3070100000000,CONSTITUIÇÃO DE FUNDOS PREVIDENCIAIS,"-159.607,44",DV,"19.061,38","0,00","-178.668,82",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,3080000000000,SUPERÁVIT/DÉFICIT TÉCNICO,"-873.817,34",DV,"761.783,59","156.323,55","-1.479.277,38",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5000000000000,FLUXO DOS INVESTIMENTOS,"0,00",CR,"2.326.126,86","2.326.126,86","0,00",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5010000000000,RENDAS/VARIAÇÕES POSITIVAS,"7.126.213,95",CR,"468,82","2.312.079,76","9.437.824,89",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5010100000000,TÍTULOS PÚBLICOS,"6.176.932,00",CR,"0,00","1.809.661,87","7.986.593,87",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5010101000000,TÍTULOS PÚBLICOS FEDERAIS,"6.176.932,00",CR,"0,00","1.809.661,87","7.986.593,87",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5010101010000,TESOURO IPCA / NOTA DO TESOURO NACIONAL - NTN,"6.176.932,00",CR,"0,00","1.809.661,87","7.986.593,87",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5010101010100,TESOURO IPCA / NTN-B,"6.122.400,80",CR,"0,00","1.692.254,32","7.814.655,12",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5010101010300,TESOURO IPCA / NTN-F,"54.531,20",CR,"0,00","117.407,55","171.938,75",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5010400000000,FUNDOS DE INVESTIMENTOS,"809.098,82",CR,"0,00","456.484,97","1.265.583,79",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5010401000000,FUNDO DE RENDA FIXA,"143.538,46",CR,"0,00","38.215,37","181.753,83",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5010404000000,FUNDO DE AÇÕES,"629.579,75",CR,"0,00","395.849,97","1.025.429,72",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5010407000000,FUNDO MULTIMERCADO,"35.980,61",CR,"0,00","22.419,63","58.400,24",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5010700000000,INVESTIMENTOS EM IMÓVEIS,"67.621,98",CR,"0,00","31.894,36","99.516,34",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5010704000000,ALUGUÉIS E RENDA,"67.621,98",CR,"0,00","31.894,36","99.516,34",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5010704030000,LOCADOS A TERCEIROS,"67.621,98",CR,"0,00","31.894,36","99.516,34",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5010800000000,OPERAÇÕES COM PARTICIPANTES,"72.561,15",CR,"468,82","14.038,56","86.130,89",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5010801000000,EMPRÉSTIMO A PARTICIPANTES,"72.561,15",CR,"468,82","14.038,56","86.130,89",CR
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5020000000000,DEDUÇÕES/VARIAÇÕES NEGATIVAS,"-741.133,85",DV,"44.843,06","14.047,10","-771.929,81",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5020100000000,TÍTULOS PÚBLICOS,"-459.609,45",DV,"4.214,61","0,64","-463.823,42",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5020101000000,TÍTULOS PÚBLICOS FEDERAIS,"-445.673,91",DV,"0,00","0,00","-445.673,91",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5020101010000,TESOURO IPCA / NOTA DO TESOURO NACIONAL - NTN,"-445.673,91",DV,"0,00","0,00","-445.673,91",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5020101010100,TESOURO IPCA / NTN-B,"-411.456,84",DV,"0,00","0,00","-411.456,84",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5020101010300,TESOURO IPCA / NTN-F,"-34.217,07",DV,"0,00","0,00","-34.217,07",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5020199000000,DESPESAS DIRETAS,"-13.935,54",DV,"4.214,61","0,64","-18.149,51",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5020400000000,FUNDOS DE INVESTIMENTOS,"-204.747,29",DV,"1.012,96","0,00","-205.760,25",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5020404000000,FUNDO DE AÇÕES,"-201.601,33",DV,"0,00","0,00","-201.601,33",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5020499000000,DESPESAS DIRETAS,"-3.145,96",DV,"1.012,96","0,00","-4.158,92",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5020700000000,INVESTIMENTOS EM IMÓVEIS,"-61.201,92",DV,"34.381,65","14.046,46","-81.537,11",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5020704000000,ALUGUÉIS E RENDA,"-59.235,33",DV,"34.381,65","14.046,46","-79.570,52",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5020704030000,LOCADOS A TERCEIROS,"-59.235,33",DV,"34.381,65","14.046,46","-79.570,52",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5020799000000,DESPESAS DIRETAS,"-1.966,59",DV,"0,00","0,00","-1.966,59",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5020800000000,OPERAÇÕES COM PARTICIPANTES,"-11.938,80",DV,"4.016,40","0,00","-15.955,20",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5020801000000,EMPRÉSTIMO A PARTICIPANTES,"-11.938,80",DV,"4.016,40","0,00","-15.955,20",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5020900000000,RELACIONADAS COM O DISPONÍVEL,"-3.636,39",DV,"1.217,44","0,00","-4.853,83",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5040000000000,COBERTURA/REVERSÃO DE DESPESAS ADMINISTRATIVAS,"-223.374,44",DV,"74.012,08","0,00","-297.386,52",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5070000000000,CONSTITUIÇÃO/REVERSÃO DE FUNDOS,"-13.531,14",DV,"4.873,08","0,00","-18.404,22",DV
04/2025,CIFRAO,LC108/109,1979003947,BD,ATIVO - EM EXTINÇÃO,5080000000000,APURAÇÃO DO FLUXO DOS INVESTIMENTOS,"-6.148.174,52",DV,"2.201.929,82","0,00","-8.350.104,34",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1000000000000,ATIVO,"319.825.007,55",DV,"18.371.146,64","11.646.126,83","326.550.027,36",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1010000000000,DISPONÍVEL,"1.786,25",DV,"6.962.015,73","6.958.992,77","4.809,21",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1010100000000,IMEDIATO,"1.786,25",DV,"6.962.015,73","6.958.992,77","4.809,21",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020000000000,REALIZÁVEL,"319.823.221,30",DV,"11.409.130,91","4.687.134,06","326.545.218,15",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020100000000,GESTÃO PREVIDENCIAL,"295.609,81",DV,"1.653.913,63","1.647.400,13","302.123,31",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020101000000,RECURSOS A RECEBER,"106.273,47",DV,"1.649.213,42","1.644.211,38","111.275,51",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020101010000,CONTRIBUIÇÕES DO MÊS,"4.721,42",DV,"1.649.213,42","1.644.211,38","9.723,46",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020101010100,PATROCINADOR(ES),"800,88",DV,"727.048,27","724.549,84","3.299,31",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020101010300,PARTICIPANTES,"3.920,54",DV,"919.551,11","917.047,50","6.424,15",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020101010400,AUTOPATROCINADOS,"0,00",DV,"2.614,04","2.614,04","0,00",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020101030000,CONTRIBUIÇÕES SOBRE 13° SALÁRIO,"88,75",DV,"0,00","0,00","88,75",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020101030300,PARTICIPANTES,"88,75",DV,"0,00","0,00","88,75",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020101990000,OUTROS RECURSOS A RECEBER - PREVIDENCIAL,"101.463,30",DV,"0,00","0,00","101.463,30",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020101990100,OUTROS RECURSOS A RECEBER,"101.463,30",DV,"0,00","0,00","101.463,30",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020102000000,ADIANTAMENTOS,"37.017,04",DV,"4.700,21","3.188,75","38.528,50",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020105000000,DEPÓSITOS JUDICIAIS / RECURSAIS,"35.336,31",DV,"0,00","0,00","35.336,31",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020199000000,OUTROS REALIZÁVEIS - PREVIDENCIAL,"116.982,99",DV,"0,00","0,00","116.982,99",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020199010000,OUTROS REALIZÁVEIS,"116.982,99",DV,"0,00","0,00","116.982,99",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020200000000,GESTÃO ADMINISTRATIVA,"2.170.603,13",DV,"54.528,07","0,00","2.225.131,20",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020203000000,PARTICIPAÇÃO NO PGA,"2.170.603,13",DV,"54.528,07","0,00","2.225.131,20",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020300000000,INVESTIMENTOS,"317.357.008,36",DV,"9.700.689,21","3.039.733,93","324.017.963,64",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020301000000,TÍTULOS PÚBLICOS,"104.174.736,79",DV,"1.223.674,08","0,00","105.398.410,87",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020301010000,TÍTULOS PÚBLICOS FEDERAIS,"104.174.736,79",DV,"1.223.674,08","0,00","105.398.410,87",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020301010100,TESOURO IPCA / NOTA DO TESOURO NACIONAL - NTN,"104.174.736,79",DV,"1.223.674,08","0,00","105.398.410,87",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020301010101,TESOURO IPCA / NTN-B,"102.830.052,85",DV,"1.164.970,31","0,00","103.995.023,16",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020301010103,TESOURO IPCA / NTN-F,"1.344.683,94",DV,"58.703,77","0,00","1.403.387,71",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020304000000,FUNDOS DE INVESTIMENTOS,"199.031.043,71",DV,"7.214.912,61","1.530.000,00","204.715.956,32",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020304010000,FUNDO DE RENDA FIXA,"28.911.345,42",DV,"2.069.998,37","1.530.000,00","29.451.343,79",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020304040000,FUNDO DE AÇÕES,"33.071.042,96",DV,"1.897.444,75","0,00","34.968.487,71",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020304070000,FUNDO MULTIMERCADO ,"102.257.037,52",DV,"1.582.252,78","0,00","103.839.290,30",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020304080000,FUNDO MULTIMERCADO ESTRUTURADO,"34.791.617,81",DV,"1.665.216,71","0,00","36.456.834,52",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020307000000,INVESTIMENTOS EM IMÓVEIS,"2.638.793,45",DV,"22.030,91","22.030,91","2.638.793,45",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020307040000,ALUGUÉIS E RENDA,"2.638.793,45",DV,"22.030,91","22.030,91","2.638.793,45",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020307040300,LOCADOS A TERCEIROS,"2.638.793,45",DV,"22.030,91","22.030,91","2.638.793,45",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020308000000,OPERAÇÕES COM PARTICIPANTES,"11.512.434,41",DV,"1.240.071,61","1.487.703,02","11.264.803,00",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020308010000,EMPRÉSTIMOS A PARTICIPANTES,"11.512.434,41",DV,"1.240.071,61","1.487.703,02","11.264.803,00",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020308010100,EMPRÉSTIMOS,"11.522.398,28",DV,"1.240.071,61","1.487.520,00","11.274.949,89",DV
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,1020308019900,(-) PERDAS ESTIMADAS - EMPRÉSTIMOS A PARTICIPANTES,"-9.963,87",CR,"0,00","183,02","-10.146,89",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2000000000000,PASSIVO,"319.825.007,55",CR,"7.716.377,74","14.441.397,55","326.550.027,36",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2010000000000,EXIGÍVEL OPERACIONAL,"1.131.465,48",CR,"1.654.144,73","1.737.448,02","1.214.768,77",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2010100000000,GESTÃO PREVIDENCIAL,"564.583,49",CR,"1.288.739,91","1.374.097,15","649.940,73",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2010101000000,BENEFÍCIOS A PAGAR,"342.523,48",CR,"1.084.464,46","1.180.602,21","438.661,23",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2010102000000,RETENÇÕES A RECOLHER,"77.722,20",CR,"66.508,33","48.297,77","59.511,64",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2010106000000,VALORES PREVIDENCIAIS A REPASSAR AO PGA ,"1.776,31",CR,"134.102,08","142.019,89","9.694,12",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2010199000000,OUTRAS EXIGIBILIDADES,"142.561,50",CR,"3.665,04","3.177,28","142.073,74",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2010300000000,INVESTIMENTOS,"566.881,99",CR,"365.404,82","363.350,87","564.828,04",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2010301000000,TÍTULOS PÚBLICOS,"2.463,53",CR,"2.463,53","2.504,18","2.504,18",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2010304000000,FUNDOS DE INVESTIMENTO,"9.176,53",CR,"8.930,94","8.863,39","9.108,98",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2010307000000,INVESTIMENTOS EM IMÓVEIS,"487,77",CR,"487,77","0,00","0,00",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2010308000000,OPERAÇÕES COM PARTICIPANTES,"21.075,29",CR,"208.395,90","208.723,97","21.403,36",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2010310000000,TAXA DE ADMINISTRAÇÃO A REPASSAR,"117.855,75",CR,"117.855,77","125.340,84","125.340,82",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2010310010000,TAXA DE ADMINISTRAÇÃO DOS INVESTIMENTOS A REPASSAR,"106.867,76",CR,"106.867,78","113.891,72","113.891,70",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2010310020000,TAXA DE ADMINISTRAÇÃO DOS EMPRÉSTIMOS E FINANCIAMENTOS A REPASSAR,"10.987,99",CR,"10.987,99","11.449,12","11.449,12",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2010311000000,RETENÇÕES DE TRIBUTOS A RECOLHER,"15.579,87",CR,"15.633,23","6.280,81","6.227,45",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2010399000000,OUTRAS EXIGIBILIDADES,"400.243,25",CR,"11.637,68","11.637,68","400.243,25",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2030000000000,PATRIMÔNIO SOCIAL,"318.693.542,07",CR,"6.062.233,01","12.703.949,53","325.335.258,59",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2030100000000,PATRIMÔNIO DE COBERTURA DO PLANO,"288.468.428,62",CR,"6.062.233,01","11.929.132,22","294.335.327,83",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2030101000000,PROVISÕES MATEMÁTICAS,"290.599.512,79",CR,"56.068,40","5.355.044,74","295.898.489,13",CR
04/2025,CIFRAO,LC108/109,2010003683,CV,ATIVO - EM FUNCIONAMENTO,2030101010000,BENEFÍCIOS CONCEDIDOS,"108.932.299,57",CR,"0,00","155.280,46","109.087.580,03",CR
