Textbox13
"Valores em R$ 1,00"

DATA_COMP,SG_EFPC,LEGISLACAO_ENT,NU_CNPB,Textbox17,SITUACAO,NUM_CONTA,NM_CONTA,VL_SALDO_INICIAL,CS_NATUREZA_LANCAMENTO,VL_DEBITO,VL_CREDITO,VL_SALDO_FINAL,CS_NATUREZA_SALDO_FINAL
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1000000000000,ATIVO,"98.099.636,89",DV,"3.529.973,15","2.711.435,94","98.918.174,10",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1010000000000,DISPONÍVEL,"17.290,90",DV,"1.517.200,78","1.518.469,66","16.022,02",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1010100000000,IMEDIATO,"17.290,90",DV,"1.308.821,84","1.310.090,72","16.022,02",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1010200000000,VINCULADO,"0,00",DV,"208.378,94","208.378,94","0,00",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020000000000,REALIZÁVEL,"98.082.345,99",DV,"2.012.772,37","1.192.966,28","98.902.152,08",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020100000000,GESTÃO PREVIDENCIAL,"225.261,43",DV,"287.430,74","507.096,47","5.595,70",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020101000000,RECURSOS A RECEBER,"224.365,40",DV,"287.304,74","506.578,15","5.091,99",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020101010000,CONTRIBUIÇÕES DO MÊS,"224.365,40",DV,"287.304,74","506.578,15","5.091,99",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020101010100,PATROCINADOR(ES),"40,35",DV,"116.576,00","116.576,00","40,35",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020101010300,PARTICIPANTES,"217.008,95",DV,"167.816,34","381.329,74","3.495,55",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020101010400,AUTOPATROCINADOS,"7.316,10",DV,"2.912,40","8.672,41","1.556,09",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020101010500,PARTICIPANTES EM BPD,"0,00",DV,"0,00","0,00","0,00",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020199000000,OUTROS REALIZÁVEIS - PREVIDENCIAL,"896,03",DV,"126,00","518,32","503,71",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020199010000,OUTROS REALIZÁVEIS,"896,03",DV,"126,00","518,32","503,71",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020200000000,GESTÃO ADMINISTRATIVA,"1.399.839,07",DV,"16.960,63","0,00","1.416.799,70",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020203000000,PARTICIPAÇÃO NO PGA,"1.399.839,07",DV,"16.960,63","0,00","1.416.799,70",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020300000000,INVESTIMENTOS,"96.457.245,49",DV,"1.708.381,00","685.869,81","97.479.756,68",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020301000000,TÍTULOS PÚBLICOS,"71.623.330,99",DV,"597.383,91","0,00","72.220.714,90",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020301010000,TÍTULOS PÚBLICOS FEDERAIS,"71.623.330,99",DV,"597.383,91","0,00","72.220.714,90",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020301010100,TESOURO IPCA / NOTA DO TESOURO NACIONAL - NTN,"71.623.330,99",DV,"597.383,91","0,00","72.220.714,90",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020301010101,TESOURO IPCA / NTN-B,"71.623.330,99",DV,"597.383,91","0,00","72.220.714,90",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020301010300,TESOURO PREFIXADO / LETRA DO TESOURO NACIONAL - LTN,"0,00",DV,"0,00","0,00","0,00",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020302000000,ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"5.241.194,95",DV,"45.925,28","59.484,03","5.227.636,20",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020302010000,TÍTULOS EMITIDOS POR INSTITUIÇÃO FINANCEIRA,"3.616.445,53",DV,"40.481,33","0,00","3.656.926,86",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020302010100,LETRA FINANCEIRA - LF,"3.616.445,53",DV,"40.481,33","0,00","3.656.926,86",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020302060000,DEBÊNTURES,"1.624.749,42",DV,"5.443,95","59.484,03","1.570.709,34",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020302060100,DEBÊNTURES DE EMPRESAS S.A. ABERTA,"1.624.749,42",DV,"5.443,95","59.484,03","1.570.709,34",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020303000000,RENDA VARIÁVEL,"252,82",DV,"0,00","0,00","252,82",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020303020000,BÔNUS DE SUBSCRIÇÃO EM AÇÕES,"252,82",DV,"0,00","0,00","252,82",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020304000000,COTAS DE CLASSE DE FUNDOS DE INVESTIMENTO,"18.019.431,13",DV,"1.024.023,06","493.391,35","18.550.062,84",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020304010000,COTAS DE CLASSE DE FUNDO DE RENDA FIXA,"10.042.209,51",DV,"614.164,61","274.000,00","10.382.374,12",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020304030000,COTAS DE CLASSE DE FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIO - FIDC,"59.427,41",DV,"119.929,40","179.356,81","0,00",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020304030100,COTAS DE CLASSE FIDC - PADRONIZADO,"59.427,41",DV,"119.929,40","179.356,81","0,00",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020304030101,COTAS DE CLASSES DE FIDC - PADRONIZADO - SUBCLASSE COTA SENIOR,"0,00",DV,"119.929,40","119.929,40","0,00",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020304030103,COTAS DE CLASSES DE FIDC - PADRONIZADO - SUBCLASSE SUBORDINADA MEZANINO,"59.427,41",DV,"0,00","59.427,41","0,00",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020304040000,COTAS DE CLASSES DE FUNDO DE AÇÕES,"3.391.074,61",DV,"199.828,11","0,00","3.590.902,72",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020304070000,COTAS DE CLASSES DE FUNDO MULTIMERCADO - FIM,"0,00",DV,"0,00","0,00","0,00",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020304080000,COTAS DE CLASSES DE FUNDO MULTIMERCADO ESTRUTURADO,"3.710.134,97",DV,"80.933,16","40.034,54","3.751.033,59",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020304100000,COTAS DE CLASSES DE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"816.584,63",DV,"9.167,78","0,00","825.752,41",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020308000000,OPERAÇÕES COM PARTICIPANTES,"1.573.035,60",DV,"41.048,75","132.994,43","1.481.089,92",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020308010000,EMPRÉSTIMOS A PARTICIPANTES,"1.573.035,60",DV,"41.048,75","132.994,43","1.481.089,92",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,1020308010100,EMPRÉSTIMOS,"1.573.035,60",DV,"41.048,75","132.994,43","1.481.089,92",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2000000000000,PASSIVO,"98.099.636,89",CR,"6.643.858,53","7.462.395,74","98.918.174,10",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010000000000,EXIGÍVEL OPERACIONAL,"85.648,47",CR,"747.374,90","727.134,45","65.408,02",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010100000000,GESTÃO PREVIDENCIAL,"55.365,25",CR,"335.610,66","319.056,50","38.811,09",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010101000000,BENEFÍCIOS A PAGAR,"1.654,69",CR,"281.930,49","281.930,49","1.654,69",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010102000000,RETENÇÕES A RECOLHER,"9.198,59",CR,"9.198,59","4.001,58","4.001,58",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010103000000,RECURSOS ANTECIPADOS,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010103990000,OUTROS RECURSOS ANTECIPADOS,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010199000000,OUTRAS EXIGIBILIDADES,"44.511,97",CR,"44.481,58","33.124,43","33.154,82",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010200000000,GESTÃO ADMINISTRATIVA,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010202000000,RETENÇÕES A RECOLHER,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010300000000,INVESTIMENTOS,"30.283,22",CR,"411.764,24","408.077,95","26.596,93",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010301000000,TÍTULOS PÚBLICOS,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010302000000,ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010304000000,FUNDOS DE INVESTIMENTO,"0,00",CR,"356.000,00","356.000,00","0,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010308000000,OPERAÇÕES COM PARTICIPANTES,"4.203,04",CR,"29.187,96","25.603,47","618,55",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010310000000,TAXA DE ADMINISTRAÇÃO A REPASSAR,"2.164,41",CR,"2.164,41","2.265,12","2.265,12",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010310020000,TAXA DE ADMINISTRAÇÃO DOS EMPRÉSTIMOS E FINANCIAMENTOS A REPASSAR,"2.164,41",CR,"2.164,41","2.265,12","2.265,12",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010399000000,OUTRAS EXIGIBILIDADES,"23.915,77",CR,"24.411,87","24.209,36","23.713,26",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2020000000000,EXIGÍVEL CONTINGENCIAL,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2020100000000,GESTÃO PREVIDENCIAL,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2020101000000,PROVISÃO,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030000000000,PATRIMÔNIO SOCIAL,"98.013.988,42",CR,"5.896.483,63","6.735.261,29","98.852.766,08",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030100000000,PATRIMÔNIO DE COBERTURA DO PLANO ,"80.582.920,58",CR,"1.394.861,61","6.569.192,58","85.757.251,55",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101000000,PROVISÕES MATEMÁTICAS,"71.150.186,87",CR,"1.394.861,61","2.888.528,61","72.643.853,87",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101010000,BENEFÍCIOS CONCEDIDOS,"41.918.107,45",CR,"281.255,73","1.263.235,58","42.900.087,30",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101010100,CONTRIBUIÇÃO DEFINIDA,"6.438.081,45",CR,"71.684,47","77.382,56","6.443.779,54",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101010101,SALDO DE CONTAS DOS ASSISTIDOS - CONSTITUÍDO,"6.438.081,45",CR,"71.684,47","77.382,56","6.443.779,54",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101010200,BENEFÍCIO DEFINIDO ESTRUTURADO EM REGIME DE CAPITALIZAÇÃO,"35.480.026,00",CR,"209.571,26","1.185.853,02","36.456.307,76",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101010201,VALOR ATUAL DOS BENEFÍCIOS FUTUROS PROGRAMADOS - ASSISTIDOS,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101010202,VALOR ATUAL DOS BENEFÍCIOS FUTUROS NÃO PROGRAMADOS - ASSISTIDOS,"35.480.026,00",CR,"209.571,26","1.185.853,02","36.456.307,76",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101020000,BENEFÍCIOS A CONCEDER,"29.232.079,42",CR,"1.113.605,88","1.625.293,03","29.743.766,57",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101020100,CONTRIBUIÇÃO DEFINIDA,"29.232.079,42",CR,"1.113.605,88","1.625.293,03","29.743.766,57",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101020101,SALDO DE CONTAS - PARCELA PATROCINADOR(ES)/ INSTITUIDOR(ES),"10.885.321,11",CR,"21.927,31","203.024,01","11.066.417,81",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101020102,SALDO DE CONTAS - PARCELA CONSTITUÍDA PELOS PARTICIPANTES - REGULAR,"17.798.714,25",CR,"1.091.657,39","335.779,83","17.042.836,69",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101020103,SALDO DE CONTAS - PARCELA PARTICIPANTES PORTADA DE EFPC,"494.012,18",CR,"0,00","4.946,63","498.958,81",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101020104,SALDO DE CONTAS - PARCELA PARTICIPANTES PORTADA DE EAPC,"54.031,88",CR,"0,00","541,03","54.572,91",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101020105,SALDO DE CONTAS - PARCELA CONSTITUÍDA PELOS PARTICIPANTES - VOLUNTÁRIA,"0,00",CR,"21,18","1.081.001,53","1.080.980,35",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030102000000,EQUILÍBRIO TÉCNICO,"9.432.733,71",CR,"0,00","3.680.663,97","13.113.397,68",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030102010000,RESULTADOS REALIZADOS,"9.432.733,71",CR,"0,00","3.680.663,97","13.113.397,68",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030102010100,SUPERÁVIT TÉCNICO ACUMULADO,"9.432.733,71",CR,"0,00","3.680.663,97","13.113.397,68",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030102010101,RESERVA DE CONTINGÊNCIA,"7.056.977,17",CR,"0,00","922.966,33","7.979.943,50",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030102010102,RESERVA ESPECIAL PARA REVISÃO DE PLANO,"2.375.756,54",CR,"0,00","2.757.697,64","5.133.454,18",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030200000000,FUNDOS,"17.431.067,84",CR,"4.501.622,02","166.068,71","13.095.514,53",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030201000000,FUNDOS PREVIDENCIAIS,"15.941.571,77",CR,"4.501.622,02","147.523,18","11.587.472,93",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030201010000,REVERSÃO DE SALDO POR EXIGÊNCIA REGULAMENTAR,"5.188.749,32",CR,"22.329,29","63.072,67","5.229.492,70",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030201020000,REVISÃO DE PLANO,"4.376.149,86",CR,"4.374.804,13","13,48","1.359,21",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030201020300,REVERSÃO DE VALORES,"4.376.149,86",CR,"4.374.804,13","13,48","1.359,21",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030201020301,PATROCINADOR E INSTITUIDOR,"3.361.162,01",CR,"3.361.162,01","0,00","0,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030201020303,ASSISTIDOS,"1.014.987,85",CR,"1.013.642,12","13,48","1.359,21",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030201030000,OUTROS - PREVISTOS EM NOTA TÉCNICA ATUARIAL,"6.376.672,59",CR,"104.488,60","84.437,03","6.356.621,02",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030202000000,FUNDOS ADMINISTRATIVOS,"1.399.839,07",CR,"0,00","16.960,63","1.416.799,70",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030202020000,PARTICIPACÃO NO FUNDO ADMINISTRATIVO PGA,"1.399.839,07",CR,"0,00","16.960,63","1.416.799,70",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030203000000,FUNDOS PARA GARANTIA DAS OPERAÇÕES COM PARTICIPANTES,"89.657,00",CR,"0,00","1.584,90","91.241,90",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3000000000000,GESTÃO PREVIDENCIAL,"0,00",DV,"6.079.384,35","6.079.384,35","0,00",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010000000000,ADIÇÕES,"0,00",CR,"10.241,89","287.304,74","277.062,85",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010100000000,CORRENTES,"0,00",CR,"10.241,89","287.304,74","277.062,85",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010101000000,PATROCINADOR(ES),"0,00",CR,"0,00","116.576,00","116.576,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010101010000,CONTRIBUIÇÕES NORMAIS,"0,00",CR,"0,00","116.576,00","116.576,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010103000000,PARTICIPANTES,"0,00",CR,"10.241,89","167.816,34","157.574,45",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010103010000,ATIVOS,"0,00",CR,"10.241,89","167.816,34","157.574,45",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010103010100,CONTRIBUIÇÕES NORMAIS,"0,00",CR,"10.241,89","167.816,34","157.574,45",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010103010101,REGULAR,"0,00",CR,"10.241,89","165.799,34","155.557,45",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010103010102,VOLUNTÁRIA,"0,00",CR,"0,00","2.017,00","2.017,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010103020000,ASSISTIDOS,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010103020100,CONTRIBUIÇÕES NORMAIS,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010104000000,AUTOPATROCINADOS,"0,00",CR,"0,00","2.912,40","2.912,40",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010104010000,CONTRIBUIÇÕES NORMAIS,"0,00",CR,"0,00","2.912,40","2.912,40",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010104010100,REGULAR,"0,00",CR,"0,00","2.912,40","2.912,40",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010105000000,PARTICIPANTES EM BPD,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010105010000,CONTRIBUIÇÕES NORMAIS,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010500000000,PORTABILIDADE,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010501000000,PREVIDÊNCIA COMPLEMENTAR FECHADA,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3019900000000,OUTRAS ADIÇÕES,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3020000000000,DEDUÇÕES,"0,00",DV,"397.831,73","288,00","-397.543,73",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3020100000000,BENEFÍCIOS DE PRESTAÇÃO CONTINUADA,"0,00",DV,"269.028,96","288,00","-268.740,96",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3020101000000,APOSENTADORIA PROGRAMADA,"0,00",DV,"57.353,33","288,00","-57.065,33",DV
01/2026,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3020102000000,INVALIDEZ,"0,00",DV,"117.951,16","0,00","-117.951,16",DV
