Textbox13
"Valores em R$ 1,00"

DATA_COMP,SG_EFPC,LEGISLACAO_ENT,NU_CNPB,Textbox17,SITUACAO,NUM_CONTA,NM_CONTA,VL_SALDO_INICIAL,CS_NATUREZA_LANCAMENTO,VL_DEBITO,VL_CREDITO,VL_SALDO_FINAL,CS_NATUREZA_SALDO_FINAL
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010308000000,OPERAÇÕES COM PARTICIPANTES,"811,83",CR,"195.784,86","195.732,21","759,18",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010310000000,TAXA DE ADMINISTRAÇÃO A REPASSAR,"2.035,01",CR,"2.028,68","1.926,36","1.932,69",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010310020000,TAXA DE ADMINISTRAÇÃO DOS EMPRÉSTIMOS E FINANCIAMENTOS A REPASSAR,"2.035,01",CR,"2.028,68","1.926,36","1.932,69",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2010399000000,OUTRAS EXIGIBILIDADES,"11.073,55",CR,"22.289,64","19.221,39","8.005,30",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2020000000000,EXIGÍVEL CONTINGENCIAL,"5.251,87",CR,"0,00","51,49","5.303,36",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2020100000000,GESTÃO PREVIDENCIAL,"5.251,87",CR,"0,00","51,49","5.303,36",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2020101000000,PROVISÃO,"5.251,87",CR,"0,00","51,49","5.303,36",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030000000000,PATRIMÔNIO SOCIAL,"92.378.103,12",CR,"700.257,97","1.339.996,29","93.017.841,44",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030100000000,PATRIMÔNIO DE COBERTURA DO PLANO,"80.200.283,49",CR,"579.610,84","1.169.385,16","80.790.057,81",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101000000,PROVISÕES MATEMÁTICAS,"68.076.543,39",CR,"579.610,84","1.049.950,98","68.546.883,53",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101010000,BENEFÍCIOS CONCEDIDOS,"42.288.852,24",CR,"400.010,61","549.100,11","42.437.941,74",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101010100,CONTRIBUIÇÃO DEFINIDA,"6.561.120,90",CR,"199.642,08","198.823,97","6.560.302,79",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101010101,SALDO DE CONTAS DOS ASSISTIDOS - CONSTITUÍDO,"6.561.120,90",CR,"199.642,08","198.823,97","6.560.302,79",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101010200,BENEFÍCIO DEFINIDO ESTRUTURADO EM REGIME DE CAPITALIZAÇÃO,"35.727.731,34",CR,"200.368,53","350.276,14","35.877.638,95",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101010201,VALOR ATUAL DOS BENEFÍCIOS FUTUROS PROGRAMADOS - ASSISTIDOS,"0,00",CR,"0,00","0,00","0,00",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101010202,VALOR ATUAL DOS BENEFÍCIOS FUTUROS NÃO PROGRAMADOS - ASSISTIDOS,"35.727.731,34",CR,"200.368,53","350.276,14","35.877.638,95",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101020000,BENEFÍCIOS A CONCEDER,"25.787.691,15",CR,"179.600,23","500.850,87","26.108.941,79",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101020100,CONTRIBUIÇÃO DEFINIDA,"25.787.691,15",CR,"179.600,23","500.850,87","26.108.941,79",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101020101,SALDO DE CONTAS - PARCELA PATROCINADOR(ES)/ INSTITUIDOR(ES),"9.631.155,43",CR,"63.561,59","193.356,46","9.760.950,30",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101020102,SALDO DE CONTAS - PARCELA CONSTITUÍDA PELOS PARTICIPANTES,"15.643.972,75",CR,"116.038,64","302.445,01","15.830.379,12",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101020103,SALDO DE CONTAS - PARCELA PARTICIPANTES PORTADA DE EFPC,"462.029,20",CR,"0,00","4.551,58","466.580,78",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030101020104,SALDO DE CONTAS - PARCELA PARTICIPANTES PORTADA DE EAPC,"50.533,77",CR,"0,00","497,82","51.031,59",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030102000000,EQUILÍBRIO TÉCNICO,"12.123.740,10",CR,"0,00","119.434,18","12.243.174,28",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030102010000,RESULTADOS REALIZADOS,"12.123.740,10",CR,"0,00","119.434,18","12.243.174,28",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030102010100,SUPERÁVIT TÉCNICO ACUMULADO,"12.123.740,10",CR,"0,00","119.434,18","12.243.174,28",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030102010101,RESERVA DE CONTINGÊNCIA,"7.370.229,61",CR,"0,00","72.606,09","7.442.835,70",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030102010102,RESERVA ESPECIAL PARA REVISÃO DE PLANO,"4.753.510,49",CR,"0,00","46.828,09","4.800.338,58",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030200000000,FUNDOS,"12.177.819,63",CR,"120.647,13","170.611,13","12.227.783,63",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030201000000,FUNDOS PREVIDENCIAIS,"11.665.734,84",CR,"120.647,13","159.740,05","11.704.827,76",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030201010000,REVERSÃO DE SALDO POR EXIGÊNCIA REGULAMENTAR,"4.887.343,22",CR,"32.577,98","92.964,30","4.947.729,54",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030201020000,REVISÃO DE PLANO,"1.419,92",CR,"0,00","14,00","1.433,92",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030201030000,OUTROS - PREVISTOS EM NOTA TÉCNICA ATUARIAL,"6.776.971,70",CR,"88.069,15","66.761,75","6.755.664,30",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030202000000,FUNDOS ADMINISTRATIVOS,"436.936,88",CR,"0,00","9.009,03","445.945,91",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030202020000,PARTICIPACÃO NO FUNDO ADMINISTRATIVO PGA,"436.936,88",CR,"0,00","9.009,03","445.945,91",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,2030203000000,FUNDOS PARA GARANTIA DAS OPERAÇÕES COM PARTICIPANTES,"75.147,91",CR,"0,00","1.862,05","77.009,96",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3000000000000,GESTÃO PREVIDENCIAL,"0,00",DV,"1.871.856,75","1.871.856,75","0,00",DV
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010000000000,ADIÇÕES,"1.128.453,12",CR,"0,00","259.278,51","1.387.731,63",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010100000000,CORRENTES,"1.024.116,77",CR,"0,00","259.278,51","1.283.395,28",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010101000000,PATROCINADOR(ES),"421.964,07",CR,"0,00","109.720,68","531.684,75",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010101010000,CONTRIBUIÇÕES NORMAIS,"421.964,07",CR,"0,00","109.720,68","531.684,75",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010103000000,PARTICIPANTES,"587.520,17",CR,"0,00","148.828,12","736.348,29",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010103010000,ATIVOS,"587.520,17",CR,"0,00","148.828,12","736.348,29",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010103010100,CONTRIBUIÇÕES NORMAIS,"587.520,17",CR,"0,00","148.828,12","736.348,29",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010103010101,REGULAR,"579.520,17",CR,"0,00","148.828,12","728.348,29",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010103010102,VOLUNTÁRIA,"8.000,00",CR,"0,00","0,00","8.000,00",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010103020000,ASSISTIDOS,"0,00",CR,"0,00","0,00","0,00",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010103020100,CONTRIBUIÇÕES NORMAIS,"0,00",CR,"0,00","0,00","0,00",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010104000000,AUTOPATROCINADOS,"3.332,53",CR,"0,00","729,71","4.062,24",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010104010000,CONTRIBUIÇÕES NORMAIS,"3.332,53",CR,"0,00","729,71","4.062,24",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010104010100,REGULAR,"3.332,53",CR,"0,00","729,71","4.062,24",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010105000000,PARTICIPANTES EM BPD,"11.300,00",CR,"0,00","0,00","11.300,00",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010105010000,CONTRIBUIÇÕES NORMAIS,"11.300,00",CR,"0,00","0,00","11.300,00",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010500000000,PORTABILIDADE,"104.336,35",CR,"0,00","0,00","104.336,35",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3010501000000,PREVIDÊNCIA COMPLEMENTAR FECHADA,"104.336,35",CR,"0,00","0,00","104.336,35",CR
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3020000000000,DEDUÇÕES,"-1.638.518,98",DV,"509.731,29","288,00","-2.147.962,27",DV
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3020100000000,BENEFÍCIOS DE PRESTAÇÃO CONTINUADA,"-1.070.064,19",DV,"266.255,89","288,00","-1.336.032,08",DV
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3020101000000,APOSENTADORIA PROGRAMADA,"-254.481,60",DV,"64.048,29","288,00","-318.241,89",DV
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3020102000000,INVALIDEZ,"-470.549,88",DV,"115.300,82","0,00","-585.850,70",DV
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3020103000000,PENSÕES,"-345.032,71",DV,"86.906,78","0,00","-431.939,49",DV
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3020200000000,BENEFÍCIOS DE PRESTAÇÃO ÚNICA,"0,00",DV,"0,00","0,00","0,00",DV
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3020201000000,PECÚLIOS,"0,00",DV,"0,00","0,00","0,00",DV
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3020299000000,OUTROS BENEFÍCIOS DE PRESTAÇÃO ÚNICA,"0,00",DV,"0,00","0,00","0,00",DV
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3020300000000,INSTITUTOS,"-146.490,72",DV,"133.754,72","0,00","-280.245,44",DV
05/2025,ACEPREV,LC109,1985000547,CD,ATIVO - EM TRANSFERÊNCIA DE GERENCIAMENTO,3020301000000,RESGATE,"-146.490,72",DV,"133.754,72","0,00","-280.245,44",DV
