Textbox13
"Valores em R$ 1,00"

DATA_COMP,SG_EFPC,LEGISLACAO_ENT,NU_CNPB,Textbox17,SITUACAO,NUM_CONTA,NM_CONTA,VL_SALDO_INICIAL,CS_NATUREZA_LANCAMENTO,VL_DEBITO,VL_CREDITO,VL_SALDO_FINAL,CS_NATUREZA_SALDO_FINAL
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,3020000000000,DEDUÇÕES,"-98.104.916,58",DV,"99.684.341,01","1.369.056,68","-196.420.200,91",DV
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,3020100000000,BENEFÍCIOS DE PRESTAÇÃO CONTINUADA,"-98.104.916,58",DV,"99.684.341,01","1.369.056,68","-196.420.200,91",DV
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,3020101000000,APOSENTADORIA PROGRAMADA,"-72.881.715,27",DV,"74.675.870,40","1.211.684,20","-146.345.901,47",DV
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,3020102000000,INVALIDEZ,"-423.427,37",DV,"531.290,12","54.305,59","-900.411,90",DV
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,3020103000000,PENSÕES,"-24.799.773,94",DV,"24.477.180,49","103.066,89","-49.173.887,54",DV
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,3030000000000,CONSTITUIÇÕES/REVERSÕES DE CONTINGÊNCIAS,"-8.442.047,01",DV,"6.855.096,20","36.604.778,99","21.307.635,78",CR
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,3050000000000,FLUXO DOS INVESTIMENTOS,"139.527.922,78",CR,"0,00","133.149.547,83","272.677.470,61",CR
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,3050100000000,FLUXO POSITIVO DOS INVESTIMENTOS,"139.527.922,78",CR,"0,00","133.149.547,83","272.677.470,61",CR
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,3060000000000,CONSTITUIÇÃO/REVERSÃO DE PROVISÕES MATEMÁTICAS,"245.777.139,08",CR,"2.165,67","49.130.647,88","294.905.621,29",CR
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,3080000000000,SUPERÁVIT/DÉFICIT TÉCNICO,"-291.385.188,91",DV,"114.727.233,90","0,00","-406.112.422,81",DV
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,5000000000000,FLUXO DOS INVESTIMENTOS,"0,00",CR,"205.543.031,00","205.543.031,00","0,00",CR
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,5010000000000,RENDAS/VARIAÇÕES POSITIVAS,"160.806.017,72",CR,"0,00","205.543.031,00","366.349.048,72",CR
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,5010400000000,FUNDOS DE INVESTIMENTOS,"159.897.422,40",CR,"0,00","204.535.220,29","364.432.642,69",CR
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,5010401000000,FUNDO DE RENDA FIXA,"159.897.422,40",CR,"0,00","204.535.220,29","364.432.642,69",CR
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,5010800000000,OPERAÇÕES COM PARTICIPANTES,"908.595,32",CR,"0,00","1.007.810,71","1.916.406,03",CR
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,5010801000000,EMPRÉSTIMO A PARTICIPANTES,"908.595,32",CR,"0,00","1.007.810,71","1.916.406,03",CR
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,5020000000000,DEDUÇÕES/VARIAÇÕES NEGATIVAS,"-20.610.880,93",DV,"69.633.180,12","0,00","-90.244.061,05",DV
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,5020400000000,FUNDOS DE INVESTIMENTOS,"-19.926.851,64",DV,"69.573.334,38","0,00","-89.500.186,02",DV
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,5020401000000,FUNDO DE RENDA FIXA,"-19.926.851,64",DV,"69.573.334,38","0,00","-89.500.186,02",DV
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,5020800000000,OPERAÇÕES COM PARTICIPANTES,"-639.123,68",DV,"300,00","0,00","-639.423,68",DV
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,5020899000000,DESPESAS DIRETAS,"-639.123,68",DV,"300,00","0,00","-639.423,68",DV
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,5029800000000,OUTRAS DEDUÇÕES/VARIAÇÕES NEGATIVAS,"-44.905,61",DV,"59.545,74","0,00","-104.451,35",DV
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,5029899000000,DESPESAS DIRETAS,"-44.905,61",DV,"59.545,74","0,00","-104.451,35",DV
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,5040000000000,COBERTURA/REVERSÃO DE DESPESAS ADMINISTRATIVAS,"-1.098.054,26",DV,"2.393.229,60","0,00","-3.491.283,86",DV
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,5070000000000,CONSTITUIÇÃO/REVERSÃO DE FUNDOS,"430.840,25",CR,"367.073,45","0,00","63.766,80",CR
02/2025,BANESPREV,LC109,2006007556,BD,ATIVO - EM EXTINÇÃO,5080000000000,APURAÇÃO DO FLUXO DOS INVESTIMENTOS,"-139.527.922,78",DV,"133.149.547,83","0,00","-272.677.470,61",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,1000000000000,ATIVO,"153.308.811,10",DV,"9.230.235,17","10.338.318,87","152.200.727,40",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,1010000000000,DISPONÍVEL,"100,81",DV,"5.365.125,16","5.365.123,68","102,29",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,1010100000000,IMEDIATO,"100,81",DV,"5.365.125,16","5.365.123,68","102,29",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,1020000000000,REALIZÁVEL,"153.308.710,29",DV,"3.865.110,01","4.973.195,19","152.200.625,11",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,1020100000000,GESTÃO PREVIDENCIAL,"66.379.908,62",DV,"248.003,57","0,00","66.627.912,19",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,1020101000000,RECURSOS A RECEBER,"64.132.760,84",DV,"247.982,04","0,00","64.380.742,88",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,1020101040000,OPERAÇÕES CONTRATADAS,"64.132.760,84",DV,"247.982,04","0,00","64.380.742,88",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,1020101040300,DÉFICIT TÉCNICO CONTRATADO,"64.132.760,84",DV,"247.982,04","0,00","64.380.742,88",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,1020101040303,INSTRUMENTOS COM CLÁUSULAS FINANCEIRA E ATUARIAL,"64.132.760,84",DV,"247.982,04","0,00","64.380.742,88",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,1020105000000,DEPÓSITOS JUDICIAIS / RECURSAIS,"2.160.190,42",DV,"0,00","0,00","2.160.190,42",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,1020199000000,OUTROS REALIZÁVEIS - PREVIDENCIAL,"86.957,36",DV,"21,53","0,00","86.978,89",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,1020199010000,OUTROS REALIZÁVEIS,"86.957,36",DV,"21,53","0,00","86.978,89",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,1020200000000,GESTÃO ADMINISTRATIVA,"58.106,78",DV,"917,46","0,00","59.024,24",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,1020203000000,PARTICIPAÇÃO NO PGA,"58.106,78",DV,"917,46","0,00","59.024,24",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,1020300000000,INVESTIMENTOS,"86.870.694,89",DV,"3.616.188,98","4.973.195,19","85.513.688,68",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,1020304000000,FUNDOS DE INVESTIMENTOS,"86.870.694,89",DV,"3.616.188,98","4.973.195,19","85.513.688,68",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,1020304010000,FUNDO DE RENDA FIXA,"80.259.760,85",DV,"3.550.486,48","4.970.840,12","78.839.407,21",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,1020304070000,FUNDO MULTIMERCADO ,"6.610.934,04",DV,"65.702,50","2.355,07","6.674.281,47",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2000000000000,PASSIVO,"153.308.811,10",CR,"18.441.171,23","17.333.087,53","152.200.727,40",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2010000000000,EXIGÍVEL OPERACIONAL,"460.004,82",CR,"2.003.354,65","1.954.410,18","411.060,35",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2010100000000,GESTÃO PREVIDENCIAL,"390.020,86",CR,"1.933.359,79","1.936.753,22","393.414,29",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2010101000000,BENEFÍCIOS A PAGAR,"257.615,96",CR,"1.769.067,69","1.773.140,81","261.689,08",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2010102000000,RETENÇÕES A RECOLHER,"132.404,90",CR,"145.209,27","144.529,58","131.725,21",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2010199000000,OUTRAS EXIGIBILIDADES,"0,00",CR,"19.082,83","19.082,83","0,00",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2010300000000,INVESTIMENTOS,"69.983,96",CR,"69.994,86","17.656,96","17.646,06",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2010310000000,TAXA DE ADMINISTRAÇÃO A REPASSAR,"68.464,70",CR,"68.464,70","16.115,90","16.115,90",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2010310010000,TAXA DE ADMINISTRAÇÃO DOS INVESTIMENTOS A REPASSAR,"68.464,70",CR,"68.464,70","16.115,90","16.115,90",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2010399000000,OUTRAS EXIGIBILIDADES,"1.519,26",CR,"1.530,16","1.541,06","1.530,16",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2020000000000,EXIGÍVEL CONTINGENCIAL,"29.391.367,34",CR,"8.211.976,34","1.002.062,05","22.181.453,05",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2020100000000,GESTÃO PREVIDENCIAL,"29.391.367,34",CR,"8.211.976,34","1.002.062,05","22.181.453,05",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2020101000000,PROVISÃO,"29.391.367,34",CR,"8.211.976,34","1.002.062,05","22.181.453,05",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2030000000000,PATRIMÔNIO SOCIAL,"123.457.438,94",CR,"8.225.840,24","14.376.615,30","129.608.214,00",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2030100000000,PATRIMÔNIO DE COBERTURA DO PLANO,"123.399.250,70",CR,"8.225.840,24","14.375.697,00","129.549.107,46",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2030101000000,PROVISÕES MATEMÁTICAS,"160.855.128,99",CR,"1.037.991,74","0,00","159.817.137,25",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2030101010000,BENEFÍCIOS CONCEDIDOS,"160.855.128,99",CR,"1.037.991,74","0,00","159.817.137,25",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2030101010200,BENEFÍCIO DEFINIDO ESTRUTURADO EM REGIME DE CAPITALIZAÇÃO,"160.855.128,99",CR,"1.037.991,74","0,00","159.817.137,25",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2030101010201,VALOR ATUAL DOS BENEFÍCIOS FUTUROS PROGRAMADOS - ASSISTIDOS,"120.465.033,48",CR,"741.962,93","0,00","119.723.070,55",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2030101010202,VALOR ATUAL DOS BENEFÍCIOS FUTUROS NÃO PROGRAMADOS - ASSISTIDOS,"40.390.095,51",CR,"296.028,81","0,00","40.094.066,70",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2030102000000,EQUILÍBRIO TÉCNICO,"-37.455.878,29",DV,"7.187.848,50","14.375.697,00","-30.268.029,79",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2030102010000,RESULTADOS REALIZADOS,"-37.455.878,29",DV,"7.187.848,50","14.375.697,00","-30.268.029,79",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2030102010100,SUPERÁVIT TÉCNICO ACUMULADO,"0,00",CR,"7.187.848,50","7.187.848,50","0,00",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2030102010101,RESERVA DE CONTINGÊNCIA,"0,00",CR,"7.187.848,50","7.187.848,50","0,00",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2030102010200,(-) DÉFICIT TÉCNICO ACUMULADO,"-37.455.878,29",DV,"0,00","7.187.848,50","-30.268.029,79",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2030200000000,FUNDOS,"58.188,24",CR,"0,00","918,30","59.106,54",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2030202000000,FUNDOS ADMINISTRATIVOS,"58.106,78",CR,"0,00","917,46","59.024,24",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2030202020000,PARTICIPACÃO NO FUNDO ADMINISTRATIVO PGA,"58.106,78",CR,"0,00","917,46","59.024,24",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,2030203000000,FUNDOS PARA GARANTIA DAS OPERAÇÕES COM PARTICIPANTES,"81,46",CR,"0,00","0,84","82,30",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,3000000000000,GESTÃO PREVIDENCIAL,"0,00",CR,"9.963.051,36","9.963.051,36","0,00",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,3010000000000,ADIÇÕES,"2.763.470,24",CR,"0,00","298.352,13","3.061.822,37",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,3010100000000,CORRENTES,"49.538,57",CR,"0,00","48.838,47","98.377,04",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,3010103000000,PARTICIPANTES,"49.538,57",CR,"0,00","48.838,47","98.377,04",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,3010103020000,ASSISTIDOS,"49.538,57",CR,"0,00","48.838,47","98.377,04",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,3010103020100,CONTRIBUIÇÕES NORMAIS,"49.538,57",CR,"0,00","48.838,47","98.377,04",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,3010300000000,RECURSOS PROVENIENTES DE OPERAÇÕES CONTRATADAS,"552.213,49",CR,"0,00","247.982,04","800.195,53",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,3010303000000,DÉFICIT TECNICO CONTRATADO,"552.213,49",CR,"0,00","247.982,04","800.195,53",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,3019900000000,OUTRAS ADIÇÕES,"2.161.718,18",CR,"0,00","1.531,62","2.163.249,80",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,3020000000000,DEDUÇÕES,"-1.801.966,44",DV,"1.773.140,81","0,00","-3.575.107,25",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,3020100000000,BENEFÍCIOS DE PRESTAÇÃO CONTINUADA,"-1.801.966,44",DV,"1.773.140,81","0,00","-3.575.107,25",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,3020101000000,APOSENTADORIA PROGRAMADA,"-1.320.911,41",DV,"1.301.659,17","0,00","-2.622.570,58",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,3020103000000,PENSÕES,"-481.055,03",DV,"471.481,64","0,00","-952.536,67",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,3030000000000,CONSTITUIÇÕES/REVERSÕES DE CONTINGÊNCIAS,"-133.437,10",DV,"1.002.062,05","8.211.976,34","7.076.477,19",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,3050000000000,FLUXO DOS INVESTIMENTOS,"821.205,72",CR,"0,00","414.731,15","1.235.936,87",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,3050100000000,FLUXO POSITIVO DOS INVESTIMENTOS,"821.205,72",CR,"0,00","414.731,15","1.235.936,87",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,3060000000000,CONSTITUIÇÃO/REVERSÃO DE PROVISÕES MATEMÁTICAS,"288.127,01",CR,"0,00","1.037.991,74","1.326.118,75",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,3080000000000,SUPERÁVIT/DÉFICIT TÉCNICO,"-1.937.399,43",DV,"7.187.848,50","0,00","-9.125.247,93",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,5000000000000,FLUXO DOS INVESTIMENTOS,"0,00",CR,"1.826.793,82","1.826.793,82","0,00",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,5010000000000,RENDAS/VARIAÇÕES POSITIVAS,"2.227.736,81",CR,"0,00","1.826.793,82","4.054.530,63",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,5010400000000,FUNDOS DE INVESTIMENTOS,"2.227.736,81",CR,"0,00","1.826.793,82","4.054.530,63",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,5010401000000,FUNDO DE RENDA FIXA,"2.155.820,79",CR,"0,00","1.761.091,32","3.916.912,11",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,5010407000000,FUNDO MULTIMERCADO,"71.916,02",CR,"0,00","65.702,50","137.618,52",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,5020000000000,DEDUÇÕES/VARIAÇÕES NEGATIVAS,"-1.338.067,63",DV,"1.395.945,93","0,00","-2.734.013,56",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,5020400000000,FUNDOS DE INVESTIMENTOS,"-1.336.548,05",DV,"1.394.404,87","0,00","-2.730.952,92",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,5020401000000,FUNDO DE RENDA FIXA,"-1.335.056,56",DV,"1.392.049,80","0,00","-2.727.106,36",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,5020407000000,FUNDO MULTIMERCADO ,"-1.491,49",DV,"2.355,07","0,00","-3.846,56",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,5029800000000,OUTRAS DEDUÇÕES/VARIAÇÕES NEGATIVAS,"-1.519,58",DV,"1.541,06","0,00","-3.060,64",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,5029899000000,DESPESAS DIRETAS,"-1.519,58",DV,"1.541,06","0,00","-3.060,64",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,5040000000000,COBERTURA/REVERSÃO DE DESPESAS ADMINISTRATIVAS,"-68.464,70",DV,"16.115,90","0,00","-84.580,60",DV
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,5070000000000,CONSTITUIÇÃO/REVERSÃO DE FUNDOS,"1,24",CR,"0,84","0,00","0,40",CR
02/2025,BANESPREV,LC109,2015001565,BD,ATIVO - EM FUNCIONAMENTO,5080000000000,APURAÇÃO DO FLUXO DOS INVESTIMENTOS,"-821.205,72",DV,"414.731,15","0,00","-1.235.936,87",DV
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,1000000000000,ATIVO,"73.719.216,63",DV,"20.321.497,29","24.763.100,98","69.277.612,94",DV
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,1010000000000,DISPONÍVEL,"102,41",DV,"14.476.610,33","14.476.620,12","92,62",DV
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,1010100000000,IMEDIATO,"102,41",DV,"14.476.610,33","14.476.620,12","92,62",DV
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,1020000000000,REALIZÁVEL,"73.719.114,22",DV,"5.844.886,96","10.286.480,86","69.277.520,32",DV
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,1020100000000,GESTÃO PREVIDENCIAL,"23.775.650,30",DV,"71.561,06","0,00","23.847.211,36",DV
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,1020101000000,RECURSOS A RECEBER,"18.977.663,47",DV,"71.561,06","0,00","19.049.224,53",DV
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,1020101040000,OPERAÇÕES CONTRATADAS,"18.977.663,47",DV,"71.561,06","0,00","19.049.224,53",DV
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,1020101040300,DÉFICIT TÉCNICO CONTRATADO,"18.977.663,47",DV,"71.561,06","0,00","19.049.224,53",DV
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,1020101040303,INSTRUMENTOS COM CLÁUSULAS FINANCEIRA E ATUARIAL,"18.977.663,47",DV,"71.561,06","0,00","19.049.224,53",DV
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,1020105000000,DEPÓSITOS JUDICIAIS / RECURSAIS,"4.785.886,67",DV,"0,00","0,00","4.785.886,67",DV
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,1020199000000,OUTROS REALIZÁVEIS - PREVIDENCIAL,"12.100,16",DV,"0,00","0,00","12.100,16",DV
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,1020199010000,OUTROS REALIZÁVEIS,"12.100,16",DV,"0,00","0,00","12.100,16",DV
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,1020200000000,GESTÃO ADMINISTRATIVA,"25.978,80",DV,"438,80","0,00","26.417,60",DV
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,1020203000000,PARTICIPAÇÃO NO PGA,"25.978,80",DV,"438,80","0,00","26.417,60",DV
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,1020300000000,INVESTIMENTOS,"49.917.485,12",DV,"5.772.887,10","10.286.480,86","45.403.891,36",DV
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,1020304000000,FUNDOS DE INVESTIMENTOS,"49.917.485,12",DV,"5.772.887,10","10.286.480,86","45.403.891,36",DV
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,1020304010000,FUNDO DE RENDA FIXA,"37.657.073,35",DV,"5.635.133,15","10.258.541,38","33.033.665,12",DV
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,1020304070000,FUNDO MULTIMERCADO ,"12.260.411,77",DV,"137.753,95","27.939,48","12.370.226,24",DV
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,2000000000000,PASSIVO,"73.719.216,63",CR,"15.440.335,94","10.998.732,25","69.277.612,94",CR
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,2010000000000,EXIGÍVEL OPERACIONAL,"82.140,53",CR,"5.433.031,35","5.441.527,85","90.637,03",CR
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,2010100000000,GESTÃO PREVIDENCIAL,"80.566,46",CR,"5.431.441,77","5.431.111,72","80.236,41",CR
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,2010101000000,BENEFÍCIOS A PAGAR,"1.300,94",CR,"5.338.433,79","5.338.433,79","1.300,94",CR
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,2010102000000,RETENÇÕES A RECOLHER,"79.265,52",CR,"81.604,22","81.274,17","78.935,47",CR
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,2010199000000,OUTRAS EXIGIBILIDADES,"0,00",CR,"11.403,76","11.403,76","0,00",CR
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,2010300000000,INVESTIMENTOS,"1.574,07",CR,"1.589,58","10.416,13","10.400,62",CR
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,2010310000000,TAXA DE ADMINISTRAÇÃO A REPASSAR,"9,25",CR,"9,25","8.820,29","8.820,29",CR
02/2025,BANESPREV,LC109,2015001638,BD,ATIVO - EM FUNCIONAMENTO,2010310010000,TAXA DE ADMINISTRAÇÃO DOS INVESTIMENTOS A REPASSAR,"9,25",CR,"9,25","8.820,29","8.820,29",CR
