Textbox16,Textbox15,Textbox13
Data da Extração: ,Patrocínios Predominantes: Privada / Pública Federal / Pública Estadual / Pública Municipal / Instituidor,"Valores em R$ 1,00"

DATA_COMP,NU_MATRICULA_EFPC,SG_EFPC,NUM_CONTA,NM_CONTA,VL_SALDO_INICIAL,CS_NATUREZA_LANCAMENTO,VL_DEBITO,VL_CREDITO,VL_SALDO_FINAL,CS_NATUREZA_SALDO_FINAL
06/2025,2991,ACEPREV,2010100000000,GESTÃO PREVIDENCIAL,"1.097.630,50",CR,"9.483.769,52","9.364.364,41","978.225,39",CR
06/2025,2991,ACEPREV,2010101000000,BENEFÍCIOS A PAGAR,"43.127,13",CR,"8.461.147,00","8.423.985,00","5.965,13",CR
06/2025,2991,ACEPREV,2010102000000,RETENÇÕES A RECOLHER,"612.840,60",CR,"612.840,60","544.538,01","544.538,01",CR
06/2025,2991,ACEPREV,2010103000000,RECURSOS ANTECIPADOS,"21.535,05",CR,"0,00","0,00","21.535,05",CR
06/2025,2991,ACEPREV,2010103990000,OUTROS RECURSOS ANTECIPADOS,"21.535,05",CR,"0,00","0,00","21.535,05",CR
06/2025,2991,ACEPREV,2010199000000,OUTRAS EXIGIBILIDADES,"420.127,72",CR,"409.781,92","395.841,40","406.187,20",CR
06/2025,2991,ACEPREV,2010200000000,GESTÃO ADMINISTRATIVA,"1.059.734,43",CR,"965.240,20","883.605,40","978.099,63",CR
06/2025,2991,ACEPREV,2010201000000,CONTAS A PAGAR,"858.616,70",CR,"726.978,07","654.369,65","786.008,28",CR
06/2025,2991,ACEPREV,2010202000000,RETENÇÕES A RECOLHER,"166.832,68",CR,"168.599,48","160.377,11","158.610,31",CR
06/2025,2991,ACEPREV,2010204000000,TRIBUTOS A RECOLHER,"33.992,14",CR,"69.452,14","68.157,74","32.697,74",CR
06/2025,2991,ACEPREV,2010299000000,OUTRAS EXIGIBILIDADES,"292,91",CR,"210,51","700,90","783,30",CR
06/2025,2991,ACEPREV,2010300000000,INVESTIMENTOS,"380.603,77",CR,"12.998.410,65","12.976.237,83","358.430,95",CR
06/2025,2991,ACEPREV,2010301000000,TÍTULOS PÚBLICOS,"0,00",CR,"0,00","0,00","0,00",CR
06/2025,2991,ACEPREV,2010302000000,ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"0,00",CR,"0,00","0,00","0,00",CR
06/2025,2991,ACEPREV,2010304000000,FUNDOS DE INVESTIMENTO,"0,00",CR,"11.811.562,14","11.811.562,14","0,00",CR
06/2025,2991,ACEPREV,2010308000000,OPERAÇÕES COM PARTICIPANTES,"17.666,20",CR,"814.701,35","807.281,22","10.246,07",CR
06/2025,2991,ACEPREV,2010310000000,TAXA DE ADMINISTRAÇÃO A REPASSAR,"15.350,96",CR,"15.350,96","15.758,88","15.758,88",CR
06/2025,2991,ACEPREV,2010310020000,TAXA DE ADMINISTRAÇÃO DOS EMPRÉSTIMOS E FINANCIAMENTOS A REPASSAR,"15.350,96",CR,"15.350,96","15.758,88","15.758,88",CR
06/2025,2991,ACEPREV,2010399000000,OUTRAS EXIGIBILIDADES,"347.586,61",CR,"356.796,20","341.635,59","332.426,00",CR
06/2025,2991,ACEPREV,2020000000000,EXIGÍVEL CONTINGENCIAL,"7.233.311,11",CR,"302,46","110.088,68","7.343.097,33",CR
06/2025,2991,ACEPREV,2020100000000,GESTÃO PREVIDENCIAL,"4.677.480,29",CR,"302,46","110.088,68","4.787.266,51",CR
06/2025,2991,ACEPREV,2020101000000,PROVISÃO,"4.677.480,29",CR,"302,46","110.088,68","4.787.266,51",CR
06/2025,2991,ACEPREV,2020200000000,GESTÃO ADMINISTRATIVA,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
06/2025,2991,ACEPREV,2020201000000,PROVISÃO,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
06/2025,2991,ACEPREV,2030000000000,PATRIMÔNIO SOCIAL,"1.811.968.100,57",CR,"12.873.748,60","18.227.795,91","1.817.322.147,88",CR
06/2025,2991,ACEPREV,2030100000000,PATRIMÔNIO DE COBERTURA DO PLANO,"1.701.175.950,34",CR,"9.694.899,22","15.276.737,72","1.706.757.788,84",CR
06/2025,2991,ACEPREV,2030101000000,PROVISÕES MATEMÁTICAS,"1.595.916.090,05",CR,"9.619.495,15","14.590.146,48","1.600.886.741,38",CR
06/2025,2991,ACEPREV,2030101010000,BENEFÍCIOS CONCEDIDOS,"1.036.736.191,65",CR,"8.345.979,77","8.231.096,67","1.036.621.308,55",CR
06/2025,2991,ACEPREV,2030101010100,CONTRIBUIÇÃO DEFINIDA,"467.384.597,61",CR,"5.272.736,39","4.658.696,11","466.770.557,33",CR
06/2025,2991,ACEPREV,2030101010101,SALDO DE CONTAS DOS ASSISTIDOS - CONSTITUÍDO,"467.384.597,61",CR,"5.272.736,39","4.658.696,11","466.770.557,33",CR
06/2025,2991,ACEPREV,2030101010200,BENEFÍCIO DEFINIDO ESTRUTURADO EM REGIME DE CAPITALIZAÇÃO,"569.351.594,04",CR,"3.073.243,38","3.572.400,56","569.850.751,22",CR
06/2025,2991,ACEPREV,2030101010201,VALOR ATUAL DOS BENEFÍCIOS FUTUROS PROGRAMADOS - ASSISTIDOS,"451.649.352,05",CR,"2.382.830,85","2.807.956,29","452.074.477,49",CR
06/2025,2991,ACEPREV,2030101010202,VALOR ATUAL DOS BENEFÍCIOS FUTUROS NÃO PROGRAMADOS - ASSISTIDOS,"117.702.241,99",CR,"690.412,53","764.444,27","117.776.273,73",CR
06/2025,2991,ACEPREV,2030101020000,BENEFÍCIOS A CONCEDER,"559.179.898,40",CR,"1.273.515,38","6.359.049,81","564.265.432,83",CR
06/2025,2991,ACEPREV,2030101020100,CONTRIBUIÇÃO DEFINIDA,"537.395.451,61",CR,"1.218.679,78","6.215.867,02","542.392.638,85",CR
06/2025,2991,ACEPREV,2030101020101,SALDO DE CONTAS - PARCELA PATROCINADOR(ES)/ INSTITUIDOR(ES),"214.027.416,27",CR,"431.476,07","2.368.341,73","215.964.281,93",CR
06/2025,2991,ACEPREV,2030101020102,SALDO DE CONTAS - PARCELA CONSTITUÍDA PELOS PARTICIPANTES,"319.217.175,91",CR,"787.203,71","3.816.958,37","322.246.930,57",CR
06/2025,2991,ACEPREV,2030101020103,SALDO DE CONTAS - PARCELA PARTICIPANTES PORTADA DE EFPC,"1.643.421,94",CR,"0,00","12.004,60","1.655.426,54",CR
06/2025,2991,ACEPREV,2030101020104,SALDO DE CONTAS - PARCELA PARTICIPANTES PORTADA DE EAPC,"2.507.437,49",CR,"0,00","18.562,32","2.525.999,81",CR
06/2025,2991,ACEPREV,2030101020200,BENEFÍCIO DEFINIDO ESTRUTURADO EM REGIME DE CAPITALIZAÇÃO PROGRAMADO,"20.555.818,07",CR,"17.527,62","133.529,19","20.671.819,64",CR
06/2025,2991,ACEPREV,2030101020201,VALOR ATUAL DOS BENEFÍCIOS FUTUROS PROGRAMADOS ,"20.748.516,03",CR,"16.323,38","129.578,14","20.861.770,79",CR
06/2025,2991,ACEPREV,2030101020202,(-)VALOR ATUAL DAS CONTRIBUIÇÕES FUTURAS DOS PATROCINADORES,"-192.697,96",DV,"1.204,24","3.951,05","-189.951,15",DV
06/2025,2991,ACEPREV,2030101020300,BENEFÍCIO DEFINIDO ESTRUTURADO EM REGIME DE CAPITALIZAÇÃO NÃO PROGRAMADO,"1.228.628,72",CR,"37.307,98","9.653,60","1.200.974,34",CR
06/2025,2991,ACEPREV,2030101020301,VALOR ATUAL DOS BENEFÍCIOS FUTUROS NÃO PROGRAMADOS,"1.247.197,45",CR,"37.191,94","9.275,31","1.219.280,82",CR
06/2025,2991,ACEPREV,2030101020302,(-) VALOR ATUAL DAS CONTRIBUIÇÕES FUTURAS DOS PATROCINADORES,"-18.568,73",DV,"116,04","378,29","-18.306,48",DV
06/2025,2991,ACEPREV,2030102000000,EQUILÍBRIO TÉCNICO,"105.259.860,29",CR,"75.404,07","686.591,24","105.871.047,46",CR
06/2025,2991,ACEPREV,2030102010000,RESULTADOS REALIZADOS,"105.259.860,29",CR,"75.404,07","686.591,24","105.871.047,46",CR
06/2025,2991,ACEPREV,2030102010100,SUPERÁVIT TÉCNICO ACUMULADO,"105.259.860,29",CR,"75.404,07","686.591,24","105.871.047,46",CR
06/2025,2991,ACEPREV,2030102010101,RESERVA DE CONTINGÊNCIA,"100.459.521,68",CR,"75.404,07","652.808,20","101.036.925,81",CR
06/2025,2991,ACEPREV,2030102010102,RESERVA ESPECIAL PARA REVISÃO DE PLANO,"4.800.338,61",CR,"0,00","33.783,04","4.834.121,65",CR
06/2025,2991,ACEPREV,2030200000000,FUNDOS,"110.792.150,23",CR,"3.178.849,38","2.951.058,19","110.564.359,04",CR
06/2025,2991,ACEPREV,2030201000000,FUNDOS PREVIDENCIAIS,"105.148.953,16",CR,"1.129.148,07","805.072,73","104.824.877,82",CR
06/2025,2991,ACEPREV,2030201010000,REVERSÃO DE SALDO POR EXIGÊNCIA REGULAMENTAR,"33.415.520,39",CR,"1.040.280,20","349.871,88","32.725.112,07",CR
06/2025,2991,ACEPREV,2030201020000,REVISÃO DE PLANO,"1.433,92",CR,"84,07","9,50","1.359,35",CR
06/2025,2991,ACEPREV,2030201030000,OUTROS - PREVISTOS EM NOTA TÉCNICA ATUARIAL,"71.731.998,85",CR,"88.783,80","455.191,35","72.098.406,40",CR
06/2025,2991,ACEPREV,2030202000000,FUNDOS ADMINISTRATIVOS,"5.079.348,86",CR,"2.049.701,31","2.133.121,74","5.162.769,29",CR
06/2025,2991,ACEPREV,2030202010000,PLANO DE GESTÃO ADMINISTRATIVA,"4.270.049,23",CR,"339.345,92","1.232.065,98","5.162.769,29",CR
06/2025,2991,ACEPREV,2030202020000,PARTICIPACÃO NO FUNDO ADMINISTRATIVO PGA,"0,00",CR,"892.720,06","892.720,06","0,00",CR
06/2025,2991,ACEPREV,2030202030000,FUNDO ADMINISTRATIVO COMPARTILHADO,"809.299,63",CR,"817.635,33","8.335,70","0,00",CR
06/2025,2991,ACEPREV,2030203000000,FUNDOS PARA GARANTIA DAS OPERAÇÕES COM PARTICIPANTES,"563.848,21",CR,"0,00","12.863,72","576.711,93",CR
06/2025,2991,ACEPREV,3000000000000,GESTÃO PREVIDENCIAL,"0,00",DV,"26.065.189,54","26.065.189,54","0,00",DV
06/2025,2991,ACEPREV,3010000000000,ADIÇÕES,"13.143.456,00",CR,"1.382,35","2.725.608,22","15.867.681,87",CR
06/2025,2991,ACEPREV,3010100000000,CORRENTES,"12.909.636,76",CR,"1.382,35","2.706.520,33","15.614.774,74",CR
06/2025,2991,ACEPREV,3010101000000,PATROCINADOR(ES),"5.569.116,70",CR,"0,00","1.137.120,37","6.706.237,07",CR
06/2025,2991,ACEPREV,3010101010000,CONTRIBUIÇÕES NORMAIS,"5.569.116,70",CR,"0,00","1.137.120,37","6.706.237,07",CR
06/2025,2991,ACEPREV,3010103000000,PARTICIPANTES,"7.036.649,44",CR,"0,00","1.500.866,63","8.537.516,07",CR
06/2025,2991,ACEPREV,3010103010000,ATIVOS,"7.025.449,44",CR,"0,00","1.400.866,63","8.426.316,07",CR
06/2025,2991,ACEPREV,3010103010100,CONTRIBUIÇÕES NORMAIS,"7.025.449,44",CR,"0,00","1.400.866,63","8.426.316,07",CR
06/2025,2991,ACEPREV,3010103010101,REGULAR,"6.961.835,44",CR,"0,00","1.400.866,63","8.362.702,07",CR
06/2025,2991,ACEPREV,3010103010102,VOLUNTÁRIA,"63.614,00",CR,"0,00","0,00","63.614,00",CR
06/2025,2991,ACEPREV,3010103020000,ASSISTIDOS,"11.200,00",CR,"0,00","100.000,00","111.200,00",CR
06/2025,2991,ACEPREV,3010103020100,CONTRIBUIÇÕES NORMAIS,"11.200,00",CR,"0,00","100.000,00","111.200,00",CR
06/2025,2991,ACEPREV,3010104000000,AUTOPATROCINADOS,"277.158,52",CR,"1.382,35","58.325,33","334.101,50",CR
06/2025,2991,ACEPREV,3010104010000,CONTRIBUIÇÕES NORMAIS,"277.158,52",CR,"1.382,35","58.325,33","334.101,50",CR
06/2025,2991,ACEPREV,3010104010100,REGULAR,"277.158,52",CR,"1.382,35","55.825,33","331.601,50",CR
06/2025,2991,ACEPREV,3010104010200,VOLUNTÁRIA,"0,00",CR,"0,00","2.500,00","2.500,00",CR
06/2025,2991,ACEPREV,3010105000000,PARTICIPANTES EM BPD,"26.712,10",CR,"0,00","10.208,00","36.920,10",CR
06/2025,2991,ACEPREV,3010105010000,CONTRIBUIÇÕES NORMAIS,"26.712,10",CR,"0,00","10.208,00","36.920,10",CR
06/2025,2991,ACEPREV,3010500000000,PORTABILIDADE,"233.819,24",CR,"0,00","0,00","233.819,24",CR
06/2025,2991,ACEPREV,3010501000000,PREVIDÊNCIA COMPLEMENTAR FECHADA,"124.818,49",CR,"0,00","0,00","124.818,49",CR
06/2025,2991,ACEPREV,3010502000000,PREVIDÊNCIA COMPLEMENTAR ABERTA,"109.000,75",CR,"0,00","0,00","109.000,75",CR
06/2025,2991,ACEPREV,3019900000000,OUTRAS ADIÇÕES,"0,00",CR,"0,00","19.087,89","19.087,89",CR
06/2025,2991,ACEPREV,3020000000000,DEDUÇÕES,"-51.597.834,42",DV,"9.518.843,14","15.911,41","-61.100.766,15",DV
06/2025,2991,ACEPREV,3020100000000,BENEFÍCIOS DE PRESTAÇÃO CONTINUADA,"-42.857.562,13",DV,"8.056.304,18","4.984,96","-50.908.881,35",DV
06/2025,2991,ACEPREV,3020101000000,APOSENTADORIA PROGRAMADA,"-37.034.807,20",DV,"7.138.898,12","288,00","-44.173.417,32",DV
06/2025,2991,ACEPREV,3020102000000,INVALIDEZ,"-2.902.032,94",DV,"462.432,18","0,00","-3.364.465,12",DV
06/2025,2991,ACEPREV,3020103000000,PENSÕES,"-2.897.208,09",DV,"418.039,25","4.696,96","-3.310.550,38",DV
06/2025,2991,ACEPREV,3020104000000,AUXÍLIOS,"-23.513,90",DV,"36.934,63","0,00","-60.448,53",DV
06/2025,2991,ACEPREV,3020200000000,BENEFÍCIOS DE PRESTAÇÃO ÚNICA,"-9.073,68",DV,"47.468,53","0,00","-56.542,21",DV
06/2025,2991,ACEPREV,3020201000000,PECÚLIOS,"-9.073,68",DV,"47.468,53","0,00","-56.542,21",DV
