Textbox16,Textbox15,Textbox13
Data da Extração: ,Patrocínios Predominantes: Privada / Pública Federal / Pública Estadual / Pública Municipal / Instituidor,"Valores em R$ 1,00"

DATA_COMP,NU_MATRICULA_EFPC,SG_EFPC,NUM_CONTA,NM_CONTA,VL_SALDO_INICIAL,CS_NATUREZA_LANCAMENTO,VL_DEBITO,VL_CREDITO,VL_SALDO_FINAL,CS_NATUREZA_SALDO_FINAL
01/2026,2991,ACEPREV,1020204000000,DEPÓSITOS JUDICIAIS / RECURSAIS,"2.555.830,82",DV,"0,00","0,00","2.555.830,82",DV
01/2026,2991,ACEPREV,1020206000000,CUSTEIO ADMINISTRATIVO DOS INVESTIMENTOS,"0,00",DV,"714.622,42","362.916,46","351.705,96",DV
01/2026,2991,ACEPREV,1020299000000,OUTROS REALIZÁVEIS - ADMINISTRATIVA,"79,08",DV,"148.749,94","117.183,85","31.645,17",DV
01/2026,2991,ACEPREV,1020299010000,OUTROS REALIZÁVEIS,"79,08",DV,"148.749,94","117.183,85","31.645,17",DV
01/2026,2991,ACEPREV,1020300000000,INVESTIMENTOS,"1.863.257.151,75",DV,"35.636.464,06","23.851.542,44","1.875.042.073,37",DV
01/2026,2991,ACEPREV,1020301000000,TÍTULOS PÚBLICOS,"1.336.143.457,57",DV,"10.638.911,73","0,00","1.346.782.369,30",DV
01/2026,2991,ACEPREV,1020301010000,TÍTULOS PÚBLICOS FEDERAIS,"1.336.143.457,57",DV,"10.638.911,73","0,00","1.346.782.369,30",DV
01/2026,2991,ACEPREV,1020301010100,TESOURO IPCA / NOTA DO TESOURO NACIONAL - NTN,"1.336.143.457,57",DV,"10.638.911,73","0,00","1.346.782.369,30",DV
01/2026,2991,ACEPREV,1020301010101,TESOURO IPCA / NTN-B,"1.336.143.457,57",DV,"10.638.911,73","0,00","1.346.782.369,30",DV
01/2026,2991,ACEPREV,1020301010200,TESOURO SELIC / LETRA FINANCEIRA DO TESOURO - LFT,"0,00",DV,"0,00","0,00","0,00",DV
01/2026,2991,ACEPREV,1020301010300,TESOURO PREFIXADO / LETRA DO TESOURO NACIONAL - LTN,"0,00",DV,"0,00","0,00","0,00",DV
01/2026,2991,ACEPREV,1020302000000,ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"117.303.565,93",DV,"1.638.457,36","1.260.466,30","117.681.556,99",DV
01/2026,2991,ACEPREV,1020302010000,TÍTULOS EMITIDOS POR INSTITUIÇÃO FINANCEIRA,"82.622.128,14",DV,"1.039.009,98","0,00","83.661.138,12",DV
01/2026,2991,ACEPREV,1020302010100,LETRA FINANCEIRA - LF,"82.622.128,14",DV,"1.039.009,98","0,00","83.661.138,12",DV
01/2026,2991,ACEPREV,1020302010200,CERTIFICADO DE DEPÓSITO BANCÁRIO - CDB,"0,00",DV,"0,00","0,00","0,00",DV
01/2026,2991,ACEPREV,1020302010300,DEPÓSITO A PRAZO COM GARANTIA ESPECIAL - DPGE,"0,00",DV,"0,00","0,00","0,00",DV
01/2026,2991,ACEPREV,1020302019800,OUTROS TÍTULOS,"0,00",DV,"0,00","0,00","0,00",DV
01/2026,2991,ACEPREV,1020302060000,DEBÊNTURES,"44.936.652,43",DV,"599.447,38","1.260.466,30","44.275.633,51",DV
01/2026,2991,ACEPREV,1020302060100,DEBÊNTURES DE EMPRESAS S.A. ABERTA,"31.111.868,44",DV,"463.492,41","1.128.492,70","30.446.868,15",DV
01/2026,2991,ACEPREV,1020302060300,DEBÊNTURES DE INFRAESTRUTURA LEI N.º 12.431/2011,"12.290.025,63",DV,"14.558,72","0,00","12.304.584,35",DV
01/2026,2991,ACEPREV,1020302060400,DEBÊNTURES DE INFRAESTRUTURA,"1.534.758,36",DV,"121.396,25","131.973,60","1.524.181,01",DV
01/2026,2991,ACEPREV,1020302990000,(-) PROVISÃO PARA PERDAS - ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"-10.255.214,64",CR,"0,00","0,00","-10.255.214,64",CR
01/2026,2991,ACEPREV,1020302990600,(-) DEBÊNTURES,"-10.255.214,64",CR,"0,00","0,00","-10.255.214,64",CR
01/2026,2991,ACEPREV,1020303000000,RENDA VARIÁVEL,"2.940,70",DV,"0,00","0,00","2.940,70",DV
01/2026,2991,ACEPREV,1020303010000,AÇÕES,"150,00",DV,"0,00","0,00","150,00",DV
01/2026,2991,ACEPREV,1020303020000,BÔNUS DE SUBSCRIÇÃO EM AÇÕES,"2.790,70",DV,"0,00","0,00","2.790,70",DV
01/2026,2991,ACEPREV,1020304000000,COTAS DE CLASSE DE FUNDOS DE INVESTIMENTO,"394.494.499,64",DV,"22.490.547,99","21.748.447,28","395.236.600,35",DV
01/2026,2991,ACEPREV,1020304010000,COTAS DE CLASSE DE FUNDO DE RENDA FIXA,"103.668.458,01",DV,"13.899.880,46","17.969.707,67","99.598.630,80",DV
01/2026,2991,ACEPREV,1020304030000,COTAS DE CLASSE DE FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIO - FIDC,"1.785.552,07",DV,"1.637.779,26","2.591.305,84","832.025,49",DV
01/2026,2991,ACEPREV,1020304030100,COTAS DE CLASSE FIDC - PADRONIZADO,"1.785.552,07",DV,"1.637.779,26","2.591.305,84","832.025,49",DV
01/2026,2991,ACEPREV,1020304030101,COTAS DE CLASSES DE FIDC - PADRONIZADO - SUBCLASSE COTA SENIOR,"0,00",DV,"1.320.178,36","1.320.178,36","0,00",DV
01/2026,2991,ACEPREV,1020304030103,COTAS DE CLASSES DE FIDC - PADRONIZADO - SUBCLASSE SUBORDINADA MEZANINO,"1.785.552,07",DV,"317.600,90","1.271.127,48","832.025,49",DV
01/2026,2991,ACEPREV,1020304040000,COTAS DE CLASSES DE FUNDO DE AÇÕES,"58.219.005,42",DV,"3.423.673,44","0,00","61.642.678,86",DV
01/2026,2991,ACEPREV,1020304060000,COTAS DE CLASSES DE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - FIP,"119.341.466,32",DV,"1.602.520,94","789.769,45","120.154.217,81",DV
01/2026,2991,ACEPREV,1020304060500,MULTIESTRATÉGIA,"111.117.978,83",DV,"1.361.814,19","775.541,19","111.704.251,83",DV
01/2026,2991,ACEPREV,1020304069800,OUTROS FIP,"8.223.487,49",DV,"240.706,75","14.228,26","8.449.965,98",DV
01/2026,2991,ACEPREV,1020304070000,COTAS DE CLASSES DE FUNDO MULTIMERCADO - FIM,"0,00",DV,"0,00","0,00","0,00",DV
01/2026,2991,ACEPREV,1020304080000,COTAS DE CLASSES DE FUNDO MULTIMERCADO ESTRUTURADO,"87.938.087,03",DV,"1.636.806,55","382.950,60","89.191.942,98",DV
01/2026,2991,ACEPREV,1020304100000,COTAS DE CLASSES DE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,"13.879.575,84",DV,"185.977,75","14.713,72","14.050.839,87",DV
01/2026,2991,ACEPREV,1020304110000,COTAS DE CLASSES DE FUNDO DE INVESTIMENTO NO EXTERIOR,"9.662.354,95",DV,"103.909,59","0,00","9.766.264,54",DV
01/2026,2991,ACEPREV,1020304110300,COTAS DE CLASSES DE FUNDO DE INVESTIMENTO - INVESTIDORES QUALFICADOS - EXTERIOR > 40%,"9.662.354,95",DV,"103.909,59","0,00","9.766.264,54",DV
01/2026,2991,ACEPREV,1020304110301,COTAS DE CLASSES DE FUNDO DE INVESTIMENTO - INVESTIDORES QUALFICADOS - EXTERIOR > 40% - EXCLUSIVA,"0,00",DV,"0,00","0,00","0,00",DV
01/2026,2991,ACEPREV,1020304110302,COTAS DE CLASSES DE FUNDO DE INVESTIMENTO - INVESTIDORES QUALFICADOS - EXTERIOR > 40% – NÃO EXCLUSIVA,"9.662.354,95",DV,"103.909,59","0,00","9.766.264,54",DV
01/2026,2991,ACEPREV,1020307000000,INVESTIMENTOS EM IMÓVEIS,"3.486.000,00",DV,"2.000,00","2.000,00","3.486.000,00",DV
01/2026,2991,ACEPREV,1020307040000,ALUGUÉIS E RENDA,"3.486.000,00",DV,"2.000,00","2.000,00","3.486.000,00",DV
01/2026,2991,ACEPREV,1020307040200,LOCADOS A PATROCINADOR(ES),"0,00",DV,"0,00","0,00","0,00",DV
01/2026,2991,ACEPREV,1020307040300,LOCADOS A TERCEIROS,"3.486.000,00",DV,"2.000,00","2.000,00","3.486.000,00",DV
01/2026,2991,ACEPREV,1020308000000,OPERAÇÕES COM PARTICIPANTES,"11.826.687,91",DV,"866.546,98","840.628,86","11.852.606,03",DV
01/2026,2991,ACEPREV,1020308010000,EMPRÉSTIMOS A PARTICIPANTES,"11.826.687,91",DV,"866.546,98","840.628,86","11.852.606,03",DV
01/2026,2991,ACEPREV,1020308010100,EMPRÉSTIMOS,"11.826.687,91",DV,"866.546,98","840.628,86","11.852.606,03",DV
01/2026,2991,ACEPREV,1030000000000,IMOBILIZADO E INTANGÍVEL,"29.259,38",DV,"0,00","2.013,38","27.246,00",DV
01/2026,2991,ACEPREV,1030100000000,IMOBILIZADO,"29.259,38",DV,"0,00","2.013,38","27.246,00",DV
01/2026,2991,ACEPREV,1030101000000,OPERACIONAL CORPÓREO,"29.259,38",DV,"0,00","2.013,38","27.246,00",DV
01/2026,2991,ACEPREV,1030101010000,BENS MÓVEIS,"29.259,38",DV,"0,00","2.013,38","27.246,00",DV
01/2026,2991,ACEPREV,1030200000000,INTANGÍVEL,"0,00",DV,"0,00","0,00","0,00",DV
01/2026,2991,ACEPREV,1030201000000,"GASTOS COM IMPLANTAÇÃO, REORGANIZAÇÃO E DESENVOLVIMENTO","0,00",DV,"0,00","0,00","0,00",DV
01/2026,2991,ACEPREV,1030202000000,FOMENTO,"0,00",DV,"0,00","0,00","0,00",DV
01/2026,2991,ACEPREV,2000000000000,PASSIVO,"1.866.637.257,13",CR,"57.050.728,24","69.041.076,40","1.878.627.605,29",CR
01/2026,2991,ACEPREV,2010000000000,EXIGÍVEL OPERACIONAL,"2.374.160,66",CR,"15.487.369,06","15.827.818,66","2.714.610,26",CR
01/2026,2991,ACEPREV,2010100000000,GESTÃO PREVIDENCIAL,"956.090,46",CR,"8.936.844,38","8.871.966,21","891.212,29",CR
01/2026,2991,ACEPREV,2010101000000,BENEFÍCIOS A PAGAR,"8.605,39",CR,"7.269.589,71","7.270.694,51","9.710,19",CR
01/2026,2991,ACEPREV,2010102000000,RETENÇÕES A RECOLHER,"904.598,92",CR,"904.598,92","446.742,21","446.742,21",CR
01/2026,2991,ACEPREV,2010103000000,RECURSOS ANTECIPADOS,"21.535,05",CR,"0,00","0,00","21.535,05",CR
01/2026,2991,ACEPREV,2010103990000,OUTROS RECURSOS ANTECIPADOS,"21.535,05",CR,"0,00","0,00","21.535,05",CR
01/2026,2991,ACEPREV,2010199000000,OUTRAS EXIGIBILIDADES,"21.351,10",CR,"762.655,75","1.154.529,49","413.224,84",CR
01/2026,2991,ACEPREV,2010200000000,GESTÃO ADMINISTRATIVA,"1.355.602,43",CR,"1.212.419,92","1.257.458,77","1.400.641,28",CR
01/2026,2991,ACEPREV,2010201000000,CONTAS A PAGAR,"1.150.388,60",CR,"849.454,56","895.524,49","1.196.458,53",CR
01/2026,2991,ACEPREV,2010202000000,RETENÇÕES A RECOLHER,"152.057,50",CR,"210.096,81","225.647,45","167.608,14",CR
01/2026,2991,ACEPREV,2010204000000,TRIBUTOS A RECOLHER,"53.073,93",CR,"151.967,74","134.959,50","36.065,69",CR
01/2026,2991,ACEPREV,2010299000000,OUTRAS EXIGIBILIDADES,"82,40",CR,"900,81","1.327,33","508,92",CR
01/2026,2991,ACEPREV,2010300000000,INVESTIMENTOS,"62.467,77",CR,"5.338.104,76","5.698.393,68","422.756,69",CR
01/2026,2991,ACEPREV,2010301000000,TÍTULOS PÚBLICOS,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,2991,ACEPREV,2010302000000,ATIVOS FINANCEIROS DE CRÉDITO PRIVADO,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,2991,ACEPREV,2010304000000,FUNDOS DE INVESTIMENTO,"0,00",CR,"4.143.618,03","4.143.618,03","0,00",CR
01/2026,2991,ACEPREV,2010308000000,OPERAÇÕES COM PARTICIPANTES,"23.189,03",CR,"765.318,92","758.165,99","16.036,10",CR
01/2026,2991,ACEPREV,2010310000000,TAXA DE ADMINISTRAÇÃO A REPASSAR,"0,00",CR,"17.547,20","35.069,49","17.522,29",CR
01/2026,2991,ACEPREV,2010310020000,TAXA DE ADMINISTRAÇÃO DOS EMPRÉSTIMOS E FINANCIAMENTOS A REPASSAR,"0,00",CR,"17.547,20","35.069,49","17.522,29",CR
01/2026,2991,ACEPREV,2010399000000,OUTRAS EXIGIBILIDADES,"39.278,74",CR,"411.620,61","761.540,17","389.198,30",CR
01/2026,2991,ACEPREV,2020000000000,EXIGÍVEL CONTINGENCIAL,"7.388.475,31",CR,"463,19","51.734,53","7.439.746,65",CR
01/2026,2991,ACEPREV,2020100000000,GESTÃO PREVIDENCIAL,"4.832.644,49",CR,"463,19","51.734,53","4.883.915,83",CR
01/2026,2991,ACEPREV,2020101000000,PROVISÃO,"4.832.644,49",CR,"463,19","51.734,53","4.883.915,83",CR
01/2026,2991,ACEPREV,2020200000000,GESTÃO ADMINISTRATIVA,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
01/2026,2991,ACEPREV,2020201000000,PROVISÃO,"2.555.830,82",CR,"0,00","0,00","2.555.830,82",CR
01/2026,2991,ACEPREV,2030000000000,PATRIMÔNIO SOCIAL,"1.856.874.621,16",CR,"41.562.895,99","53.161.523,21","1.868.473.248,38",CR
01/2026,2991,ACEPREV,2030100000000,PATRIMÔNIO DE COBERTURA DO PLANO ,"1.744.029.452,67",CR,"35.228.754,65","51.638.984,51","1.760.439.682,53",CR
01/2026,2991,ACEPREV,2030101000000,PROVISÕES MATEMÁTICAS,"1.628.379.810,15",CR,"26.613.178,37","47.209.661,36","1.648.976.293,14",CR
01/2026,2991,ACEPREV,2030101010000,BENEFÍCIOS CONCEDIDOS,"1.047.450.362,59",CR,"11.178.516,60","19.679.283,63","1.055.951.129,62",CR
01/2026,2991,ACEPREV,2030101010100,CONTRIBUIÇÃO DEFINIDA,"466.545.293,59",CR,"3.990.681,51","7.332.596,87","469.887.208,95",CR
01/2026,2991,ACEPREV,2030101010101,SALDO DE CONTAS DOS ASSISTIDOS - CONSTITUÍDO,"466.545.293,59",CR,"3.990.681,51","7.332.596,87","469.887.208,95",CR
01/2026,2991,ACEPREV,2030101010200,BENEFÍCIO DEFINIDO ESTRUTURADO EM REGIME DE CAPITALIZAÇÃO,"580.905.069,00",CR,"7.187.835,09","12.346.686,76","586.063.920,67",CR
01/2026,2991,ACEPREV,2030101010201,VALOR ATUAL DOS BENEFÍCIOS FUTUROS PROGRAMADOS - ASSISTIDOS,"458.948.276,00",CR,"2.551.467,00","10.531.217,21","466.928.026,21",CR
01/2026,2991,ACEPREV,2030101010202,VALOR ATUAL DOS BENEFÍCIOS FUTUROS NÃO PROGRAMADOS - ASSISTIDOS,"121.956.793,00",CR,"4.636.368,09","1.815.469,55","119.135.894,46",CR
01/2026,2991,ACEPREV,2030101020000,BENEFÍCIOS A CONCEDER,"580.929.447,56",CR,"15.434.661,77","27.530.377,73","593.025.163,52",CR
01/2026,2991,ACEPREV,2030101020100,CONTRIBUIÇÃO DEFINIDA,"565.832.089,60",CR,"15.382.750,01","19.960.764,46","570.410.104,05",CR
01/2026,2991,ACEPREV,2030101020101,SALDO DE CONTAS - PARCELA PATROCINADOR(ES)/ INSTITUIDOR(ES),"225.251.015,84",CR,"1.296.164,27","3.262.757,21","227.217.608,78",CR
01/2026,2991,ACEPREV,2030101020102,SALDO DE CONTAS - PARCELA CONSTITUÍDA PELOS PARTICIPANTES - REGULAR,"336.148.547,38",CR,"14.086.564,56","5.126.426,40","327.188.409,22",CR
01/2026,2991,ACEPREV,2030101020103,SALDO DE CONTAS - PARCELA PARTICIPANTES PORTADA DE EFPC,"1.787.373,72",CR,"0,00","18.782,94","1.806.156,66",CR
01/2026,2991,ACEPREV,2030101020104,SALDO DE CONTAS - PARCELA PARTICIPANTES PORTADA DE EAPC,"2.645.152,66",CR,"0,00","28.260,73","2.673.413,39",CR
01/2026,2991,ACEPREV,2030101020105,SALDO DE CONTAS - PARCELA CONSTITUÍDA PELOS PARTICIPANTES - VOLUNTÁRIA,"0,00",CR,"21,18","11.524.537,18","11.524.516,00",CR
01/2026,2991,ACEPREV,2030101020200,BENEFÍCIO DEFINIDO ESTRUTURADO EM REGIME DE CAPITALIZAÇÃO PROGRAMADO,"14.264.790,54",CR,"45.885,47","7.160.258,78","21.379.163,85",CR
01/2026,2991,ACEPREV,2030101020201,VALOR ATUAL DOS BENEFÍCIOS FUTUROS PROGRAMADOS,"14.390.444,00",CR,"0,00","7.156.307,73","21.546.751,73",CR
01/2026,2991,ACEPREV,2030101020202,(-) VALOR ATUAL DAS CONTRIBUIÇÕES FUTURAS DOS PATROCINADORES,"-125.653,46",DV,"45.885,47","3.951,05","-167.587,88",DV
01/2026,2991,ACEPREV,2030101020300,BENEFÍCIO DEFINIDO ESTRUTURADO EM REGIME DE CAPITALIZAÇÃO NÃO PROGRAMADO,"832.567,42",CR,"6.026,29","409.354,49","1.235.895,62",CR
01/2026,2991,ACEPREV,2030101020301,VALOR ATUAL DOS BENEFÍCIOS FUTUROS NÃO PROGRAMADOS,"844.159,00",CR,"1.068,01","408.976,20","1.252.067,19",CR
01/2026,2991,ACEPREV,2030101020302,(-) VALOR ATUAL DAS CONTRIBUIÇÕES FUTURAS DOS PATROCINADORES,"-11.591,58",DV,"4.958,28","378,29","-16.171,57",DV
01/2026,2991,ACEPREV,2030102000000,EQUILÍBRIO TÉCNICO,"115.649.642,52",CR,"8.615.576,28","4.429.323,15","111.463.389,39",CR
01/2026,2991,ACEPREV,2030102010000,RESULTADOS REALIZADOS,"115.649.642,52",CR,"8.615.576,28","4.429.323,15","111.463.389,39",CR
01/2026,2991,ACEPREV,2030102010100,SUPERÁVIT TÉCNICO ACUMULADO,"115.649.642,52",CR,"8.615.576,28","4.429.323,15","111.463.389,39",CR
01/2026,2991,ACEPREV,2030102010101,RESERVA DE CONTINGÊNCIA,"113.273.885,98",CR,"8.615.576,28","1.671.625,51","106.329.935,21",CR
01/2026,2991,ACEPREV,2030102010102,RESERVA ESPECIAL PARA REVISÃO DE PLANO,"2.375.756,54",CR,"0,00","2.757.697,64","5.133.454,18",CR
01/2026,2991,ACEPREV,2030200000000,FUNDOS,"112.845.168,49",CR,"6.334.141,34","1.522.538,70","108.033.565,85",CR
01/2026,2991,ACEPREV,2030201000000,FUNDOS PREVIDENCIAIS,"106.339.579,33",CR,"5.891.276,95","1.023.563,30","101.471.865,68",CR
01/2026,2991,ACEPREV,2030201010000,REVERSÃO DE SALDO POR EXIGÊNCIA REGULAMENTAR,"28.558.942,44",CR,"1.120.149,68","423.412,02","27.862.204,78",CR
01/2026,2991,ACEPREV,2030201020000,REVISÃO DE PLANO,"4.376.149,86",CR,"4.374.804,13","13,48","1.359,21",CR
01/2026,2991,ACEPREV,2030201020300,REVERSÃO DE VALORES,"4.376.149,86",CR,"4.374.804,13","13,48","1.359,21",CR
01/2026,2991,ACEPREV,2030201020301,PATROCINADOR E INSTITUIDOR,"3.361.162,01",CR,"3.361.162,01","0,00","0,00",CR
01/2026,2991,ACEPREV,2030201020303,ASSISTIDOS,"1.014.987,85",CR,"1.013.642,12","13,48","1.359,21",CR
01/2026,2991,ACEPREV,2030201030000,OUTROS - PREVISTOS EM NOTA TÉCNICA ATUARIAL,"73.404.487,03",CR,"396.323,14","600.137,80","73.608.301,69",CR
01/2026,2991,ACEPREV,2030202000000,FUNDOS ADMINISTRATIVOS,"5.843.120,94",CR,"442.864,39","485.097,43","5.885.353,98",CR
01/2026,2991,ACEPREV,2030202010000,PLANO DE GESTÃO ADMINISTRATIVA,"5.843.120,94",CR,"400.631,36","442.864,40","5.885.353,98",CR
01/2026,2991,ACEPREV,2030202020000,PARTICIPACÃO NO FUNDO ADMINISTRATIVO PGA,"0,00",CR,"42.233,03","42.233,03","0,00",CR
01/2026,2991,ACEPREV,2030202030000,FUNDO ADMINISTRATIVO COMPARTILHADO,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,2991,ACEPREV,2030203000000,FUNDOS PARA GARANTIA DAS OPERAÇÕES COM PARTICIPANTES,"662.468,22",CR,"0,00","13.877,97","676.346,19",CR
01/2026,2991,ACEPREV,3000000000000,GESTÃO PREVIDENCIAL,"0,00",DV,"50.100.941,98","50.100.941,98","0,00",DV
01/2026,2991,ACEPREV,3010000000000,ADIÇÕES,"0,00",CR,"11.624,24","2.931.399,87","2.919.775,63",CR
01/2026,2991,ACEPREV,3010100000000,CORRENTES,"0,00",CR,"11.624,24","2.931.399,87","2.919.775,63",CR
01/2026,2991,ACEPREV,3010101000000,PATROCINADOR(ES),"0,00",CR,"0,00","1.223.120,01","1.223.120,01",CR
01/2026,2991,ACEPREV,3010101010000,CONTRIBUIÇÕES NORMAIS,"0,00",CR,"0,00","1.223.120,01","1.223.120,01",CR
01/2026,2991,ACEPREV,3010103000000,PARTICIPANTES,"0,00",CR,"10.241,89","1.632.008,56","1.621.766,67",CR
01/2026,2991,ACEPREV,3010103010000,ATIVOS,"0,00",CR,"10.241,89","1.587.645,56","1.577.403,67",CR
01/2026,2991,ACEPREV,3010103010100,CONTRIBUIÇÕES NORMAIS,"0,00",CR,"10.241,89","1.587.645,56","1.577.403,67",CR
01/2026,2991,ACEPREV,3010103010101,REGULAR,"0,00",CR,"10.241,89","1.585.628,56","1.575.386,67",CR
01/2026,2991,ACEPREV,3010103010102,VOLUNTÁRIA,"0,00",CR,"0,00","2.017,00","2.017,00",CR
01/2026,2991,ACEPREV,3010103020000,ASSISTIDOS,"0,00",CR,"0,00","44.363,00","44.363,00",CR
01/2026,2991,ACEPREV,3010103020100,CONTRIBUIÇÕES NORMAIS,"0,00",CR,"0,00","44.363,00","44.363,00",CR
01/2026,2991,ACEPREV,3010104000000,AUTOPATROCINADOS,"0,00",CR,"1.382,35","71.167,30","69.784,95",CR
01/2026,2991,ACEPREV,3010104010000,CONTRIBUIÇÕES NORMAIS,"0,00",CR,"1.382,35","71.167,30","69.784,95",CR
01/2026,2991,ACEPREV,3010104010100,REGULAR,"0,00",CR,"1.382,35","71.167,30","69.784,95",CR
01/2026,2991,ACEPREV,3010104010200,VOLUNTÁRIA,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,2991,ACEPREV,3010105000000,PARTICIPANTES EM BPD,"0,00",CR,"0,00","5.104,00","5.104,00",CR
01/2026,2991,ACEPREV,3010105010000,CONTRIBUIÇÕES NORMAIS,"0,00",CR,"0,00","5.104,00","5.104,00",CR
01/2026,2991,ACEPREV,3010500000000,PORTABILIDADE,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,2991,ACEPREV,3010501000000,PREVIDÊNCIA COMPLEMENTAR FECHADA,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,2991,ACEPREV,3010502000000,PREVIDÊNCIA COMPLEMENTAR ABERTA,"0,00",CR,"0,00","0,00","0,00",CR
01/2026,2991,ACEPREV,3019900000000,OUTRAS ADIÇÕES,"0,00",CR,"0,00","0,00","0,00",CR
