DT_COMPETENCIA;NU_MATRICULA_EFPC;SG_EFPC;IN_ESTAT_PLANO_EFPC;ID_PLANO;CNPB;ID_BENEFICIO;NU_BENEFICIO;NM_BENEFICIO;TE_NIVEL;QT_ANTERIOR;QT_ENTRADAS;QT_SAIDAS;QT_ATUAL;DT_EXTRACAO
202201;2258;MULTIPREV;PLANO;6125;2019000318;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;1137;2007003211;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;6565;2019003211;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;1133;2007002418;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;1793;2009001656;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;7145;2020002892;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;551;1997000547;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;1136;2007002892;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;543;1995003719;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;542;1994003138;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;6585;2019003392;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;6445;2019002256;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;819;1981001565;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;1793;2009001656;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;7205;2020003465;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;545;1996002465;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;5105;2016001119;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;2383;2010001656;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;3744;2012001092;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;534;1998006956;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;323;2000006019;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;3724;2012000983;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;550;1997004356;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;3004;2010005783;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;3004;2010005783;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;4624;2014001618;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;4624;2014001618;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;5845;2018001256;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;769;1999003829;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;3004;2010005783;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;5845;2018001256;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;532;1999000765;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;534;1998006956;24;33000;Assistidos - Beneficiários de Pensão;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;4604;2014001529;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;819;1981001565;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;4984;2016000211;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;538;1993003811;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;4484;2014000719;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;342;1995003174;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;1136;2007002892;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;5104;2016001038;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;1065;2006003283;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;5845;2018001256;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;1136;2007002892;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;6565;2019003211;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;1137;2007003211;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;1137;2007003211;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;6585;2019003392;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;342;1995003174;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;6125;2019000318;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;1793;2009001656;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;538;1993003811;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;819;1981001565;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;3764;2012001165;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;4624;2014001618;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;4784;2015000518;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;532;1999000765;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;4784;2015000518;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;1793;2009001656;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;1793;2009001656;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;5105;2016001119;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;1136;2007002892;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;542;1994003138;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;6585;2019003392;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;5845;2018001256;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;1133;2007002418;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;6445;2019002256;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;543;1995003719;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;7145;2020002892;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;7205;2020003465;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;545;1996002465;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;6565;2019003211;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;551;1997000547;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;5845;2018001256;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;1137;2007003211;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;4624;2014001618;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;3724;2012000983;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;550;1997004356;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;3004;2010005783;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;769;1999003829;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;4624;2014001618;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;3744;2012001092;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;323;2000006019;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;534;1998006956;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;2383;2010001656;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;534;1998006956;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;3004;2010005783;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;3004;2010005783;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;532;1999000765;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;819;1981001565;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;2323;2010001338;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;542;1994003138;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;4984;2016000211;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;1793;2009001656;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;6546;2019003147;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;5105;2016001119;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;7205;2020003465;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;545;1996002465;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;7145;2020002892;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;6125;2019000318;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;1136;2007002892;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;5084;2016000929;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;7205;2020003465;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;5104;2016001038;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;1137;2007003211;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;7145;2020002892;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;342;1995003174;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;3744;2012001092;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;4404;2014000247;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;538;1993003811;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;4484;2014000719;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;323;2000006019;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;323;2000006019;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;4604;2014001529;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;4624;2014001618;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;769;1999003829;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;3764;2012001165;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;819;1981001565;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;3744;2012001092;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;3764;2012001165;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;5624;2017001619;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;6445;2019002256;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;5604;2017001538;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;5624;2017001619;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;1133;2007002418;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;5105;2016001119;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;5624;2017001619;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;5105;2016001119;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;5624;2017001619;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;6125;2019000318;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;7145;2020002892;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;6546;2019003147;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;543;1995003719;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;342;1995003174;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;6585;2019003392;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;6585;2019003392;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;4984;2016000211;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;6125;2019000318;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;542;1994003138;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;6565;2019003211;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;6125;2019000318;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;5104;2016001038;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;543;1995003719;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;1137;2007003211;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;5105;2016001119;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;1133;2007002418;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;5604;2017001538;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;2323;2010001338;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;6365;2019001756;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;6125;2019000318;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;6445;2019002256;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;551;1997000547;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;545;1996002465;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;6365;2019001756;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;5084;2016000929;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;6445;2019002256;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;7205;2020003465;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;542;1994003138;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;4984;2016000211;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;769;1999003829;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;3004;2010005783;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;538;1993003811;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;3724;2012000983;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;4404;2014000247;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;4404;2014000247;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;550;1997004356;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;4604;2014001529;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;353;1999003683;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;769;1999003829;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;353;1999003683;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;4604;2014001529;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;4404;2014000247;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;538;1993003811;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;532;1999000765;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;4484;2014000719;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;4604;2014001529;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;2383;2010001656;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;4624;2014001618;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;532;1999000765;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;353;1999003683;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;353;1999003683;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;1133;2007002418;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;551;1997000547;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;6546;2019003147;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;5105;2016001119;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;551;1997000547;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;6365;2019001756;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;2323;2010001338;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;1793;2009001656;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;545;1996002465;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;1136;2007002892;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;5084;2016000929;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;7145;2020002892;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;6585;2019003392;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;2323;2010001338;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;4984;2016000211;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;545;1996002465;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;6365;2019001756;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;7145;2020002892;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;1137;2007003211;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;342;1995003174;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;6565;2019003211;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;5084;2016000929;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;5104;2016001038;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;5104;2016001038;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;2323;2010001338;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;3724;2012000983;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;323;2000006019;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;323;2000006019;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;2383;2010001656;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;550;1997004356;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;550;1997004356;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;4784;2015000518;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;534;1998006956;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;3764;2012001165;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;362;2000004156;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;4984;2016000211;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;2383;2010001656;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;534;1998006956;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;362;2000004156;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;4604;2014001529;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;3764;2012001165;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;3764;2012001165;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;353;1999003683;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;323;2000006019;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;2383;2010001656;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;769;1999003829;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;551;1997000547;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;5604;2017001538;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;543;1995003719;9;14000;Pensões;FOLHA;;;;;01/11/2022
202205;2258;MULTIPREV;PLANO;1065;2006003283;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;6445;2019002256;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;545;1996002465;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;7205;2020003465;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;543;1995003719;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;5084;2016000929;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;1133;2007002418;9;14000;Pensões;FOLHA;;;;;01/11/2022
202201;2258;MULTIPREV;PLANO;5624;2017001619;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;1136;2007002892;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;6365;2019001756;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;5084;2016000929;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;6286;2019001292;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;543;1995003719;9;14000;Pensões;FOLHA;;;;;01/11/2022
202202;2258;MULTIPREV;PLANO;1065;2006003283;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;7205;2020003465;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;6365;2019001756;9;14000;Pensões;FOLHA;;;;;01/11/2022
202203;2258;MULTIPREV;PLANO;6445;2019002256;9;14000;Pensões;FOLHA;;;;;01/11/2022
202204;2258;MULTIPREV;PLANO;550;1997004356;9;14000;Pensões;FOLHA;;;;;01/11/2022
202206;2258;MULTIPREV;PLANO;769;1999003829;9;14000;Pensões;FOLHA;;;;;01/11/2022
