202504;14;1980000883;COTAS;2886668.595588000000000;
202504;14;1980000883;COTAS;9027303.329989000000000;
202504;14;1980000883;COTAS;1955073.607758000000000;
202504;14;1980000883;COTAS;3982563.933591000000000;
202504;14;1980000883;COTAS;16911219.892682000000000;37037999000153
202504;14;1980000883;COTAS;2596586.144389000000000;
202504;14;1980000883;COTAS;4403179.101780000000000;
202504;14;2008001083;COTAS;2301785.185738000000000;
202504;14;1980000883;COTAS;4960016.932104000000000;
202504;14;1980000883;COTAS;3683087.418674000000000;
202504;14;2008001083;COTAS;1900080.616549000000000;
202504;14;1980000883;COTAS;2869440.639381000000000;
202504;14;1980000883;COTAS;8357094.004474000000000;
202504;14;1980000883;COTAS;24203.039846000000000;
202504;14;1980000883;COTAS;2820994.525607000000000;
202504;14;1980000883;COTAS;4342708.893915000000000;
202504;14;1980000883;COTAS;3623829.210578000000000;
202504;14;2023001692;COTAS;12381131.684036000000000;
202504;14;1980000883;CAIXA;13148.670000000000000;
202504;14;2008001083;COTAS;3888522.465235000000000;
202504;14;1980000883;COTAS;2264330.459407000000000;
202504;14;1980000883;COTAS;6161670.555584000000000;
202504;14;1980000883;IMOVEIS;16444443.580000000000000;
202504;14;1980000883;COTAS;4536177.229792000000000;
202504;14;2008001083;COTAS;2167718.942410000000000;
202504;14;1980000883;COTAS;8464293.811823000000000;03100345000105
202504;14;1980000883;VL_PG_RC;53139.140000000000000;
202504;14;2008001083;COTAS;1110677.726850000000000;
202504;14;2023001692;CAIXA;9280.370000000000000;
202504;14;1980000883;TIT_PRIV;1302791.790000000000000;
202504;14;2023001692;COTAS;6773444.442431000000000;
202504;14;2008001083;COTAS;23845748.867834000000000;
202504;14;2023001692;COTAS;2855666.460524000000000;
202504;14;2023001692;COTAS;1059245.182119000000000;
202504;14;1980000883;COTAS;15191782.064976000000000;
202504;14;1980000883;COTAS;3651651.493630000000000;
202504;14;9970000000;COTAS;1026040.460563000000000;
202504;14;1980000883;COTAS;11922309.384575000000000;00836258000122
202504;14;2008001083;COTAS;904095.358882000000000;
202504;14;9970000000;COTAS;136086.334358000000000;03100345000105
202504;14;2008001083;COTAS;1632771.068939000000000;
202504;14;2023001692;COTAS;96641638.136442000000000;37037999000153
202504;14;1980000883;COTAS;5434644.774491000000000;
202504;14;2023001692;VL_PG_RC;-66690.480000000000000;
202504;31;1988003156;COTAS;9704190.802717000000000;
202504;14;2008001083;COTAS;1054164.346270000000000;
202504;31;1988003156;COTAS;38294779.389558000000000;
202504;31;1988003156;COTAS;21340708.880177000000000;
202504;14;1980000883;COTAS;2662424.161847000000000;
202504;14;1980000883;COTAS;4958544.150609000000000;
202504;14;2023001692;COTAS;3963690.971605000000000;
202504;31;1988003156;COTAS;468595.018032000000000;
202504;14;2023001692;COTAS;5602747.982106000000000;
202504;14;1980000883;COTAS;4113029.380294000000000;
202504;31;1988003156;COTAS;3865750.862788000000000;
202504;14;2023001692;COTAS;109056787.043363000000000;00836258000122
202504;31;1988003156;COTAS;25324037.656649000000000;
202504;14;9970000000;COTAS;2992320.779345000000000;
202504;14;2023001692;COTAS;6163634.999475000000000;
202504;14;9970000000;COTAS;651691.202630000000000;
202504;31;1988003156;COTAS;6793488.393293000000000;
202504;14;1980000883;COTAS;5129880.111073000000000;
202504;14;1980000883;COTAS;23578332.027770000000000;04875086000157
202504;14;2008001083;COTAS;1958230.414661000000000;
202504;31;1988003156;COTAS;976136.747290000000000;
202504;14;9970000000;COTAS;134817.448631000000000;04875086000157
202504;14;2008001083;CAIXA;124571.160000000000000;
202504;45;1999002474;COTAS;73563662.079998000000000;
202504;31;1988003156;CAIXA;4250379.360000000000000;
202504;14;2023001692;COTAS;7098993.129606000000000;
202504;31;1988003156;COTAS;11843544.797806000000000;
202504;45;1999002474;CAIXA;817469.550000000000000;
202504;14;1980000883;COTAS;1008178.130302000000000;
202504;31;1988003156;COTAS;43316796.561370000000000;
202504;45;1999002474;VL_PG_RC;39326.190000000000000;
202504;45;1999002474;COTAS;52003319.859999000000000;03567283000146
202504;14;1980000883;COTAS;4900121.629256000000000;05290139000130
202504;14;2023001692;COTAS;6260002.895664000000000;
202504;14;2008001083;COTAS;1059288.859760000000000;
202504;45;1999002474;IMOVEIS;2894500.000000000000000;
202504;45;9970000000;CAIXA;14524.410000000000000;
202504;59;1982000783;COTAS;1556.936079000000000;
202504;59;1982000783;VL_PG_RC;-57579.210000000000000;
202504;59;1982000783;COTAS;1244471.720496000000000;
202504;59;1982001811;COTAS;2326799.076701000000000;
202504;59;1982001811;COTAS;33238.844877000000000;
202504;14;2023001692;COTAS;113359955.448438000000000;04875086000157
202504;59;1982001811;COTAS;566.775323000000000;
202504;14;9970000000;COTAS;556352.448630000000000;
202504;59;2000008119;COTAS;98245.299655000000000;
202504;14;9970000000;COTAS;4963342.419758000000000;37037999000153
202504;14;2008001083;COTAS;20060388.677481000000000;
202504;14;9970000000;VL_PG_RC;-32.020000000000000;
202504;59;1982000783;CAIXA;669.100000000000000;
202504;59;2000008119;COTAS;88671628.090000000000000;
202504;14;2008001083;COTAS;2137948.993927000000000;
202504;14;2023001692;COTAS;72261.185911000000000;
202504;59;1982000783;COTAS;-73762.683076000000000;
202504;31;1988003156;COTAS;125871874.523306000000000;
202504;14;2023001692;COTAS;5898003.887380000000000;
202504;14;2008001083;COTAS;852093.297326000000000;
202504;59;1982001811;VL_PG_RC;-12912.770000000000000;
202504;59;1982000783;COTAS;94944.588615000000000;05362674000150
202504;59;2000008119;IMOVEIS;112127809.170000000000000;
202504;59;2000008119;CAIXA;63161.920000000000000;
202504;59;1982001811;COTAS;233.540412000000000;
202504;59;1982001811;COTAS;344257.000656000000000;
202504;14;2008001083;COTAS;3548986.223689000000000;37037999000153
202504;14;2023001692;COTAS;9873027.183305000000000;
202504;31;1988003156;COTAS;77721601.349493000000000;
202504;14;2023001692;COTAS;68132840.817098000000000;
202504;14;1980000883;OPERACAO_PARTICIPANTE;3655597.260000000000000;
202504;31;1988003156;COTAS;11151630.195048000000000;
202504;14;2008001083;COTAS;76069.261797000000000;
202504;14;2008001083;COTAS;1137922.538541000000000;
202504;14;2023001692;COTAS;10981163.348046000000000;
202504;14;2008001083;COTAS;752472.087480000000000;
202504;14;2008001083;COTAS;10010279.827979000000000;
202504;14;2008001083;VL_PG_RC;-148426.810000000000000;
202504;14;2023001692;COTAS;3069058.009904000000000;
202504;14;2023001692;COTAS;84890665.906278000000000;03100345000105
202504;14;2023001692;COTAS;4089998.152216000000000;
202504;59;2000008119;COTAS;42612.208347000000000;
202504;59;2000008119;COTAS;235306141.289029000000000;
202504;59;2000008119;COTAS;46861450.411129000000000;
202504;59;1982000783;COTAS;3878.736333000000000;
202504;59;2000008119;COTAS;111835846.332610000000000;
202504;14;2023001692;COTAS;1701482.987762000000000;
202504;59;2000008119;VL_PG_RC;1417010.510000000000000;
202504;59;2000008119;OPERACAO_PARTICIPANTE;68293018.550000000000000;
202504;59;2000008119;COTAS;44095384.527673000000000;
202504;59;2012000819;COTAS;5108431.011133000000000;
202504;59;2000008119;COTAS;75071882.173593000000000;
202504;59;2000008119;COTAS;7456338.619894000000000;05362674000150
202504;59;2012000819;VL_PG_RC;-9529.370000000000000;
202504;59;1982000783;TIT_PRIV;871495.870000000000000;
202504;14;9970000000;CAIXA;120027.670000000000000;
202504;59;1982001811;COTAS;-10976.518092000000000;
202504;59;2012000819;COTAS;728540.711200000000000;
202504;59;1982001811;COTAS;13134.961821000000000;05362674000150
202504;59;2000008119;COTAS;4807533.249993000000000;
202504;59;2012000819;COTAS;1457290.340382000000000;
202504;59;2000008119;COTAS;48376597.059652000000000;
202504;14;2023001692;COTAS;22691378.513449000000000;
202504;14;9970000000;COTAS;825831.571188000000000;
202504;14;2023001692;COTAS;7042376.056192000000000;05290139000130
202504;59;9970000000;VL_PG_RC;99345.540000000000000;
202504;59;9970000000;CAIXA;944.180000000000000;
202504;14;2023001692;COTAS;3916490.608177000000000;
202504;59;9970000000;COTAS;1380.966811000000000;
202504;59;2000008119;COTAS;89305053.673620000000000;
202504;81;1998001229;COTAS;18413600.467400000000000;
202504;14;9970000000;COTAS;868205.636194000000000;
202504;31;1988003156;COTAS;35980103.201850000000000;
202504;14;9970000000;COTAS;865856.601980000000000;
202504;59;2000008119;TIT_PRIV;96679303.100000000000000;
202504;81;1998001229;COTAS;9634173.314070000000000;
202504;81;1998001229;COTAS;4920773.097285000000000;
202504;31;9970000000;COTAS;2020647.799999000000000;
202504;59;1982000783;COTAS;8958.384308000000000;
202504;81;1998001229;COTAS;4536747.041284000000000;
202504;14;9970000000;COTAS;601142.667805000000000;
202504;81;1998001229;IMOVEIS;45994976.900000000000000;
202504;14;2023001692;COTAS;11195515.430869000000000;
202504;14;2023001692;COTAS;25272988.202791000000000;
202504;81;1998001229;COTAS;4585923.338440000000000;
202504;14;9970000000;COTAS;336059.376779000000000;
202504;81;1998001229;COTAS;9145538.466390000000000;
202504;59;2000008119;COTAS;2342431.960657000000000;
202504;81;1998001229;COTAS;9802673.501283000000000;
202504;14;9970000000;COTAS;1238519.371314000000000;
202504;81;1998001229;COTAS;9061619.354930000000000;
202504;81;1998001229;VL_PG_RC;413743.630000000000000;
202504;81;1998001229;COTAS;8368022.804195000000000;
202504;81;2017000256;CAIXA;6048.890000000000000;
202504;81;2017000256;COTAS;57410933.253024000000000;49051587000157
202504;81;2017000256;COTAS;523549.688532000000000;
202504;81;2017000256;COTAS;514119.589121000000000;
202504;93;1979002592;COTAS;275572.528168000000000;39488674000112
202504;14;9970000000;COTAS;1125214.180374000000000;
202504;81;2017000256;VL_PG_RC;-9167.950000000000000;
202504;93;1979002592;IMOVEIS;528057.460000000000000;
202504;93;1987000129;CAIXA;6651.810000000000000;
202504;81;9970000000;COTAS;22187915.181734000000000;49051587000157
202504;93;1996002856;VL_PG_RC;-10809.770000000000000;
202504;93;1987000129;COTAS;37690378.071576000000000;12124223000140
202504;93;1996002929;VL_PG_RC;-32457.000000000000000;
202504;93;2000002374;OPERACAO_PARTICIPANTE;9923628.520000000000000;
202504;14;2023001692;IMOVEIS;68892575.500000000000000;
202504;81;1998001229;TIT_PUB;1583526501.030000000000000;
202504;31;1988003156;COTAS;7392903.727336000000000;
202504;14;2023001692;TIT_PRIV;3918882.030000000000000;
202504;93;1987000129;COTAS;8298149.205944000000000;27347280000165
202504;59;9970000000;COTAS;3189.500437000000000;
202504;59;2000008119;COTAS;7118182.800000000000000;
202504;14;9970000000;COTAS;1166985.110141000000000;
202504;81;2017000256;COTAS;509924.824654000000000;
202504;81;1998001229;CAIXA;50819.570000000000000;
202504;81;2017000256;COTAS;234873.373008000000000;
202504;93;1996002929;OPERACAO_PARTICIPANTE;19641665.240000000000000;
202504;93;2000002374;COTAS;92602703.063210000000000;17490583000189
202504;31;1988003156;COTAS;755894.150792000000000;
202504;93;2000002692;COTAS;51587781.571728000000000;12124223000140
202504;81;2017000256;COTAS;158878.521866000000000;
202504;93;2005003956;OPERACAO_PARTICIPANTE;772438.520000000000000;
202504;14;9970000000;COTAS;923612.623734000000000;
202504;93;1994000619;COTAS;369630083.480659000000000;12124223000140
202504;93;2006007556;VL_PG_RC;-511759.060000000000000;
202504;14;9970000000;COTAS;4408796.140889000000000;00836258000122
202504;93;1994000619;OPERACAO_PARTICIPANTE;146867841.020000000000000;
202504;93;2000002692;COTAS;22061332.976711000000000;27347280000165
202504;93;2005003956;VL_PG_RC;-1992.210000000000000;
202504;31;1988003156;COTAS;3775711.316668000000000;
202504;93;2015001565;COTAS;96413988.028963000000000;23029058000163
202504;31;1988003156;COTAS;25240013.813937000000000;
202504;59;2000008119;COTAS;2501702.436600000000000;
202504;31;1988003156;COTAS;137640283.357298000000000;
202504;93;2015001719;CAIXA;103.300000000000000;
202504;59;2000008119;COTAS;38283786.445451000000000;
202504;93;2015001565;COTAS;2174239.088721000000000;39488674000112
202504;93;2015001719;VL_PG_RC;-12423.980000000000000;
202504;31;1988003156;COTAS;6861993.735377000000000;
202504;31;1988003156;COTAS;24073246.527019000000000;42888224000121
202504;31;1988003156;COTAS;27410262.752479000000000;
202504;93;2021002365;COTAS;238532.250000000000000;
202504;93;1996002856;COTAS;982368.790245000000000;39379846000110
202504;31;1988003156;COTAS;4235950.147094000000000;
202504;93;2021002365;COTAS;411489953.846489000000000;27347280000165
202504;93;2021002365;COTAS;4745585.898431000000000;39379846000110
202504;93;2015001638;COTAS;1850238.029420000000000;39379846000110
202504;93;2021002365;VL_PG_RC;-16245.590000000000000;
202504;93;9970000000;COTAS;88014706.105131000000000;27347280000165
202504;93;9970000000;COTAS;9823687.858245000000000;39379846000110
202504;93;2015001719;COTAS;1346767.778220000000000;39488674000112
202504;31;1988003156;VL_PG_RC;257520.090000000000000;
202504;93;2021002365;COTAS;161568.000000000000000;
202504;93;2021002365;COTAS;46096296.405119000000000;10786628000118
202504;31;9970000000;CAIXA;321989.750000000000000;
202504;31;9970000000;VL_PG_RC;0.000000000000000;
202504;117;1979004765;ACOES;52283417.470000000000000;
202504;45;1999002474;COTAS;146463677.520000000000000;04644580000100
202504;117;1979004765;COTAS;10558649.208675000000000;
202504;45;9970000000;COTAS;3056673.010003000000000;
202504;117;1979004765;COTAS;9191148.419045000000000;
202504;93;2021002365;OPERACAO_PARTICIPANTE;7519721.470000000000000;
202504;59;1982000783;COTAS;234120.990570000000000;
202504;117;1979004765;COTAS;2672894.516020000000000;
202504;117;1979004765;COTAS;4783725.000000000000000;
202504;59;1982000783;COTAS;2421621.524964000000000;
202504;117;2009001338;COTAS;506.057351000000000;
202504;59;1982001811;TIT_PRIV;435747.930000000000000;
202504;117;1979004765;COTAS;2090663.911449000000000;
202504;59;2000008119;COTAS;-3467880.877314000000000;
202504;59;2000008119;COTAS;7856998.840277000000000;
202504;59;2000008119;COTAS;98417.759077000000000;
202504;14;9970000000;COTAS;1212820.565421000000000;05290139000130
202504;59;2000008119;COTAS;1928665.546748000000000;
202504;117;1979004765;COTAS;5272012.629960000000000;
202504;59;9970000000;COTAS;61689337.345189000000000;
202504;81;1998001229;COTAS;96464.227606000000000;
