202401;14;1980000883;ACOES;4735.020000000000000;
202401;14;1980000883;CAIXA;23278.790000000000000;
202401;14;1980000883;COTAS;3166775.128552000000000;
202401;14;1980000883;COTAS;3424544.538829000000000;
202401;14;1980000883;COTAS;8186264.784301000000000;
202401;14;1980000883;COTAS;6286860.345216000000000;
202401;14;1980000883;COTAS;2694648.824044000000000;
202401;14;1980000883;COTAS;5167742.270917000000000;
202401;14;1980000883;COTAS;48421.455867000000000;
202401;14;1980000883;COTAS;2417460.651689000000000;
202401;14;1980000883;COTAS;13242299.007408000000000;
202401;14;1980000883;COTAS;7554001.675645000000000;03100345000105
202401;14;1980000883;COTAS;1775542.053680000000000;
202401;14;1980000883;COTAS;4540608.968917000000000;
202401;14;1980000883;COTAS;4946252.662526000000000;
202401;14;1980000883;COTAS;8099142.992071000000000;
202401;14;1980000883;COTAS;5567702.186031000000000;
202401;14;1980000883;COTAS;2959482.618192000000000;
202401;14;1980000883;COTAS;1978391.236226000000000;
202401;14;1980000883;COTAS;2842463.713537000000000;
202401;14;1980000883;COTAS;3990359.116794000000000;
202401;14;1980000883;COTAS;4012481.701746000000000;
202401;14;1980000883;COTAS;3478307.379376000000000;
202401;14;1980000883;COTAS;4546531.582324000000000;
202401;14;1992000174;COTAS;59389704.659241000000000;
202401;14;1980000883;COTAS;7541819.002251000000000;
202401;14;1980000883;COTAS;3892078.070372000000000;
202401;14;1980000883;COTAS;1575890.917355000000000;
202401;14;1992000174;COTAS;3556844.990223000000000;
202401;14;1980000883;COTAS;5759049.923998000000000;
202401;14;1980000883;COTAS;7939658.148993000000000;00836258000122
202401;14;1980000883;OPERACAO_PARTICIPANTE;171259.610000000000000;
202401;14;1980000883;COTAS;15909534.263942000000000;37037999000153
202401;14;1980000883;VL_PG_RC;-38626.370000000000000;
202401;14;1992000174;CAIXA;24119.690000000000000;
202401;14;1980000883;COTAS;1026799.423592000000000;
202401;14;1980000883;COTAS;1318715.238049000000000;
202401;14;1992000174;COTAS;25904686.204485000000000;
202401;14;1980000883;IMOVEIS;15640434.770000000000000;
